rate_x_delinquency,SEX,PAY_AMT4,cpi_risk_norm,PAY_1,PAY_AMT6,max_delinquency,PAY_3,PAY_AMT5,PAY_AMT3,PAY_4,total_delinquency,PAY_AMT1,avg_payment,unemp_x_delinquency,PAY_2,LIMIT_BAL_sq,MARRIAGE_2,LIMIT_BAL,PAY_AMT2,true,pred
-0.4668695745617363,0,-1.4978381506157068,-0.2844958199592799,0.0,-0.14181595809853542,0.0,0.0,-0.1789748063130828,-1.8377883046032708,0.1111111111111111,0.0,0.0096341289758159,-0.649123719868043,-0.4668695745617363,0.0,1.6470588235294117,0,1.0629938337787594,-0.06351905625755919,1,0
-0.4668695745617363,0,-0.020363180020070946,-0.2844958199592799,0.1111111111111111,-0.015781955055106312,0.0,0.1111111111111111,0.007237426191509312,-0.09634369408832952,0.1111111111111111,0.0,0.09434158572956174,-0.23053023776812961,-0.4668695745617363,0.1111111111111111,-0.25925925925925924,0,-0.9531238224996238,-0.034586040962693326,1,0
-0.4668695745617363,1,-1.4978381506157068,-0.2844958199592799,0.0,-1.2558335710649353,0.0,0.0,-1.4809843220475034,0.36617670021222426,0.0,0.0,0.396675588752636,0.05289396051336311,-0.4668695745617363,0.0,-0.09586056644880174,0,-0.2847917733012345,-2.476644085611099,1,0
0.0836315540568891,1,-1.4978381506157068,0.4796657853361687,0.1111111111111111,-1.2558335710649353,0.25,0.3333333333333333,-1.4809843220475034,-1.8377883046032708,0.1111111111111111,0.05555555555555555,0.09397087625544337,-1.0078858692136146,0.083631554056889,0.1111111111111111,-0.30501089324618735,0,-1.666848273078999,-2.476644085611099,0,1
0.6341326826755145,1,0.2083672571808811,0.0211810486223196,0.1111111111111111,-1.2558335710649353,0.25,0.3333333333333333,0.03400543665492556,-0.033192440231208487,0.1111111111111111,0.1111111111111111,0.32871493089226683,-0.05646451238309186,0.6341326826755145,0.1111111111111111,-0.09586056644880174,0,-0.2847917733012345,-2.476644085611099,0,1
-0.4668695745617363,1,-0.9664272818553127,-0.2844958199592799,0.0,0.33371963233296775,0.0,0.0,1.0737893961039806,-1.2573907469345689,0.0,0.0,-0.04411808868776136,1.8757801877297058,-0.4668695745617363,0.0,3.1721132897603486,1,1.486110633212629,-2.476644085611099,1,0
-0.1916190102524235,1,-1.4978381506157068,-0.2462860203394923,0.2222222222222222,-1.2558335710649353,0.125,0.0,0.33687966201807745,0.6133827888783597,0.0,0.027777777777777776,-2.4349041406302154,1.0409821233285375,-0.1916190102524236,0.0,0.5577342047930284,1,0.5191192900072952,0.9808760608028969,1,0
-0.4668695745617363,1,-0.020363180020070946,-0.2844958199592799,0.1111111111111111,0.10854127650719715,0.0,0.1111111111111111,-0.031672403407900916,0.005775291400744047,0.1111111111111111,0.0,0.051328588941306034,-0.11298753047536485,-0.4668695745617363,0.1111111111111111,-0.25925925925925924,0,-0.9531238224996238,0.07950741572558931,1,0
-0.1916190102524235,1,-1.4978381506157068,0.0975849826884444,0.2222222222222222,-0.1845109244123129,0.125,0.0,-0.42846419375793426,-1.8377883046032708,0.1111111111111111,0.027777777777777776,-2.4349041406302154,-1.6856286526473698,-0.1916190102524236,0.0,-0.30501089324618735,0,-1.666848273078999,-0.504636039758671,0,1
-0.4668695745617363,1,0.14322199774777064,-0.2844958199592799,0.0,0.5388576644625616,0.0,0.1111111111111111,-0.1037293645278738,0.12386790403924361,0.1111111111111111,0.0,0.2711884731247592,0.6975112675956032,-0.4668695745617363,0.1111111111111111,-0.13725490196078433,0,-0.3945035917891138,0.10848346083980917,1,0
-0.1916190102524235,0,-1.4978381506157068,-0.2581441931243478,0.2222222222222222,-1.2558335710649353,0.125,0.0,-1.4809843220475034,-1.8377883046032708,0.0,0.027777777777777776,-2.4349041406302154,-5.028059896155144,-0.1916190102524236,0.0,1.5185185185185186,0,1.0152348983243975,-2.476644085611099,0,1
-0.4668695745617363,1,-1.4978381506157068,-0.2844958199592799,0.1111111111111111,-1.2558335710649353,0.0,0.1111111111111111,-1.4809843220475034,-0.09584057324942366,0.1111111111111111,0.0,-0.04260204376723723,-0.6569989910468251,-0.4668695745617363,0.1111111111111111,-0.17429193899782136,0,-0.5135592262370264,-0.015011832835351221,1,0
-0.1916190102524235,1,0.8364170640772323,-0.269211854259697,0.2222222222222222,0.29700063922122183,0.125,0.0,0.16308747552679556,0.8993054942573515,0.0,0.027777777777777776,-0.3564556978799671,1.5693596679336443,-0.1916190102524236,0.0,5.132897603485839,1,1.8373853869087895,0.628407104351693,1,0
0.9093832469848272,1,-1.4978381506157068,-0.0456848708478014,0.2222222222222222,0.2237522791285938,0.25,0.1111111111111111,0.2589858554836899,0.4276185991964999,0.1111111111111111,0.1388888888888889,-2.4349041406302154,0.4131806162585744,0.9093832469848272,0.3333333333333333,0.2440087145969499,1,0.2439439807007004,0.42394216408510343,0,1
8.34114848333627,1,-1.4978381506157068,1.9386106998017067,0.3333333333333333,-1.2558335710649353,0.875,0.8888888888888888,-1.4809843220475034,-1.8377883046032708,0.8888888888888888,0.8888888888888888,-2.4349041406302154,-5.028059896155144,8.341148483336271,0.3333333333333333,-0.05010893246187364,0,-0.1828566844305228,-2.476644085611099,0,1
-0.4668695745617363,1,-1.4978381506157068,-0.2844958199592799,0.0,-1.2558335710649353,0.0,0.0,-1.4809843220475034,-1.8377883046032708,0.0,0.0,-2.4349041406302154,-5.028059896155144,-0.4668695745617363,0.0,0.17647058823529413,0,0.1673597344439074,-2.476644085611099,1,0
0.0836315540568891,1,-1.4978381506157068,-0.2080762207197047,0.0,-1.2558335710649353,0.25,0.3333333333333333,0.10550766064125434,-1.8377883046032708,0.1111111111111111,0.05555555555555555,0.04749416873223237,-0.6951479867601055,0.083631554056889,0.0,0.5577342047930284,1,0.5191192900072952,-2.476644085611099,1,0
0.3588821183662018,1,-0.06171670931500967,0.861746587983893,0.2222222222222222,-0.013820297418117232,0.25,0.1111111111111111,-0.10760598866112799,0.005775291400744047,0.1111111111111111,0.08333333333333333,-2.4349041406302154,-0.5334144116126683,0.3588821183662018,0.3333333333333333,-0.30501089324618735,1,-1.666848273078999,-0.1074461255133846,0,1
0.3588821183662018,0,0.8160348500118819,0.1740148978517919,0.2222222222222222,0.1812882605018963,0.25,0.1111111111111111,0.45326014383919727,0.1102628909490476,0.1111111111111111,0.08333333333333333,-2.4349041406302154,1.1497850234934615,0.3588821183662018,0.3333333333333333,-0.25925925925925924,1,-0.9531238224996238,0.10848346083980917,0,1
-0.4668695745617363,0,-0.13486887909161116,-0.2844958199592799,0.1111111111111111,-0.015781955055106312,0.0,0.1111111111111111,-0.09761462245019431,-0.24006037123132573,0.1111111111111111,0.0,0.269688548340856,-0.2150177760354202,-0.4668695745617363,0.1111111111111111,-0.29411764705882354,1,-1.3723900433022265,-0.11855058508097212,1,0
0.9093832469848272,1,-1.4978381506157068,-0.1183661480500896,0.2222222222222222,0.07261259370218677,0.25,0.1111111111111111,-0.31854339646043844,0.18040838650574129,0.1111111111111111,0.1388888888888889,-2.4349041406302154,-0.4452953844476404,0.9093832469848272,0.3333333333333333,0.8387799564270153,1,0.6999923241170234,-0.13387036432829214,0,1
-0.4668695745617363,1,-0.22139741587053635,-0.2844958199592799,0.0,-0.1845109244123129,0.0,0.0,-0.22887460301959633,-0.3332952455651344,0.0,0.0,-0.2888353563911394,-0.7965978846761278,-0.4668695745617363,0.0,0.5577342047930284,1,0.5191192900072952,-0.12571885385223677,1,0
-0.4668695745617363,1,-1.4978381506157068,-0.2844958199592799,0.0,-1.2558335710649353,0.0,0.0,-1.4809843220475034,-1.8377883046032708,0.0,0.0,-2.4349041406302154,-5.028059896155144,-0.4668695745617363,0.0,0.17647058823529413,1,0.1673597344439074,-2.476644085611099,1,0
-0.4668695745617363,0,-1.4978381506157068,-0.2844958199592799,0.0,0.20092761070071893,0.0,0.0,-1.4809843220475034,0.16544191247502313,0.0,0.0,-2.4349041406302154,-0.4363457368166084,-0.4668695745617363,0.0,3.1721132897603486,0,1.486110633212629,-2.476644085611099,1,0
0.6341326826755145,0,0.12776328546361485,0.0975993105394455,0.3333333333333333,0.1812882605018963,0.25,0.1111111111111111,0.11363053313180634,0.07824744290209906,0.1111111111111111,0.1111111111111111,-2.4349041406302154,-0.04652465216166876,0.6341326826755145,0.3333333333333333,-0.17429193899782136,1,-0.5135592262370264,0.055743076375645205,0,1
0.6341326826755145,0,-1.4978381506157068,-0.211715058639596,0.1111111111111111,-1.2558335710649353,0.25,0.3333333333333333,-1.4809843220475034,-1.8377883046032708,0.3333333333333333,0.1111111111111111,0.1607225259841257,-0.8707379835714645,0.6341326826755145,0.1111111111111111,3.5294117647058822,0,1.561142456786503,-2.476644085611099,0,1
-0.1916190102524235,0,0.23377563058426423,-0.2335495053763295,0.2222222222222222,0.15394842643593593,0.125,0.0,0.1667001979211911,1.050083117098424,0.1111111111111111,0.027777777777777776,-0.2929268929199516,1.4597175730838725,-0.1916190102524236,0.0,0.17647058823529413,0,0.1673597344439074,0.3126730152723201,0,1
-0.4668695745617363,0,-1.4978381506157068,-0.2844958199592799,0.0,-1.2558335710649353,0.0,0.0,-1.4809843220475034,-1.8377883046032708,0.0,0.0,-0.2131146983687719,-1.6378921616938666,-0.4668695745617363,0.0,-0.25925925925925924,1,-0.9531238224996238,-2.476644085611099,1,0
-0.4668695745617363,1,0.214438587242051,-0.2844958199592799,0.0,0.27738356734502706,0.0,0.0,-0.031672403407900916,0.07824744290209906,0.1111111111111111,0.0,0.03792404477441859,0.5822663569787954,-0.4668695745617363,0.0,1.159041394335512,0,0.8643003776574393,0.7108036730246189,1,0
-0.1916190102524235,1,-1.4978381506157068,-0.2299105088989508,0.2222222222222222,-1.2558335710649353,0.125,0.0,-1.4809843220475034,-1.8377883046032708,0.0,0.027777777777777776,-2.4349041406302154,-5.028059896155144,-0.1916190102524236,0.0,0.11328976034858387,0,0.0869332819236188,-2.476644085611099,0,1
1.4598843756034523,1,-0.0476719142218868,1.498577642135315,0.2222222222222222,-1.2558335710649353,0.25,0.3333333333333333,0.20060187478420244,-1.313637081798087,0.3333333333333333,0.19444444444444442,-0.06208652614907963,-0.40079616864682605,1.4598843756034523,0.3333333333333333,-0.29411764705882354,1,-1.3723900433022265,-0.1940527750620471,0,1
-0.4668695745617363,0,0.7138069025753654,-0.2844958199592799,0.1111111111111111,-0.01668075456567136,0.0,0.1111111111111111,-0.031672403407900916,-0.09634369408832952,0.1111111111111111,0.0,-0.08282810616588625,0.7477544378954062,-0.4668695745617363,0.1111111111111111,-0.29411764705882354,1,-1.3723900433022265,-0.06552616346685829,1,0
0.0836315540568891,1,0.43460796580625094,-0.2539278885601141,0.3333333333333333,0.11899487881785094,0.25,0.1111111111111111,0.017099196669504834,0.38588522734452146,0.1111111111111111,0.05555555555555555,0.7980526631950502,2.126304305517543,0.083631554056889,0.0,5.132897603485839,0,1.8373853869087895,1.63640910674151,1,0
-0.4668695745617363,0,-0.20762968716860375,-0.2844958199592799,0.0,-1.2558335710649353,0.0,0.0,-0.035478982298581895,-0.3170677375367942,0.0,0.0,-0.4947213291085484,-0.9963044491650136,-0.4668695745617363,0.0,-0.30501089324618735,1,-1.666848273078999,-0.4833659008213198,1,0
-0.4668695745617363,0,-0.011778499179202916,-0.2844958199592799,0.1111111111111111,-0.002313897994419707,0.0,0.1111111111111111,-0.020253038243862632,0.008115419874778342,0.1111111111111111,0.0,-0.02369570739551127,-0.22646189219682383,-0.4668695745617363,0.1111111111111111,-0.25925925925925924,0,-0.9531238224996238,0.032804513559662594,1,0
0.3588821183662018,0,-0.020363180020070946,0.861746587983893,0.2222222222222222,-0.07844897203268514,0.25,0.0,-0.0682081747173619,0.5225042402305945,0.0,0.08333333333333333,-2.4349041406302154,0.14086071569503353,0.3588821183662018,0.3333333333333333,-0.30501089324618735,1,-1.666848273078999,-0.3783677660251823,0,1
-0.4668695745617363,1,0.47318346748340206,-0.2844958199592799,0.1111111111111111,-1.2558335710649353,0.0,0.0,0.274153556109928,-0.22916569983464,0.0,0.0,0.12573256715338607,0.2792090457855628,-0.4668695745617363,0.0,0.3159041394335512,1,0.3170934418812415,-0.504636039758671,1,0
2.836137197150016,0,-1.4978381506157068,0.6325347857855188,0.3333333333333333,-1.2558335710649353,0.25,0.3333333333333333,0.16864486108146495,-0.01160329552774256,0.3333333333333333,0.3333333333333333,0.0096341289758159,-0.3346827978395721,2.8361371971500167,0.3333333333333333,-0.09586056644880174,0,-0.2847917733012345,-0.13387036432829214,0,1
-0.4668695745617363,0,0.12914815757780418,-0.2844958199592799,0.1111111111111111,0.1824210687319908,0.0,0.1111111111111111,0.11519722477629865,0.18482117078294227,0.1111111111111111,0.0,1.1190788506094993,1.2258115334558424,-0.4668695745617363,0.1111111111111111,-0.17429193899782136,1,-0.5135592262370264,0.16979797490495446,1,0
-0.4668695745617363,1,-1.4978381506157068,-0.2844958199592799,0.1111111111111111,-1.2558335710649353,0.0,0.1111111111111111,-1.4809843220475034,0.07824744290209906,0.0,0.0,0.5270853668270672,0.06500553073846307,-0.4668695745617363,0.1111111111111111,-0.25925925925925924,1,-0.9531238224996238,-0.14082037095110164,1,0
-0.4668695745617363,0,-0.20762968716860375,-0.2844958199592799,0.0,-0.17295560566553667,0.0,0.0,-0.1509098584317996,-0.5010189380442357,0.1111111111111111,0.0,-0.27219765844989235,-0.8998597763779844,-0.4668695745617363,0.0,0.3159041394335512,0,0.3170934418812415,-0.3454658624929588,0,1
-0.4668695745617363,0,0.17868724336576913,-0.2844958199592799,0.0,0.3225308677172867,0.0,0.0,0.20342236012512438,0.18515109682036698,0.0,0.0,0.24860886393122,0.38344154516105805,-0.4668695745617363,0.0,1.7799564270152506,0,1.1095988810204689,0.0104722896034069,1,0
-0.1916190102524235,1,-1.4978381506157068,-0.2590225777575635,0.2222222222222222,-1.2558335710649353,0.125,0.0,-1.4809843220475034,-1.8377883046032708,0.0,0.027777777777777776,-2.4349041406302154,-5.028059896155144,-0.1916190102524236,0.0,1.6470588235294117,0,1.0629938337787594,-2.476644085611099,0,1
0.6341326826755145,1,0.12776328546361485,-0.0661545757179635,0.1111111111111111,0.14857534644596138,0.25,0.1111111111111111,0.19865366409457927,0.3091352594538665,0.1111111111111111,0.1111111111111111,0.13997425265217076,0.2895959161969545,0.6341326826755145,0.1111111111111111,0.11328976034858387,0,0.0869332819236188,0.16869886832993028,0,1
-0.4668695745617363,0,0.12776328546361485,-0.2844958199592799,0.1111111111111111,0.6461596890355495,0.0,0.1111111111111111,0.28368844135924903,0.07824744290209906,0.1111111111111111,0.0,0.08136281572751122,0.9861057151624717,-0.4668695745617363,0.1111111111111111,-0.09586056644880174,1,-0.2847917733012345,0.034791834629782185,1,0
0.6341326826755145,0,-1.4978381506157068,-0.1146745826604397,0.3333333333333333,-1.2558335710649353,0.25,0.1111111111111111,-1.4809843220475034,-1.8377883046032708,0.3333333333333333,0.1111111111111111,-0.08282810616588625,-0.5757926869969202,0.6341326826755145,0.1111111111111111,0.39215686274509803,1,0.3871513198050401,0.21961315785587668,0,1
-0.4668695745617363,0,0.12776328546361485,-0.2844958199592799,0.1111111111111111,0.10854127650719715,0.0,0.1111111111111111,0.11363053313180634,0.24353148867454516,0.1111111111111111,0.0,0.2481498860704566,0.2697737800062164,-0.4668695745617363,0.1111111111111111,-0.09586056644880174,1,-0.2847917733012345,0.25535628738857397,1,0
0.3588821183662018,0,0.22144857130416912,-0.1698664210999171,0.2222222222222222,0.17705195728437265,0.25,0.1111111111111111,0.27897516657095944,0.18040838650574129,0.1111111111111111,0.08333333333333333,-2.4349041406302154,0.2530162660687228,0.3588821183662018,0.3333333333333333,0.5577342047930284,1,0.5191192900072952,0.269854902491498,0,1
-0.4668695745617363,1,0.14696702787393595,-0.2844958199592799,0.1111111111111111,-0.061249333332234875,0.0,0.1111111111111111,0.32963059030568115,-0.020204480265315877,0.0,0.0,-0.18016479727277124,0.006010933531714253,-0.4668695745617363,0.1111111111111111,2.5098039215686274,0,1.3273719327921307,-0.18622478088858616,1,0
-0.4668695745617363,1,0.10760500091082818,-0.2844958199592799,0.1111111111111111,0.10854127650719715,0.0,0.1111111111111111,0.11363053313180634,0.3465395667932836,0.1111111111111111,0.0,0.5488416372394338,0.6792238932008211,-0.4668695745617363,0.1111111111111111,1.5185185185185186,0,1.0152348983243975,0.5983105583578366,1,0
1.18463381129414,1,-1.4978381506157068,4.300244586254379,0.3333333333333333,-1.2558335710649353,0.25,0.3333333333333333,-1.4809843220475034,-0.09634369408832952,0.1111111111111111,0.16666666666666666,0.13997425265217076,-0.7232900808057157,1.18463381129414,0.3333333333333333,-0.3115468409586057,1,-2.102083711231995,-2.476644085611099,0,1
1.18463381129414,1,0.214438587242051,-0.101088598377995,0.1111111111111111,0.43006921587535435,0.25,0.1111111111111111,0.3057862080103784,0.530157312742273,0.3333333333333333,0.16666666666666666,0.5105916264729294,0.9775343135797946,1.18463381129414,0.1111111111111111,1.0479302832244008,1,0.8111528623165425,0.5918285295631827,0,1
-0.4668695745617363,0,-1.4978381506157068,-0.2844958199592799,0.0,-1.2558335710649353,0.0,0.0,-1.4809843220475034,-1.8377883046032708,0.0,0.0,-2.4349041406302154,-5.028059896155144,-0.4668695745617363,0.0,-0.30501089324618735,1,-1.666848273078999,-2.476644085611099,0,1
-0.1916190102524235,1,0.29249669602588063,-0.2572030669556937,0.2222222222222222,0.6836802390836514,0.125,0.0,0.4487892222296892,-1.8377883046032708,0.1111111111111111,0.027777777777777776,0.3088049825494304,1.2023462707578552,-0.1916190102524236,0.0,1.3943355119825709,1,0.9662521913648202,0.3307536368157761,1,0
-0.1916190102524235,1,0.6754927875721165,-0.1571313071385413,0.2222222222222222,0.10854127650719715,0.125,0.1111111111111111,0.05331580804312823,0.1820826766643028,0.1111111111111111,0.027777777777777776,0.6274931589922003,0.9355211651627895,-0.1916190102524236,0.0,-0.23529411764705882,0,-0.7891132362483021,0.16869886832993028,1,0
0.9093832469848272,1,-1.4978381506157068,-0.0722192733357296,0.2222222222222222,-1.2558335710649353,0.25,0.3333333333333333,-1.4809843220475034,-0.6671070807379125,0.1111111111111111,0.1388888888888889,-0.2131146983687719,-1.5733736971041308,0.9093832469848272,0.3333333333333333,0.39215686274509803,1,0.3871513198050401,-2.476644085611099,0,1
-0.4668695745617363,0,-1.4978381506157068,-0.2844958199592799,0.0,-0.1845109244123129,0.0,0.0,-0.16075689160850876,-1.8377883046032708,0.1111111111111111,0.0,-0.27065710253046665,-0.8341914451960472,-0.4668695745617363,0.0,-0.25925925925925924,1,-0.9531238224996238,-0.03560608231555398,1,0
-0.4668695745617363,0,-1.4978381506157068,-0.2844958199592799,0.1111111111111111,-0.061249333332234875,0.0,0.0,-1.4809843220475034,-1.8377883046032708,0.0,0.0,-2.4349041406302154,-1.804609847214789,-0.4668695745617363,0.1111111111111111,-0.13725490196078433,0,-0.3945035917891138,-2.476644085611099,0,1
-0.4668695745617363,1,0.31492470755012675,-0.2844958199592799,0.1111111111111111,0.27295236848406923,0.0,0.1111111111111111,0.2993978021609803,0.29008675168904885,0.1111111111111111,0.0,0.3323293432228687,0.6183393579878068,-0.4668695745617363,0.1111111111111111,0.17647058823529413,0,0.1673597344439074,0.3784416058114561,1,0
1.18463381129414,1,0.4241497408825051,0.0430160464026946,0.1111111111111111,-1.2558335710649353,0.25,0.1111111111111111,0.19865366409457927,-1.8377883046032708,0.3333333333333333,0.16666666666666666,0.30420801898878946,0.46182459082024946,1.18463381129414,0.1111111111111111,0.11328976034858387,1,0.0869332819236188,0.4926873395741765,0,1
-0.4668695745617363,0,-0.020363180020070946,-0.2844958199592799,0.0,-1.2558335710649353,0.0,0.0,-1.4809843220475034,0.1481977183651668,0.0,0.0,-0.10823002357858277,-0.4520605207621747,-0.4668695745617363,0.0,-0.30501089324618735,0,-1.666848273078999,-0.19306407268305448,0,1
-0.4668695745617363,1,0.49224552210794104,-0.2844958199592799,0.1111111111111111,0.470118235455667,0.0,0.1111111111111111,0.6816248233933566,0.5860216664245851,0.1111111111111111,0.0,0.5857128759064493,1.5433002711255852,-0.4668695745617363,0.1111111111111111,3.5294117647058822,1,1.561142456786503,1.024398316315675,1,0
1.7351349399127651,0,-1.4978381506157068,2.7721506012225148,0.3333333333333333,-1.2558335710649353,0.25,0.1111111111111111,0.06684590165054824,0.005775291400744047,0.1111111111111111,0.2222222222222222,-2.4349041406302154,-0.660295692859604,1.7351349399127654,0.3333333333333333,-0.30501089324618735,1,-1.666848273078999,-0.1074461255133846,0,1
2.836137197150016,1,0.1754623776158648,2.7722015436314544,0.3333333333333333,-0.9065623779158363,0.25,0.3333333333333333,-0.03146293855160058,-1.8377883046032708,0.3333333333333333,0.3333333333333333,-0.2131146983687719,-0.3814908206885813,2.8361371971500167,0.3333333333333333,-0.29411764705882354,1,-1.3723900433022265,0.06641653765401391,0,1
2.2856360685313906,1,-1.4978381506157068,0.6707420062875338,0.3333333333333333,0.3144271790189087,0.25,0.3333333333333333,0.18418539902762215,0.1134598899578306,0.3333333333333333,0.2777777777777778,0.2773988829603999,0.300239688319546,2.2856360685313915,0.3333333333333333,-0.17429193899782136,1,-0.5135592262370264,0.14591209917705136,0,1
-0.1916190102524235,0,-1.4978381506157068,-0.2481055259427889,0.2222222222222222,-1.2558335710649353,0.125,0.0,-0.18367952826439832,-1.8377883046032708,0.0,0.027777777777777776,-2.4349041406302154,-2.1140082356212657,-0.1916190102524236,0.0,0.6470588235294118,0,0.5814972662319737,-2.476644085611099,0,1
-0.4668695745617363,0,-1.4978381506157068,-0.2844958199592799,0.1111111111111111,-1.2558335710649353,0.0,0.1111111111111111,-1.4809843220475034,-1.8377883046032708,0.0,0.0,-0.2131146983687719,-1.6378921616938666,-0.4668695745617363,0.1111111111111111,-0.09586056644880174,0,-0.2847917733012345,-2.476644085611099,0,1
-0.1916190102524235,0,-1.4978381506157068,-0.2737324574657663,0.2222222222222222,-1.2558335710649353,0.125,0.0,-1.4809843220475034,-1.8377883046032708,0.0,0.027777777777777776,-2.4349041406302154,-5.028059896155144,-0.1916190102524236,0.0,10.66884531590414,0,2.43337711773284,-2.476644085611099,0,1
-0.4668695745617363,1,0.214438587242051,-0.2844958199592799,0.1111111111111111,0.1812882605018963,0.0,0.1111111111111111,0.16864486108146495,0.18040838650574129,0.1111111111111111,0.0,0.2481498860704566,0.300239688319546,-0.4668695745617363,0.1111111111111111,-0.13725490196078433,0,-0.3945035917891138,0.16869886832993028,1,0
0.6341326826755145,0,0.1754623776158648,-0.1971589479645469,0.1111111111111111,0.27295236848406923,0.25,0.1111111111111111,-1.4809843220475034,-1.8377883046032708,0.3333333333333333,0.1111111111111111,0.31663300104543846,0.18088555051181665,0.6341326826755145,0.1111111111111111,2.355119825708061,0,1.285678693674575,0.16869886832993028,0,1
0.0836315540568891,1,-0.02014964483939455,0.2249537406391757,0.1111111111111111,0.016913033023074397,0.25,0.1111111111111111,0.16042040378299907,-1.8377883046032708,0.3333333333333333,0.05555555555555555,-0.08282810616588625,-0.17248748993679877,0.083631554056889,0.1111111111111111,-0.29411764705882354,0,-1.3723900433022265,0.16869886832993028,0,1
-0.4668695745617363,0,0.3236529324331165,-0.2844958199592799,0.1111111111111111,0.2799907094430656,0.0,0.1111111111111111,0.46140713546779055,0.3752560712052453,0.1111111111111111,0.0,0.36283016970125886,0.7693957905944278,-0.4668695745617363,0.1111111111111111,0.7407407407407407,1,0.6417328970763176,0.33742708388807957,1,0
0.0836315540568891,1,-1.4978381506157068,-0.0661561352760001,0.1111111111111111,0.10719070664972187,0.25,0.1111111111111111,0.08943258073734779,0.3529744837312432,0.1111111111111111,0.05555555555555555,0.06703248366894908,0.1341293189228295,0.083631554056889,0.1111111111111111,-0.20697167755991286,0,-0.6440902286753902,0.11085280978749044,1,0
0.0836315540568891,1,0.48832181850624296,-0.2367334808806074,0.3333333333333333,0.2717640471052628,0.25,0.1111111111111111,0.34374661176650445,0.5078490532608906,0.1111111111111111,0.05555555555555555,0.5270853668270672,0.9955161407393208,0.083631554056889,0.1111111111111111,1.9172113289760349,0,1.155113830650042,0.597890366091483,1,0
