PAY_4,total_delinquency,unemp_x_delinquency,PAY_3,cpi_risk_norm,PAY_AMT1,avg_payment,AGE,max_delinquency,PAY_AMT4,PAY_AMT6,PAY_AMT2,rate_x_delinquency,PAY_AMT3,PAY_2,PAY_AMT5,PAY_1,PAY_6,PAY_5,LIMIT_BAL,true,pred
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,0.396675588752636,0.05289396051336311,1.2366750160392723,0.0,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,-0.4668695745617363,0.36617670021222426,0.0,-1.4809843220475034,0.0,0.0,0.0,-0.2847917733012345,1,0
0.1111111111111111,0.05555555555555555,0.083631554056889,0.3333333333333333,0.4796657853361687,0.09397087625544337,-1.0078858692136146,1.5769583967038283,0.25,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,0.0836315540568891,-1.8377883046032708,0.1111111111111111,-1.4809843220475034,0.1111111111111111,0.1111111111111111,0.1111111111111111,-1.666848273078999,0,1
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.04411808868776136,1.8757801877297058,-0.222430806752854,0.0,-0.9664272818553127,0.33371963233296775,-2.476644085611099,-0.4668695745617363,-1.2573907469345689,0.0,1.0737893961039806,0.0,0.0,0.0,1.486110633212629,1,0
0.0,0.027777777777777776,-0.1916190102524236,0.0,-0.2462860203394923,-2.4349041406302154,1.0409821233285375,-0.6416298188340922,0.125,-1.4978381506157068,-1.2558335710649353,0.9808760608028969,-0.1916190102524235,0.6133827888783597,0.0,0.33687966201807745,0.2222222222222222,0.0,0.0,0.5191192900072952,1,0
0.1111111111111111,0.1388888888888889,0.9093832469848272,0.1111111111111111,0.4796887097258397,-0.12881500849105557,-0.4314373189492978,1.5769583967038283,0.25,0.09302658345236761,-0.0346731798337947,-0.08297964862498919,0.9093832469848272,-0.11733925494109011,0.3333333333333333,-1.4809843220475034,0.2222222222222222,0.3333333333333333,0.1111111111111111,-0.9531238224996238,1,0
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.051328588941306034,-0.11298753047536485,1.6391892378370123,0.0,-0.020363180020070946,0.10854127650719715,0.07950741572558931,-0.4668695745617363,0.005775291400744047,0.1111111111111111,-0.031672403407900916,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.9531238224996238,1,0
0.1111111111111111,0.05555555555555555,0.083631554056889,0.1111111111111111,-0.1669275222729985,0.29108273546070884,0.6293048551459112,-0.4950413083649336,0.25,0.35166879090265024,0.27338254217636726,0.35354377547848853,0.0836315540568891,0.31164287520684125,0.1111111111111111,0.3099395615779184,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0021753538983214,0,1
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.2711884731247592,0.6975112675956032,-0.7958621975017078,0.0,0.14322199774777064,0.5388576644625616,0.10848346083980917,-0.4668695745617363,0.12386790403924361,0.1111111111111111,-0.1037293645278738,0.0,0.1111111111111111,0.1111111111111111,-0.3945035917891138,1,0
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.04260204376723723,-0.6569989910468251,-1.130080895470915,0.0,-1.4978381506157068,-1.2558335710649353,-0.015011832835351221,-0.4668695745617363,-0.09584057324942366,0.1111111111111111,-1.4809843220475034,0.1111111111111111,0.0,0.1111111111111111,-0.5135592262370264,1,0
0.0,0.027777777777777776,-0.1916190102524236,0.0,-0.269211854259697,-0.3564556978799671,1.5693596679336443,0.1423961078279921,0.125,0.8364170640772323,0.29700063922122183,0.628407104351693,-0.1916190102524235,0.8993054942573515,0.0,0.16308747552679556,0.2222222222222222,0.0,0.0,1.8373853869087895,1,0
0.1111111111111111,0.1388888888888889,0.9093832469848272,0.1111111111111111,-0.0456848708478014,-2.4349041406302154,0.4131806162585744,-1.130080895470915,0.25,-1.4978381506157068,0.2237522791285938,0.42394216408510343,0.9093832469848272,0.4276185991964999,0.3333333333333333,0.2589858554836899,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2439439807007004,0,1
0.8888888888888888,0.8888888888888888,8.341148483336271,0.8888888888888888,1.9386106998017067,-2.4349041406302154,-5.028059896155144,0.74923519556253,0.875,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,8.34114848333627,-1.8377883046032708,0.3333333333333333,-1.4809843220475034,0.3333333333333333,0.8888888888888888,0.8888888888888888,-0.1828566844305228,0,1
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,-2.4349041406302154,-5.028059896155144,1.4469588684499963,0.0,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,-0.4668695745617363,-1.8377883046032708,0.0,-1.4809843220475034,0.0,0.0,0.0,0.1673597344439074,1,0
0.1111111111111111,0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.5729083411369763,-1.0940227156596334,0.6575761498836257,0.0,-0.25962352200296185,-0.0924560232735743,-0.3351884823183917,-0.4668695745617363,-1.8377883046032708,0.0,-0.2663720580178166,0.0,0.0,0.0,-0.2847917733012345,0,1
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.269688548340856,-0.2150177760354202,0.5624443361818806,0.0,-0.13486887909161116,-0.015781955055106312,-0.11855058508097212,-0.4668695745617363,-0.24006037123132573,0.1111111111111111,-0.09761462245019431,0.1111111111111111,0.1111111111111111,0.1111111111111111,-1.3723900433022265,1,0
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.2888353563911394,-0.7965978846761278,-0.3554890506588386,0.0,-0.22139741587053635,-0.1845109244123129,-0.12571885385223677,-0.4668695745617363,-0.3332952455651344,0.0,-0.22887460301959633,0.0,0.0,0.0,0.5191192900072952,1,0
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,-2.4349041406302154,-5.028059896155144,0.02609689719025,0.0,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,-0.4668695745617363,-1.8377883046032708,0.0,-1.4809843220475034,0.0,0.0,0.0,0.1673597344439074,1,0
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,-2.4349041406302154,-0.4363457368166084,0.6575761498836257,0.0,-1.4978381506157068,0.20092761070071893,-2.476644085611099,-0.4668695745617363,0.16544191247502313,0.0,-1.4809843220475034,0.0,0.0,0.0,1.486110633212629,1,0
0.1111111111111111,0.1111111111111111,0.6341326826755145,0.1111111111111111,0.0975993105394455,-2.4349041406302154,-0.04652465216166876,-1.7090442746462755,0.25,0.12776328546361485,0.1812882605018963,0.055743076375645205,0.6341326826755145,0.07824744290209906,0.3333333333333333,0.11363053313180634,0.3333333333333333,0.1111111111111111,0.1111111111111111,-0.5135592262370264,0,1
0.3333333333333333,0.1111111111111111,0.6341326826755145,0.3333333333333333,-0.211715058639596,0.1607225259841257,-0.8707379835714645,-0.222430806752854,0.25,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,0.6341326826755145,-1.8377883046032708,0.1111111111111111,-1.4809843220475034,0.1111111111111111,0.0,0.0,1.561142456786503,0,1
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.2131146983687719,-1.6378921616938666,-0.3554890506588386,0.0,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,-0.4668695745617363,-1.8377883046032708,0.0,-1.4809843220475034,0.0,0.0,0.0,-0.9531238224996238,1,0
0.1111111111111111,0.0,-0.4668695745617363,0.0,-0.2844958199592799,0.03792404477441859,0.5822663569787954,1.3790049371340838,0.0,0.214438587242051,0.27738356734502706,0.7108036730246189,-0.4668695745617363,0.07824744290209906,0.0,-0.031672403407900916,0.0,0.1111111111111111,0.1111111111111111,0.8643003776574393,1,0
0.3333333333333333,0.19444444444444442,1.4598843756034523,0.3333333333333333,1.498577642135315,-0.06208652614907963,-0.40079616864682605,-1.31171478496986,0.25,-0.0476719142218868,-1.2558335710649353,-0.1940527750620471,1.4598843756034523,-1.313637081798087,0.3333333333333333,0.20060187478420244,0.2222222222222222,0.1111111111111111,0.1111111111111111,-1.3723900433022265,0,1
0.0,0.16666666666666666,1.18463381129414,0.0,0.0211820675384221,-2.4349041406302154,1.6455795299402338,-0.222430806752854,0.25,1.0336941774728288,0.2799907094430656,-2.476644085611099,1.18463381129414,-1.8377883046032708,0.3333333333333333,-1.4809843220475034,0.3333333333333333,0.3333333333333333,0.0,0.1673597344439074,1,0
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.08282810616588625,0.7477544378954062,0.3608480215924758,0.0,0.7138069025753654,-0.01668075456567136,-0.06552616346685829,-0.4668695745617363,-0.09634369408832952,0.1111111111111111,-0.031672403407900916,0.1111111111111111,0.1111111111111111,0.0,-1.3723900433022265,1,0
0.0,0.1111111111111111,0.6341326826755145,0.0,-0.1146745826604397,-2.4349041406302154,-1.0181240694113578,0.3608480215924758,0.25,-1.4978381506157068,0.018401349072927398,-2.476644085611099,0.6341326826755145,-1.8377883046032708,0.3333333333333333,0.031228908880156725,0.3333333333333333,0.0,0.0,0.3871513198050401,1,0
0.0,0.1111111111111111,0.6341326826755145,0.3333333333333333,0.0551447677567291,-0.2929268929199516,-1.0774532643588968,0.9229385817157996,0.25,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,0.6341326826755145,-0.15890070935304007,0.0,-0.08373528687271306,0.3333333333333333,0.0,0.1111111111111111,-0.3945035917891138,1,0
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4947213291085484,-0.9963044491650136,-1.130080895470915,0.0,-0.20762968716860375,-1.2558335710649353,-0.4833659008213198,-0.4668695745617363,-0.3170677375367942,0.0,-0.035478982298581895,0.0,0.0,0.0,-1.666848273078999,1,0
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.02369570739551127,-0.22646189219682383,0.74923519556253,0.0,-0.011778499179202916,-0.002313897994419707,0.032804513559662594,-0.4668695745617363,0.008115419874778342,0.1111111111111111,-0.020253038243862632,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.9531238224996238,1,0
0.0,0.08333333333333333,0.3588821183662018,0.0,0.861746587983893,-2.4349041406302154,0.14086071569503353,-1.7090442746462755,0.25,-0.020363180020070946,-0.07844897203268514,-0.3783677660251823,0.3588821183662018,0.5225042402305945,0.3333333333333333,-0.0682081747173619,0.2222222222222222,0.1111111111111111,0.1111111111111111,-1.666848273078999,0,1
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,0.12573256715338607,0.2792090457855628,1.0053451065944692,0.0,0.47318346748340206,-1.2558335710649353,-0.504636039758671,-0.4668695745617363,-0.22916569983464,0.0,0.274153556109928,0.1111111111111111,0.0,0.0,0.3170934418812415,1,0
0.3333333333333333,0.3333333333333333,2.8361371971500167,0.3333333333333333,0.6325347857855188,0.0096341289758159,-0.3346827978395721,1.0053451065944692,0.25,-1.4978381506157068,-1.2558335710649353,-0.13387036432829214,2.836137197150016,-0.01160329552774256,0.3333333333333333,0.16864486108146495,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.2847917733012345,0,1
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,1.1190788506094993,1.2258115334558424,-0.4950413083649336,0.0,0.12914815757780418,0.1824210687319908,0.16979797490495446,-0.4668695745617363,0.18482117078294227,0.1111111111111111,0.11519722477629865,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.5135592262370264,1,0
0.0,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.5270853668270672,0.06500553073846307,-1.9271995283231864,0.0,-1.4978381506157068,-1.2558335710649353,-0.14082037095110164,-0.4668695745617363,0.07824744290209906,0.1111111111111111,-1.4809843220475034,0.1111111111111111,0.0,0.0,-0.9531238224996238,1,0
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,0.24860886393122,0.38344154516105805,0.8376265013727084,0.0,0.17868724336576913,0.3225308677172867,0.0104722896034069,-0.4668695745617363,0.18515109682036698,0.0,0.20342236012512438,0.0,0.0,0.0,1.1095988810204689,1,0
0.0,0.027777777777777776,-0.1916190102524236,0.0,-0.2590225777575635,-2.4349041406302154,-5.028059896155144,0.6575761498836257,0.125,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,-0.1916190102524235,-1.8377883046032708,0.0,-1.4809843220475034,0.2222222222222222,0.0,0.0,1.0629938337787594,0,1
0.1111111111111111,0.1111111111111111,0.6341326826755145,0.1111111111111111,-0.0661545757179635,0.13997425265217076,0.2895959161969545,1.0850063694144667,0.25,0.12776328546361485,0.14857534644596138,0.16869886832993028,0.6341326826755145,0.3091352594538665,0.1111111111111111,0.19865366409457927,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0869332819236188,0,1
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.08136281572751122,0.9861057151624717,-1.130080895470915,0.0,0.12776328546361485,0.6461596890355495,0.034791834629782185,-0.4668695745617363,0.07824744290209906,0.1111111111111111,0.28368844135924903,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.2847917733012345,1,0
0.3333333333333333,0.1111111111111111,0.6341326826755145,0.1111111111111111,-0.1146745826604397,-0.08282810616588625,-0.5757926869969202,-0.95842191396722,0.25,-1.4978381506157068,-1.2558335710649353,0.21961315785587668,0.6341326826755145,-1.8377883046032708,0.1111111111111111,-1.4809843220475034,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3871513198050401,0,1
0.3333333333333333,0.16666666666666666,1.18463381129414,0.4444444444444444,-0.1316563667489812,-0.07022334055353771,-0.9403370601525999,0.4636163081257023,0.375,-0.22139741587053635,-0.12622845462244348,-2.476644085611099,1.18463381129414,-1.8377883046032708,0.0,-0.22887460301959633,0.2222222222222222,0.0,0.0,1.0629938337787594,1,0
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.2481498860704566,0.2697737800062164,1.0053451065944692,0.0,0.12776328546361485,0.10854127650719715,0.25535628738857397,-0.4668695745617363,0.24353148867454516,0.1111111111111111,0.11363053313180634,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.2847917733012345,1,0
0.1111111111111111,0.08333333333333333,0.3588821183662018,0.1111111111111111,-0.1698664210999171,-2.4349041406302154,0.2530162660687228,-0.6416298188340922,0.25,0.22144857130416912,0.17705195728437265,0.269854902491498,0.3588821183662018,0.18040838650574129,0.3333333333333333,0.27897516657095944,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5191192900072952,0,1
0.0,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.18016479727277124,0.006010933531714253,-0.95842191396722,0.0,0.14696702787393595,-0.061249333332234875,-0.18622478088858616,-0.4668695745617363,-0.020204480265315877,0.1111111111111111,0.32963059030568115,0.1111111111111111,0.0,0.0,1.3273719327921307,1,0
0.1111111111111111,0.05555555555555555,0.083631554056889,0.1111111111111111,0.2249537406391757,-0.08282810616588625,-0.2567850406009787,1.6391892378370123,0.25,0.12776328546361485,0.05693515131531388,-0.060200737786788555,0.0836315540568891,0.022032598257449288,0.1111111111111111,-1.4809843220475034,0.1111111111111111,0.3333333333333333,0.1111111111111111,-1.3723900433022265,1,0
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.5488416372394338,0.6792238932008211,0.6575761498836257,0.0,0.10760500091082818,0.10854127650719715,0.5983105583578366,-0.4668695745617363,0.3465395667932836,0.1111111111111111,0.11363053313180634,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0152348983243975,1,0
0.1111111111111111,0.16666666666666666,1.18463381129414,0.3333333333333333,4.300244586254379,0.13997425265217076,-0.7232900808057157,-0.0953809513297535,0.25,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,1.18463381129414,-0.09634369408832952,0.3333333333333333,-1.4809843220475034,0.3333333333333333,0.1111111111111111,0.1111111111111111,-2.102083711231995,0,1
0.3333333333333333,0.16666666666666666,1.18463381129414,0.1111111111111111,-0.101088598377995,0.5105916264729294,0.9775343135797946,-1.130080895470915,0.25,0.214438587242051,0.43006921587535435,0.5918285295631827,1.18463381129414,0.530157312742273,0.1111111111111111,0.3057862080103784,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.8111528623165425,0,1
0.1111111111111111,0.027777777777777776,-0.1916190102524236,0.0,-0.2572030669556937,0.3088049825494304,1.2023462707578552,-0.7958621975017078,0.125,0.29249669602588063,0.6836802390836514,0.3307536368157761,-0.1916190102524235,-1.8377883046032708,0.0,0.4487892222296892,0.2222222222222222,0.0,0.0,0.9662521913648202,1,0
0.1111111111111111,0.027777777777777776,-0.1916190102524236,0.1111111111111111,-0.1571313071385413,0.6274931589922003,0.9355211651627895,0.6575761498836257,0.125,0.6754927875721165,0.10854127650719715,0.16869886832993028,-0.1916190102524235,0.1820826766643028,0.0,0.05331580804312823,0.2222222222222222,0.1111111111111111,0.0,-0.7891132362483021,1,0
0.1111111111111111,0.05555555555555555,0.083631554056889,0.1111111111111111,0.0211779919147679,0.0096341289758159,-0.22490377837556208,1.3089470244281944,0.25,-1.4978381506157068,-0.015781955055106312,-0.060200737786788555,0.0836315540568891,0.07824744290209906,0.1111111111111111,0.11363053313180634,0.1111111111111111,0.1111111111111111,0.3333333333333333,-0.9531238224996238,1,0
0.1111111111111111,0.1388888888888889,0.9093832469848272,0.3333333333333333,-0.0722192733357296,-0.2131146983687719,-1.5733736971041308,-0.222430806752854,0.25,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,0.9093832469848272,-0.6671070807379125,0.3333333333333333,-1.4809843220475034,0.2222222222222222,0.0,0.1111111111111111,0.3871513198050401,0,1
0.1111111111111111,0.05555555555555555,0.083631554056889,0.1111111111111111,1.24375098211194,-0.12881500849105557,-0.5254019068435359,-1.504321540361816,0.25,-1.4978381506157068,-0.18177752305139036,-0.13387036432829214,0.0836315540568891,0.07824744290209906,0.1111111111111111,-0.17687068600338346,0.1111111111111111,0.1111111111111111,0.3333333333333333,-2.102083711231995,1,0
0.1111111111111111,0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.27065710253046665,-0.8341914451960472,-1.7090442746462755,0.0,-1.4978381506157068,-0.1845109244123129,-0.03560608231555398,-0.4668695745617363,-1.8377883046032708,0.0,-0.16075689160850876,0.0,0.0,0.1111111111111111,-0.9531238224996238,1,0
0.0,0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.8480245309256812,0.40005394030085745,0.02609689719025,0.0,0.019657398593813314,0.47962553575171424,0.08080278666650652,-0.4668695745617363,-0.03994631750056419,0.0,-0.0021984358342072626,0.0,0.0,0.0,1.8373853869087895,0,1
0.1111111111111111,0.05555555555555555,0.083631554056889,0.3333333333333333,0.4796657853361687,0.26976013218827133,-0.4959266176040109,-1.7090442746462755,0.25,-0.4248654346694974,-1.2558335710649353,-2.476644085611099,0.0836315540568891,-0.09634369408832952,0.1111111111111111,-1.4809843220475034,0.1111111111111111,0.1111111111111111,0.1111111111111111,-1.666848273078999,0,1
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.3323293432228687,0.6183393579878068,1.0850063694144667,0.0,0.31492470755012675,0.27295236848406923,0.3784416058114561,-0.4668695745617363,0.29008675168904885,0.1111111111111111,0.2993978021609803,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1673597344439074,1,0
0.3333333333333333,0.16666666666666666,1.18463381129414,0.1111111111111111,0.0430160464026946,0.30420801898878946,0.46182459082024946,-0.95842191396722,0.25,0.4241497408825051,-1.2558335710649353,0.4926873395741765,1.18463381129414,-1.8377883046032708,0.1111111111111111,0.19865366409457927,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0869332819236188,0,1
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.5857128759064493,1.5433002711255852,-0.3554890506588386,0.0,0.49224552210794104,0.470118235455667,1.024398316315675,-0.4668695745617363,0.5860216664245851,0.1111111111111111,0.6816248233933566,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.561142456786503,1,0
0.1111111111111111,0.2222222222222222,1.7351349399127654,0.1111111111111111,2.7721506012225148,-2.4349041406302154,-0.660295692859604,-1.504321540361816,0.25,-1.4978381506157068,-1.2558335710649353,-0.1074461255133846,1.7351349399127651,0.005775291400744047,0.3333333333333333,0.06684590165054824,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.666848273078999,0,1
0.3333333333333333,0.3333333333333333,2.8361371971500167,0.3333333333333333,2.7722015436314544,-0.2131146983687719,-0.3814908206885813,-1.9271995283231864,0.25,0.1754623776158648,-0.9065623779158363,0.06641653765401391,2.836137197150016,-1.8377883046032708,0.3333333333333333,-0.03146293855160058,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.3723900433022265,0,1
0.3333333333333333,0.2777777777777778,2.2856360685313915,0.3333333333333333,0.6707420062875338,0.2773988829603999,0.300239688319546,-0.6416298188340922,0.25,-1.4978381506157068,0.3144271790189087,0.14591209917705136,2.2856360685313906,0.1134598899578306,0.3333333333333333,0.18418539902762215,0.3333333333333333,0.1111111111111111,0.3333333333333333,-0.5135592262370264,0,1
0.1111111111111111,0.05555555555555555,0.083631554056889,0.1111111111111111,-0.2420403927034826,-2.4349041406302154,-2.0085244155019844,0.02609689719025,0.25,-1.4978381506157068,-0.18042627536073494,-0.7785468623026306,0.0836315540568891,-1.8377883046032708,0.3333333333333333,-1.4809843220475034,0.0,0.0,0.1111111111111111,1.3273719327921307,1,0
0.0,0.027777777777777776,-0.1916190102524236,0.0,-0.2737324574657663,-2.4349041406302154,-5.028059896155144,1.5129114345882186,0.125,-1.4978381506157068,-1.2558335710649353,-2.476644085611099,-0.1916190102524235,-1.8377883046032708,0.0,-1.4809843220475034,0.2222222222222222,0.0,0.0,2.43337711773284,0,1
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.2481498860704566,0.300239688319546,-1.31171478496986,0.0,0.214438587242051,0.1812882605018963,0.16869886832993028,-0.4668695745617363,0.18040838650574129,0.1111111111111111,0.16864486108146495,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.3945035917891138,1,0
0.1111111111111111,0.0,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.36283016970125886,0.7693957905944278,-0.3554890506588386,0.0,0.3236529324331165,0.2799907094430656,0.33742708388807957,-0.4668695745617363,0.3752560712052453,0.1111111111111111,0.46140713546779055,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6417328970763176,1,0
0.1111111111111111,0.05555555555555555,0.083631554056889,0.1111111111111111,-0.0661561352760001,0.06703248366894908,0.1341293189228295,0.3608480215924758,0.25,-1.4978381506157068,0.10719070664972187,0.11085280978749044,0.0836315540568891,0.3529744837312432,0.1111111111111111,0.08943258073734779,0.1111111111111111,0.1111111111111111,0.3333333333333333,-0.6440902286753902,1,0
