unemp_x_delinquency,SEX,MARRIAGE_2,avg_payment,PAY_AMT6,LIMIT_BAL,PAY_2,rate_x_delinquency,PAY_1,PAY_AMT3,max_delinquency,cpi_risk_norm,PAY_AMT5,PAY_AMT1,PAY_AMT2,LIMIT_BAL_sq,total_delinquency,PAY_3,PAY_4,PAY_AMT4,true,pred
-0.4668695745617363,0,0,-0.649123719868043,-0.14181595809853542,1.0629938337787594,0.0,-0.4668695745617363,0.0,-1.8377883046032708,0.0,-0.2844958199592799,-0.1789748063130828,0.0096341289758159,-0.06351905625755919,1.6470588235294117,0.0,0.0,0.1111111111111111,-1.4978381506157068,1,0
-0.4668695745617363,0,0,-0.23053023776812961,-0.015781955055106312,-0.9531238224996238,0.1111111111111111,-0.4668695745617363,0.1111111111111111,-0.09634369408832952,0.0,-0.2844958199592799,0.007237426191509312,0.09434158572956174,-0.034586040962693326,-0.25925925925925924,0.0,0.1111111111111111,0.1111111111111111,-0.020363180020070946,1,0
-0.4668695745617363,1,0,0.05289396051336311,-1.2558335710649353,-0.2847917733012345,0.0,-0.4668695745617363,0.0,0.36617670021222426,0.0,-0.2844958199592799,-1.4809843220475034,0.396675588752636,-2.476644085611099,-0.09586056644880174,0.0,0.0,0.0,-1.4978381506157068,1,0
0.6341326826755145,1,0,-0.05646451238309186,-1.2558335710649353,-0.2847917733012345,0.1111111111111111,0.6341326826755145,0.1111111111111111,-0.033192440231208487,0.25,0.0211810486223196,0.03400543665492556,0.32871493089226683,-2.476644085611099,-0.09586056644880174,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2083672571808811,0,1
-0.4668695745617363,1,1,1.8757801877297058,0.33371963233296775,1.486110633212629,0.0,-0.4668695745617363,0.0,-1.2573907469345689,0.0,-0.2844958199592799,1.0737893961039806,-0.04411808868776136,-2.476644085611099,3.1721132897603486,0.0,0.0,0.0,-0.9664272818553127,1,0
-0.1916190102524236,1,1,1.0409821233285375,-1.2558335710649353,0.5191192900072952,0.0,-0.1916190102524235,0.2222222222222222,0.6133827888783597,0.125,-0.2462860203394923,0.33687966201807745,-2.4349041406302154,0.9808760608028969,0.5577342047930284,0.027777777777777776,0.0,0.0,-1.4978381506157068,1,0
-0.4668695745617363,1,0,-0.11298753047536485,0.10854127650719715,-0.9531238224996238,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.005775291400744047,0.0,-0.2844958199592799,-0.031672403407900916,0.051328588941306034,0.07950741572558931,-0.25925925925925924,0.0,0.1111111111111111,0.1111111111111111,-0.020363180020070946,1,0
-0.1916190102524236,1,0,-1.6856286526473698,-0.1845109244123129,-1.666848273078999,0.0,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,0.125,0.0975849826884444,-0.42846419375793426,-2.4349041406302154,-0.504636039758671,-0.30501089324618735,0.027777777777777776,0.0,0.1111111111111111,-1.4978381506157068,0,1
-0.4668695745617363,1,0,0.6975112675956032,0.5388576644625616,-0.3945035917891138,0.1111111111111111,-0.4668695745617363,0.0,0.12386790403924361,0.0,-0.2844958199592799,-0.1037293645278738,0.2711884731247592,0.10848346083980917,-0.13725490196078433,0.0,0.1111111111111111,0.1111111111111111,0.14322199774777064,1,0
-0.1916190102524236,0,0,-5.028059896155144,-1.2558335710649353,1.0152348983243975,0.0,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,0.125,-0.2581441931243478,-1.4809843220475034,-2.4349041406302154,-2.476644085611099,1.5185185185185186,0.027777777777777776,0.0,0.0,-1.4978381506157068,0,1
-0.4668695745617363,1,0,-0.6569989910468251,-1.2558335710649353,-0.5135592262370264,0.1111111111111111,-0.4668695745617363,0.1111111111111111,-0.09584057324942366,0.0,-0.2844958199592799,-1.4809843220475034,-0.04260204376723723,-0.015011832835351221,-0.17429193899782136,0.0,0.1111111111111111,0.1111111111111111,-1.4978381506157068,1,0
-0.1916190102524236,1,1,1.5693596679336443,0.29700063922122183,1.8373853869087895,0.0,-0.1916190102524235,0.2222222222222222,0.8993054942573515,0.125,-0.269211854259697,0.16308747552679556,-0.3564556978799671,0.628407104351693,5.132897603485839,0.027777777777777776,0.0,0.0,0.8364170640772323,1,0
0.9093832469848272,1,1,0.4131806162585744,0.2237522791285938,0.2439439807007004,0.3333333333333333,0.9093832469848272,0.2222222222222222,0.4276185991964999,0.25,-0.0456848708478014,0.2589858554836899,-2.4349041406302154,0.42394216408510343,0.2440087145969499,0.1388888888888889,0.1111111111111111,0.1111111111111111,-1.4978381506157068,0,1
8.341148483336271,1,0,-5.028059896155144,-1.2558335710649353,-0.1828566844305228,0.3333333333333333,8.34114848333627,0.3333333333333333,-1.8377883046032708,0.875,1.9386106998017067,-1.4809843220475034,-2.4349041406302154,-2.476644085611099,-0.05010893246187364,0.8888888888888888,0.8888888888888888,0.8888888888888888,-1.4978381506157068,0,1
-0.4668695745617363,1,0,-5.028059896155144,-1.2558335710649353,0.1673597344439074,0.0,-0.4668695745617363,0.0,-1.8377883046032708,0.0,-0.2844958199592799,-1.4809843220475034,-2.4349041406302154,-2.476644085611099,0.17647058823529413,0.0,0.0,0.0,-1.4978381506157068,1,0
0.083631554056889,1,1,-0.6951479867601055,-1.2558335710649353,0.5191192900072952,0.0,0.0836315540568891,0.0,-1.8377883046032708,0.25,-0.2080762207197047,0.10550766064125434,0.04749416873223237,-2.476644085611099,0.5577342047930284,0.05555555555555555,0.3333333333333333,0.1111111111111111,-1.4978381506157068,1,0
-0.4668695745617363,0,1,-0.2150177760354202,-0.015781955055106312,-1.3723900433022265,0.1111111111111111,-0.4668695745617363,0.1111111111111111,-0.24006037123132573,0.0,-0.2844958199592799,-0.09761462245019431,0.269688548340856,-0.11855058508097212,-0.29411764705882354,0.0,0.1111111111111111,0.1111111111111111,-0.13486887909161116,1,0
0.9093832469848272,1,1,-0.4452953844476404,0.07261259370218677,0.6999923241170234,0.3333333333333333,0.9093832469848272,0.2222222222222222,0.18040838650574129,0.25,-0.1183661480500896,-0.31854339646043844,-2.4349041406302154,-0.13387036432829214,0.8387799564270153,0.1388888888888889,0.1111111111111111,0.1111111111111111,-1.4978381506157068,0,1
-0.4668695745617363,1,1,-0.7965978846761278,-0.1845109244123129,0.5191192900072952,0.0,-0.4668695745617363,0.0,-0.3332952455651344,0.0,-0.2844958199592799,-0.22887460301959633,-0.2888353563911394,-0.12571885385223677,0.5577342047930284,0.0,0.0,0.0,-0.22139741587053635,1,0
-0.4668695745617363,1,1,-5.028059896155144,-1.2558335710649353,0.1673597344439074,0.0,-0.4668695745617363,0.0,-1.8377883046032708,0.0,-0.2844958199592799,-1.4809843220475034,-2.4349041406302154,-2.476644085611099,0.17647058823529413,0.0,0.0,0.0,-1.4978381506157068,1,0
-0.4668695745617363,0,0,-0.4363457368166084,0.20092761070071893,1.486110633212629,0.0,-0.4668695745617363,0.0,0.16544191247502313,0.0,-0.2844958199592799,-1.4809843220475034,-2.4349041406302154,-2.476644085611099,3.1721132897603486,0.0,0.0,0.0,-1.4978381506157068,1,0
0.6341326826755145,0,1,-0.04652465216166876,0.1812882605018963,-0.5135592262370264,0.3333333333333333,0.6341326826755145,0.3333333333333333,0.07824744290209906,0.25,0.0975993105394455,0.11363053313180634,-2.4349041406302154,0.055743076375645205,-0.17429193899782136,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.12776328546361485,0,1
-0.1916190102524236,0,0,1.4597175730838725,0.15394842643593593,0.1673597344439074,0.0,-0.1916190102524235,0.2222222222222222,1.050083117098424,0.125,-0.2335495053763295,0.1667001979211911,-0.2929268929199516,0.3126730152723201,0.17647058823529413,0.027777777777777776,0.0,0.1111111111111111,0.23377563058426423,0,1
-0.4668695745617363,0,1,-1.6378921616938666,-1.2558335710649353,-0.9531238224996238,0.0,-0.4668695745617363,0.0,-1.8377883046032708,0.0,-0.2844958199592799,-1.4809843220475034,-0.2131146983687719,-2.476644085611099,-0.25925925925925924,0.0,0.0,0.0,-1.4978381506157068,1,0
-0.4668695745617363,1,0,0.5822663569787954,0.27738356734502706,0.8643003776574393,0.0,-0.4668695745617363,0.0,0.07824744290209906,0.0,-0.2844958199592799,-0.031672403407900916,0.03792404477441859,0.7108036730246189,1.159041394335512,0.0,0.0,0.1111111111111111,0.214438587242051,1,0
-0.1916190102524236,1,0,-5.028059896155144,-1.2558335710649353,0.0869332819236188,0.0,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,0.125,-0.2299105088989508,-1.4809843220475034,-2.4349041406302154,-2.476644085611099,0.11328976034858387,0.027777777777777776,0.0,0.0,-1.4978381506157068,0,1
0.083631554056889,0,1,-0.4373103516761162,-1.2558335710649353,-1.666848273078999,0.1111111111111111,0.0836315540568891,0.1111111111111111,-0.19492155453371052,0.25,0.4796657853361687,-0.1535158427037196,-0.14922410356796711,-0.053015672188814825,-0.30501089324618735,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.14588966808566228,1,0
1.4598843756034523,1,1,-0.40079616864682605,-1.2558335710649353,-1.3723900433022265,0.3333333333333333,1.4598843756034523,0.2222222222222222,-1.313637081798087,0.25,1.498577642135315,0.20060187478420244,-0.06208652614907963,-0.1940527750620471,-0.29411764705882354,0.19444444444444442,0.3333333333333333,0.3333333333333333,-0.0476719142218868,0,1
-0.4668695745617363,0,1,0.7477544378954062,-0.01668075456567136,-1.3723900433022265,0.1111111111111111,-0.4668695745617363,0.1111111111111111,-0.09634369408832952,0.0,-0.2844958199592799,-0.031672403407900916,-0.08282810616588625,-0.06552616346685829,-0.29411764705882354,0.0,0.1111111111111111,0.1111111111111111,0.7138069025753654,1,0
0.083631554056889,1,0,2.126304305517543,0.11899487881785094,1.8373853869087895,0.0,0.0836315540568891,0.3333333333333333,0.38588522734452146,0.25,-0.2539278885601141,0.017099196669504834,0.7980526631950502,1.63640910674151,5.132897603485839,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.43460796580625094,1,0
-0.4668695745617363,0,1,-0.9963044491650136,-1.2558335710649353,-1.666848273078999,0.0,-0.4668695745617363,0.0,-0.3170677375367942,0.0,-0.2844958199592799,-0.035478982298581895,-0.4947213291085484,-0.4833659008213198,-0.30501089324618735,0.0,0.0,0.0,-0.20762968716860375,1,0
-0.4668695745617363,0,0,-0.22646189219682383,-0.002313897994419707,-0.9531238224996238,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.008115419874778342,0.0,-0.2844958199592799,-0.020253038243862632,-0.02369570739551127,0.032804513559662594,-0.25925925925925924,0.0,0.1111111111111111,0.1111111111111111,-0.011778499179202916,1,0
0.3588821183662018,0,1,0.14086071569503353,-0.07844897203268514,-1.666848273078999,0.3333333333333333,0.3588821183662018,0.2222222222222222,0.5225042402305945,0.25,0.861746587983893,-0.0682081747173619,-2.4349041406302154,-0.3783677660251823,-0.30501089324618735,0.08333333333333333,0.0,0.0,-0.020363180020070946,0,1
-0.4668695745617363,1,1,0.2792090457855628,-1.2558335710649353,0.3170934418812415,0.0,-0.4668695745617363,0.1111111111111111,-0.22916569983464,0.0,-0.2844958199592799,0.274153556109928,0.12573256715338607,-0.504636039758671,0.3159041394335512,0.0,0.0,0.0,0.47318346748340206,1,0
2.8361371971500167,0,0,-0.3346827978395721,-1.2558335710649353,-0.2847917733012345,0.3333333333333333,2.836137197150016,0.3333333333333333,-0.01160329552774256,0.25,0.6325347857855188,0.16864486108146495,0.0096341289758159,-0.13387036432829214,-0.09586056644880174,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.4978381506157068,0,1
-0.4668695745617363,0,1,1.2258115334558424,0.1824210687319908,-0.5135592262370264,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.18482117078294227,0.0,-0.2844958199592799,0.11519722477629865,1.1190788506094993,0.16979797490495446,-0.17429193899782136,0.0,0.1111111111111111,0.1111111111111111,0.12914815757780418,1,0
-0.4668695745617363,1,1,0.06500553073846307,-1.2558335710649353,-0.9531238224996238,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.07824744290209906,0.0,-0.2844958199592799,-1.4809843220475034,0.5270853668270672,-0.14082037095110164,-0.25925925925925924,0.0,0.1111111111111111,0.0,-1.4978381506157068,1,0
-0.4668695745617363,0,0,-0.8998597763779844,-0.17295560566553667,0.3170934418812415,0.0,-0.4668695745617363,0.0,-0.5010189380442357,0.0,-0.2844958199592799,-0.1509098584317996,-0.27219765844989235,-0.3454658624929588,0.3159041394335512,0.0,0.0,0.1111111111111111,-0.20762968716860375,0,1
-0.4668695745617363,0,0,0.38344154516105805,0.3225308677172867,1.1095988810204689,0.0,-0.4668695745617363,0.0,0.18515109682036698,0.0,-0.2844958199592799,0.20342236012512438,0.24860886393122,0.0104722896034069,1.7799564270152506,0.0,0.0,0.0,0.17868724336576913,1,0
-0.1916190102524236,1,0,-5.028059896155144,-1.2558335710649353,1.0629938337787594,0.0,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,0.125,-0.2590225777575635,-1.4809843220475034,-2.4349041406302154,-2.476644085611099,1.6470588235294117,0.027777777777777776,0.0,0.0,-1.4978381506157068,0,1
0.6341326826755145,1,0,0.2895959161969545,0.14857534644596138,0.0869332819236188,0.1111111111111111,0.6341326826755145,0.1111111111111111,0.3091352594538665,0.25,-0.0661545757179635,0.19865366409457927,0.13997425265217076,0.16869886832993028,0.11328976034858387,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.12776328546361485,0,1
-0.4668695745617363,0,1,0.9861057151624717,0.6461596890355495,-0.2847917733012345,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.07824744290209906,0.0,-0.2844958199592799,0.28368844135924903,0.08136281572751122,0.034791834629782185,-0.09586056644880174,0.0,0.1111111111111111,0.1111111111111111,0.12776328546361485,1,0
0.6341326826755145,0,1,-0.5757926869969202,-1.2558335710649353,0.3871513198050401,0.1111111111111111,0.6341326826755145,0.3333333333333333,-1.8377883046032708,0.25,-0.1146745826604397,-1.4809843220475034,-0.08282810616588625,0.21961315785587668,0.39215686274509803,0.1111111111111111,0.1111111111111111,0.3333333333333333,-1.4978381506157068,0,1
-0.4668695745617363,0,1,0.2697737800062164,0.10854127650719715,-0.2847917733012345,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.24353148867454516,0.0,-0.2844958199592799,0.11363053313180634,0.2481498860704566,0.25535628738857397,-0.09586056644880174,0.0,0.1111111111111111,0.1111111111111111,0.12776328546361485,1,0
-0.4668695745617363,1,0,0.006010933531714253,-0.061249333332234875,1.3273719327921307,0.1111111111111111,-0.4668695745617363,0.1111111111111111,-0.020204480265315877,0.0,-0.2844958199592799,0.32963059030568115,-0.18016479727277124,-0.18622478088858616,2.5098039215686274,0.0,0.1111111111111111,0.0,0.14696702787393595,1,0
0.083631554056889,1,0,-0.2567850406009787,0.05693515131531388,-1.3723900433022265,0.1111111111111111,0.0836315540568891,0.1111111111111111,0.022032598257449288,0.25,0.2249537406391757,-1.4809843220475034,-0.08282810616588625,-0.060200737786788555,-0.29411764705882354,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.12776328546361485,1,0
-0.4668695745617363,1,0,0.6792238932008211,0.10854127650719715,1.0152348983243975,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.3465395667932836,0.0,-0.2844958199592799,0.11363053313180634,0.5488416372394338,0.5983105583578366,1.5185185185185186,0.0,0.1111111111111111,0.1111111111111111,0.10760500091082818,1,0
1.18463381129414,1,1,-0.7232900808057157,-1.2558335710649353,-2.102083711231995,0.3333333333333333,1.18463381129414,0.3333333333333333,-0.09634369408832952,0.25,4.300244586254379,-1.4809843220475034,0.13997425265217076,-2.476644085611099,-0.3115468409586057,0.16666666666666666,0.3333333333333333,0.1111111111111111,-1.4978381506157068,0,1
1.18463381129414,1,1,0.9775343135797946,0.43006921587535435,0.8111528623165425,0.1111111111111111,1.18463381129414,0.1111111111111111,0.530157312742273,0.25,-0.101088598377995,0.3057862080103784,0.5105916264729294,0.5918285295631827,1.0479302832244008,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.214438587242051,0,1
-0.1916190102524236,1,1,1.2023462707578552,0.6836802390836514,0.9662521913648202,0.0,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,0.125,-0.2572030669556937,0.4487892222296892,0.3088049825494304,0.3307536368157761,1.3943355119825709,0.027777777777777776,0.0,0.1111111111111111,0.29249669602588063,1,0
-0.1916190102524236,1,0,0.9355211651627895,0.10854127650719715,-0.7891132362483021,0.0,-0.1916190102524235,0.2222222222222222,0.1820826766643028,0.125,-0.1571313071385413,0.05331580804312823,0.6274931589922003,0.16869886832993028,-0.23529411764705882,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.6754927875721165,1,0
0.083631554056889,0,1,-0.22490377837556208,-0.015781955055106312,-0.9531238224996238,0.1111111111111111,0.0836315540568891,0.1111111111111111,0.07824744290209906,0.25,0.0211779919147679,0.11363053313180634,0.0096341289758159,-0.060200737786788555,-0.25925925925925924,0.05555555555555555,0.1111111111111111,0.1111111111111111,-1.4978381506157068,1,0
0.9093832469848272,1,1,-1.5733736971041308,-1.2558335710649353,0.3871513198050401,0.3333333333333333,0.9093832469848272,0.2222222222222222,-0.6671070807379125,0.25,-0.0722192733357296,-1.4809843220475034,-0.2131146983687719,-2.476644085611099,0.39215686274509803,0.1388888888888889,0.3333333333333333,0.1111111111111111,-1.4978381506157068,0,1
-0.4668695745617363,0,1,-0.8341914451960472,-0.1845109244123129,-0.9531238224996238,0.0,-0.4668695745617363,0.0,-1.8377883046032708,0.0,-0.2844958199592799,-0.16075689160850876,-0.27065710253046665,-0.03560608231555398,-0.25925925925925924,0.0,0.0,0.1111111111111111,-1.4978381506157068,1,0
-0.4668695745617363,1,0,0.6183393579878068,0.27295236848406923,0.1673597344439074,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.29008675168904885,0.0,-0.2844958199592799,0.2993978021609803,0.3323293432228687,0.3784416058114561,0.17647058823529413,0.0,0.1111111111111111,0.1111111111111111,0.31492470755012675,1,0
1.18463381129414,1,1,0.46182459082024946,-1.2558335710649353,0.0869332819236188,0.1111111111111111,1.18463381129414,0.1111111111111111,-1.8377883046032708,0.25,0.0430160464026946,0.19865366409457927,0.30420801898878946,0.4926873395741765,0.11328976034858387,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.4241497408825051,0,1
-0.4668695745617363,1,1,1.5433002711255852,0.470118235455667,1.561142456786503,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.5860216664245851,0.0,-0.2844958199592799,0.6816248233933566,0.5857128759064493,1.024398316315675,3.5294117647058822,0.0,0.1111111111111111,0.1111111111111111,0.49224552210794104,1,0
1.7351349399127654,0,1,-0.660295692859604,-1.2558335710649353,-1.666848273078999,0.3333333333333333,1.7351349399127651,0.3333333333333333,0.005775291400744047,0.25,2.7721506012225148,0.06684590165054824,-2.4349041406302154,-0.1074461255133846,-0.30501089324618735,0.2222222222222222,0.1111111111111111,0.1111111111111111,-1.4978381506157068,0,1
2.8361371971500167,1,1,-0.3814908206885813,-0.9065623779158363,-1.3723900433022265,0.3333333333333333,2.836137197150016,0.3333333333333333,-1.8377883046032708,0.25,2.7722015436314544,-0.03146293855160058,-0.2131146983687719,0.06641653765401391,-0.29411764705882354,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1754623776158648,0,1
2.2856360685313915,1,1,0.300239688319546,0.3144271790189087,-0.5135592262370264,0.3333333333333333,2.2856360685313906,0.3333333333333333,0.1134598899578306,0.25,0.6707420062875338,0.18418539902762215,0.2773988829603999,0.14591209917705136,-0.17429193899782136,0.2777777777777778,0.3333333333333333,0.3333333333333333,-1.4978381506157068,0,1
-0.1916190102524236,0,0,-2.1140082356212657,-1.2558335710649353,0.5814972662319737,0.0,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,0.125,-0.2481055259427889,-0.18367952826439832,-2.4349041406302154,-2.476644085611099,0.6470588235294118,0.027777777777777776,0.0,0.0,-1.4978381506157068,0,1
0.083631554056889,0,1,-2.0085244155019844,-0.18042627536073494,1.3273719327921307,0.3333333333333333,0.0836315540568891,0.0,-1.8377883046032708,0.25,-0.2420403927034826,-1.4809843220475034,-2.4349041406302154,-0.7785468623026306,2.5098039215686274,0.05555555555555555,0.1111111111111111,0.1111111111111111,-1.4978381506157068,1,0
-0.1916190102524236,0,0,-5.028059896155144,-1.2558335710649353,2.43337711773284,0.0,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,0.125,-0.2737324574657663,-1.4809843220475034,-2.4349041406302154,-2.476644085611099,10.66884531590414,0.027777777777777776,0.0,0.0,-1.4978381506157068,0,1
0.083631554056889,0,1,-1.5345473448067248,-1.2558335710649353,-1.666848273078999,0.0,0.0836315540568891,0.0,-1.8377883046032708,0.25,0.4796657853361687,-1.4809843220475034,-0.1626704783002936,-2.476644085611099,-0.30501089324618735,0.05555555555555555,0.3333333333333333,0.1111111111111111,-1.4978381506157068,1,0
-0.4668695745617363,1,0,0.300239688319546,0.1812882605018963,-0.3945035917891138,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.18040838650574129,0.0,-0.2844958199592799,0.16864486108146495,0.2481498860704566,0.16869886832993028,-0.13725490196078433,0.0,0.1111111111111111,0.1111111111111111,0.214438587242051,1,0
0.6341326826755145,0,0,0.18088555051181665,0.27295236848406923,1.285678693674575,0.1111111111111111,0.6341326826755145,0.1111111111111111,-1.8377883046032708,0.25,-0.1971589479645469,-1.4809843220475034,0.31663300104543846,0.16869886832993028,2.355119825708061,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1754623776158648,0,1
-0.4668695745617363,0,1,0.7693957905944278,0.2799907094430656,0.6417328970763176,0.1111111111111111,-0.4668695745617363,0.1111111111111111,0.3752560712052453,0.0,-0.2844958199592799,0.46140713546779055,0.36283016970125886,0.33742708388807957,0.7407407407407407,0.0,0.1111111111111111,0.1111111111111111,0.3236529324331165,1,0
0.083631554056889,1,0,0.1341293189228295,0.10719070664972187,-0.6440902286753902,0.1111111111111111,0.0836315540568891,0.1111111111111111,0.3529744837312432,0.25,-0.0661561352760001,0.08943258073734779,0.06703248366894908,0.11085280978749044,-0.20697167755991286,0.05555555555555555,0.1111111111111111,0.1111111111111111,-1.4978381506157068,1,0
-0.4668695745617363,1,1,0.6215835489450211,0.28669696074197043,1.3273719327921307,0.0,-0.4668695745617363,0.0,0.2529015249281053,0.0,-0.2844958199592799,0.3057862080103784,0.09953799120194902,0.5131031692505524,2.5098039215686274,0.0,0.0,0.0,0.3236529324331165,1,0
0.3588821183662018,0,0,0.6923154129280004,0.27295236848406923,0.9662521913648202,0.3333333333333333,0.3588821183662018,0.2222222222222222,0.35508346069795704,0.25,-0.2026175609485213,0.45117298070474154,-2.4349041406302154,0.4926873395741765,1.3943355119825709,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.3236529324331165,0,1
-0.4668695745617363,1,0,-0.33404014502269297,-0.10735048804702164,-0.9531238224996238,0.1111111111111111,-0.4668695745617363,0.1111111111111111,-0.04237391369570947,0.0,-0.2844958199592799,-0.1386932439311027,-0.012312336475528375,0.0809464037658137,-0.25925925925925924,0.0,0.1111111111111111,0.1111111111111111,-0.12946365119646047,1,0
1.4598843756034523,1,0,-1.0828356361830347,-0.19686166059755505,-1.3723900433022265,0.4444444444444444,1.4598843756034523,0.0,-0.6720016705797187,0.375,1.498577642135315,-0.24620309161875784,-2.4349041406302154,-0.1482068947908121,-0.29411764705882354,0.19444444444444442,0.3333333333333333,0.3333333333333333,-0.24569901810638894,0,1
-0.4668695745617363,0,1,-0.5446712551415699,-0.14001564323410587,-0.9531238224996238,0.1111111111111111,-0.4668695745617363,0.1111111111111111,-0.27080908240809903,0.0,-0.2844958199592799,-0.25696334947661975,-0.024230948184563922,-0.038891540158578077,-0.25925925925925924,0.0,0.1111111111111111,0.1111111111111111,-0.16838295792244487,1,0
-0.4668695745617363,0,0,0.5056419933648467,0.20991966580956267,0.9662521913648202,0.0,-0.4668695745617363,0.0,0.32978753671742406,0.0,-0.2844958199592799,0.2335421134143391,0.19832123113362407,0.37908285920187135,1.3943355119825709,0.0,0.0,0.0,0.26970627842843103,1,0
