total_delinquency,avg_payment,PAY_4,PAY_6,PAY_1,LIMIT_BAL,PAY_5,PAY_AMT4,unemp_x_delinquency,PAY_2,cpi_risk_norm,LIMIT_BAL_sq,rate_x_delinquency,PAY_AMT2,gdp_x_payment_ratio,PAY_AMT1,payment_ratio,max_delinquency,PAY_3,BILL_AMT_PC2,true,pred
0.0,-0.7340920878380449,0.1111111111111111,0.0,0.0,1.0629938337787594,0.1111111111111111,-2.814764228080276,-0.4668695745617363,0.0,-0.2844958199592799,1.2776769509981851,-0.4668695745617363,-0.17106353992773332,-0.0138164046205094,-0.030311539256362482,1.395238633419841,0.0,0.0,9.705216326681827,1,0
0.0,-0.3301693396470114,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.9531238224996238,0.1111111111111111,-0.1559158946214444,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.3103448275862069,-0.4668695745617363,-0.12130331587691619,-0.0172118275166326,0.13341011225181146,-0.08289962080431196,0.0,0.1111111111111111,2.4978596428029216,1,0
0.0,-0.05667850433970106,0.0,0.0,0.0,-0.2847917733012345,0.0,-2.814764228080276,-0.4668695745617363,0.0,-0.2844958199592799,-0.17422867513611615,-0.4668695745617363,-4.321258080645877,-0.014356541154847,0.7177579864408934,1.1600995952694124,0.0,0.0,7.644062637493493,1,0
0.05555555555555555,-1.0802804531790908,0.1111111111111111,0.1111111111111111,0.1111111111111111,-1.666848273078999,0.1111111111111111,-2.814764228080276,0.083631554056889,0.1111111111111111,0.4796657853361687,-0.3484573502722323,0.0836315540568891,-4.321258080645877,-0.0171832827663659,0.13269360901044008,-0.07047316064977553,0.25,0.3333333333333333,7.671067055248294,0,1
0.1111111111111111,-0.16220421555889133,0.1111111111111111,0.3333333333333333,0.1111111111111111,-0.2847917733012345,0.1111111111111111,0.2557049814451634,0.6341326826755145,0.1111111111111111,0.0211810486223196,-0.17422867513611615,0.6341326826755145,-4.321258080645877,-0.0171740357706187,0.586404365769363,-0.06644764201226751,0.25,0.3333333333333333,5.975310534922733,0,1
0.0,1.702319774475024,0.0,0.0,0.0,1.486110633212629,0.0,-1.8584428480870403,-0.4668695745617363,0.0,-0.2844958199592799,2.5480943738656987,-0.4668695745617363,-4.321258080645877,-0.0126577450223526,-0.13420324118399174,1.899640920868354,0.0,0.0,9.337518120680722,1,0
0.027777777777777776,0.8967794524759559,0.0,0.0,0.2222222222222222,0.5191192900072952,0.0,-2.814764228080276,-0.1916190102524236,0.0,-0.2462860203394923,0.3702359346642468,-0.1916190102524235,1.6251313776386225,-0.0111723458972876,-4.755088530712135,2.546283573851776,0.125,0.0,9.426440162016137,1,0
0.0,-0.21674623252807326,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.9531238224996238,0.1111111111111111,-0.1559158946214444,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.3103448275862069,-0.4668695745617363,0.07491943898225609,-0.0171350102400664,0.050275059679505366,-0.04945855659771485,0.0,0.1111111111111111,1.4628237973430802,1,0
0.0,0.5653464562544375,0.1111111111111111,0.1111111111111111,0.0,-0.3945035917891138,0.1111111111111111,0.13847026145079377,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.20871143375680581,-0.4668695745617363,0.12475366753727371,-0.014426206703052,0.47521785360088037,1.129771911515799,0.0,0.1111111111111111,7.048510826927935,1,0
0.027777777777777776,-4.959556673683751,0.0,0.0,0.2222222222222222,1.0152348983243975,0.0,-2.814764228080276,-0.1916190102524236,0.0,-0.2581441931243478,1.1705989110707804,-0.1916190102524235,-4.321258080645877,-0.0173918084564822,-4.755088530712135,-0.16125119006736108,0.125,0.0,9.931829541894084,0,1
0.0,-0.7416913489668269,0.1111111111111111,0.0,0.1111111111111111,-0.5135592262370264,0.1111111111111111,-2.814764228080276,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.2395644283121597,-0.4668695745617363,-0.08763876442566432,-0.0172234834268224,-0.13127304604343448,-0.08797381841280602,0.0,0.1111111111111111,2.625188702535482,1,0
0.027777777777777776,1.4066385855629433,0.0,0.0,0.2222222222222222,1.8373853869087895,0.0,1.3859367725950993,-0.1916190102524236,0.0,-0.269211854259697,4.181488203266787,-0.1916190102524235,1.0189403510475612,-0.0103627612854655,-0.7378859766215805,2.8987221422939795,0.125,0.0,10.12529270645483,1,0
0.1388888888888889,0.29098093697579164,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2439439807007004,0.3333333333333333,-2.814764228080276,0.9093832469848272,0.3333333333333333,-0.0456848708478014,0.1088929219600726,0.9093832469848272,0.6672928945168949,-0.0172292159801223,-4.755088530712135,-0.09046938570627497,0.25,0.1111111111111111,3.8378434643051396,0,1
0.8888888888888888,-4.959556673683751,0.8888888888888888,0.8888888888888888,0.3333333333333333,-0.1828566844305228,0.8888888888888888,-2.814764228080276,8.341148483336271,0.3333333333333333,1.9386106998017067,-0.13611615245009073,8.34114848333627,-4.321258080645877,-0.0173918084564822,-4.755088530712135,-0.16125119006736108,0.875,0.8888888888888888,9.879825120092024,0,1
0.0,-4.959556673683751,0.0,0.0,0.0,0.1673597344439074,0.0,-2.814764228080276,-0.4668695745617363,0.0,-0.2844958199592799,0.05263157894736842,-0.4668695745617363,-4.321258080645877,-0.0173918084564822,-4.755088530712135,-0.16125119006736108,0.0,0.0,9.931829541894084,1,0
0.05555555555555555,-0.7785033105672183,0.1111111111111111,0.0,0.0,0.5191192900072952,0.1111111111111111,-2.814764228080276,0.083631554056889,0.0,-0.2080762207197047,0.3702359346642468,0.0836315540568891,-4.321258080645877,-0.0134621882915014,0.04286393398568506,1.5494405464644398,0.25,0.3333333333333333,9.642895138719915,1,0
0.08333333333333333,-0.6224381233584007,0.1111111111111111,0.1111111111111111,0.2222222222222222,-1.666848273078999,0.1111111111111111,-0.23033526864587336,0.3588821183662018,0.3333333333333333,0.861746587983893,-0.3484573502722323,0.3588821183662018,-0.24661117247792613,-0.0171723834050312,-4.755088530712135,-0.06572831341621392,0.25,0.1111111111111111,7.090199182310255,0,1
0.08333333333333333,1.0017690625035696,0.1111111111111111,0.1111111111111111,0.2222222222222222,-0.9531238224996238,0.1111111111111111,1.349257155695728,0.3588821183662018,0.3333333333333333,0.1740148978517919,-0.3103448275862069,0.3588821183662018,0.12475366753727371,-0.016458009853147,-4.755088530712135,0.24526177740625216,0.25,0.1111111111111111,5.128083602352804,0,1
0.0,-0.3152005538387588,0.1111111111111111,0.1111111111111111,0.1111111111111111,-1.3723900433022265,0.1111111111111111,-0.3619791398249584,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.3393829401088929,-0.4668695745617363,-0.2657090919451877,-0.0169626617250349,0.4723188152851324,0.025570369377182524,0.0,0.1111111111111111,7.956111345384465,1,0
0.1388888888888889,-0.5374074643957685,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6999923241170234,0.3333333333333333,-2.814764228080276,0.9093832469848272,0.3333333333333333,-0.1183661480500896,0.604355716878403,0.9093832469848272,-0.29205669657563127,-0.0170806650594168,-4.755088530712135,-0.025800328180102666,0.25,0.1111111111111111,5.54157560450502,0,1
0.0,-0.8763976240772376,0.0,0.0,0.0,0.5191192900072952,0.0,-0.5176949796124348,-0.4668695745617363,0.0,-0.2844958199592799,0.3702359346642468,-0.4668695745617363,-0.27803738391473914,-0.0152356369728672,-0.6071901157331824,0.7774005331797246,0.0,0.0,8.623677868637031,1,0
0.0,-4.959556673683751,0.0,0.0,0.0,0.1673597344439074,0.0,-2.814764228080276,-0.4668695745617363,0.0,-0.2844958199592799,0.05263157894736842,-0.4668695745617363,-4.321258080645877,-0.0173918084564822,-4.755088530712135,-0.16125119006736108,0.0,0.0,9.931829541894084,1,0
0.0,-0.5287714812258132,0.0,0.0,0.0,1.486110633212629,0.0,-2.814764228080276,-0.4668695745617363,0.0,-0.2844958199592799,2.5480943738656987,-0.4668695745617363,-4.321258080645877,-0.0137955154380804,-4.755088530712135,1.4043323753755432,0.0,0.0,8.546854743810789,1,0
0.1111111111111111,-0.15261272446082014,0.1111111111111111,0.1111111111111111,0.3333333333333333,-0.5135592262370264,0.1111111111111111,0.11065092629307056,0.6341326826755145,0.3333333333333333,0.0975993105394455,-0.2395644283121597,0.6341326826755145,0.034048522542284965,-0.0172445100553929,-4.755088530712135,-0.09712739515371688,0.25,0.1111111111111111,2.2641073796183715,0,1
0.0,-1.6882064814575903,0.0,0.0,0.0,-0.9531238224996238,0.0,-2.814764228080276,-0.4668695745617363,0.0,-0.2844958199592799,-0.3103448275862069,-0.4668695745617363,-4.321258080645877,-0.017283223935656,-0.4608380511121482,-0.11398080903971017,0.0,0.0,3.171437748202222,1,0
0.0,0.4541406133496498,0.1111111111111111,0.1111111111111111,0.0,0.8643003776574393,0.1111111111111111,0.26663088282169384,-0.4668695745617363,0.0,-0.2844958199592799,0.8711433756805808,-0.4668695745617363,1.1606494565935317,-0.014850055820175,0.02436690244256856,0.9452565762525614,0.0,0.0,8.337737590220174,1,0
0.027777777777777776,-4.959556673683751,0.0,0.0,0.2222222222222222,0.0869332819236188,0.0,-2.814764228080276,-0.1916190102524236,0.0,-0.2299105088989508,0.0,-0.1916190102524235,-4.321258080645877,-0.0173918084564822,-4.755088530712135,-0.16125119006736108,0.125,0.0,9.931829541894084,0,1
0.05555555555555555,-0.5297022885643404,0.1111111111111111,0.3333333333333333,0.1111111111111111,-1.666848273078999,0.1111111111111111,0.14327097278146442,0.083631554056889,0.1111111111111111,0.4796657853361687,-0.3484573502722323,0.0836315540568891,-0.15299937553885104,-0.0170757729790787,-0.337351004074052,-0.023670646160610088,0.25,0.1111111111111111,7.731461222625025,1,0
0.19444444444444442,-0.4944678432424688,0.3333333333333333,0.1111111111111111,0.2222222222222222,-1.3723900433022265,0.1111111111111111,-0.2050604039136025,1.4598843756034523,0.3333333333333333,1.498577642135315,-0.3393829401088929,1.4598843756034523,-0.39556095327027846,-0.0172223625404902,-0.16893244176358863,-0.08748586005921069,0.25,0.3333333333333333,5.502532309875855,0,1
0.0,0.6138287195795089,0.1111111111111111,0.1111111111111111,0.1111111111111111,-1.3723900433022265,0.0,1.1652888225029694,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.3393829401088929,-0.4668695745617363,-0.17451544784022996,-0.0164648342663129,-0.20902154212594073,0.2422908879259925,0.0,0.1111111111111111,5.556990287343818,1,0
0.0,-1.0691049351310837,0.0,0.0,0.0,-1.666848273078999,0.0,-0.4929187206278991,-0.4668695745617363,0.0,-0.2844958199592799,-0.3484573502722323,-0.4668695745617363,-0.8931339096976113,-0.0135778989388331,-1.005124285491743,1.4990679303060017,0.0,0.0,9.797976788058671,1,0
0.0,-0.32624358018341704,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.9531238224996238,0.1111111111111111,-0.1404669937593093,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.3103448275862069,-0.4668695745617363,-0.005402188470527549,-0.0172469492096924,-0.09473108464626209,-0.09818923852002467,0.0,0.1111111111111111,3.587606888261344,1,0
0.08333333333333333,0.028205219420591853,0.0,0.1111111111111111,0.2222222222222222,-1.666848273078999,0.1111111111111111,-0.1559158946214444,0.3588821183662018,0.3333333333333333,0.861746587983893,-0.3484573502722323,0.3588821183662018,-0.7125536743116083,-0.0167161307793073,-4.755088530712135,0.13289332527354786,0.25,0.0,6.901139180955499,0,1
0.0,0.1617047603534066,0.0,0.0,0.1111111111111111,0.3170934418812415,0.0,0.732265433194735,-0.4668695745617363,0.0,-0.2844958199592799,0.16878402903811252,-0.4668695745617363,-0.9297151947219351,-0.0154321218727893,0.19408225987763025,0.691864252181012,0.0,0.0,11.373383340833573,1,0
0.3333333333333333,-0.4306715932514936,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.2847917733012345,0.3333333333333333,-2.814764228080276,2.8361371971500167,0.3333333333333333,0.6325347857855188,-0.17422867513611615,2.836137197150016,-0.29205669657563127,-0.0172249366908927,-0.030311539256362482,-0.08860647162909363,0.25,0.3333333333333333,5.937224975490025,0,1
0.0,1.075131019037924,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.5135592262370264,0.1111111111111111,0.11314312750537367,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.2395644283121597,-0.4668695745617363,0.2302049634480048,-0.016159905772588,2.114011157279568,0.37503619982583,0.0,0.1111111111111111,6.530267444395134,1,0
0.0,-0.04499141665336347,0.0,0.0,0.1111111111111111,-0.9531238224996238,0.0,-2.814764228080276,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.3103448275862069,-0.4668695745617363,-0.3040096120661585,-0.0167511274212093,0.9698125877403967,0.11765814640264141,0.0,0.1111111111111111,3.0785428628074034,1,0
0.0,0.26228415157412566,0.0,0.0,0.0,1.1095988810204689,0.0,0.20229314243611982,-0.4668695745617363,0.0,-0.2844958199592799,1.3883847549909256,-0.4668695745617363,-0.04381009225418542,-0.0119764432745662,0.43157623042805493,2.1962337774526755,0.0,0.0,9.04493277365022,1,0
0.027777777777777776,-4.959556673683751,0.0,0.0,0.2222222222222222,1.0629938337787594,0.0,-2.814764228080276,-0.1916190102524236,0.0,-0.2590225777575635,1.2776769509981851,-0.1916190102524235,-4.321258080645877,-0.0173918084564822,-4.755088530712135,-0.16125119006736108,0.125,0.0,9.931829541894084,0,1
0.0,0.843826335561442,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.2847917733012345,0.1111111111111111,0.11065092629307056,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.17422867513611615,-0.4668695745617363,-0.0019843095974738842,-0.0162334828762445,0.10832488669182568,0.3430056884942437,0.0,0.1111111111111111,6.0375230117159635,1,0
0.1111111111111111,-0.6633311381538811,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3871513198050401,0.1111111111111111,-2.814764228080276,0.6341326826755145,0.1111111111111111,-0.1146745826604397,0.2323049001814882,0.6341326826755145,0.315879223095951,-0.0171054761330424,-0.20902154212594073,-0.03660139720049328,0.25,0.1111111111111111,7.912262408634595,0,1
0.0,0.15260017882865953,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.2847917733012345,0.1111111111111111,0.11065092629307056,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.17422867513611615,-0.4668695745617363,0.3773517697938406,-0.017225708198263,0.4306891230085945,-0.0889423339332478,0.0,0.1111111111111111,2.0396620979596816,1,0
0.08333333333333333,0.13642997701728413,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5191192900072952,0.1111111111111111,0.279245976012492,0.3588821183662018,0.3333333333333333,-0.1698664210999171,0.3702359346642468,0.3588821183662018,0.40228710157988096,-0.0172928921484535,-4.755088530712135,-0.11818969718800158,0.25,0.1111111111111111,-1.5439483171982804,0,1
0.0,-0.10191838960246757,0.0,0.0,0.1111111111111111,1.3273719327921307,0.0,0.1452097780638525,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,1.9963702359346642,-0.4668695745617363,-0.38209803763669675,-0.0150329559174494,-0.39715284049189586,0.8656342026179568,0.0,0.1111111111111111,8.083155509611409,1,0
0.05555555555555555,-0.3555039723323022,0.1111111111111111,0.3333333333333333,0.1111111111111111,-1.3723900433022265,0.1111111111111111,0.11065092629307056,0.083631554056889,0.1111111111111111,0.2249537406391757,-0.3393829401088929,0.0836315540568891,-0.1653565554017613,-0.0170428245332561,-0.20902154212594073,-0.009327113800273564,0.25,0.1111111111111111,7.520954278618813,1,0
0.0,0.5477000120583102,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0152348983243975,0.1111111111111111,0.07437429057655615,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,1.1705989110707804,-0.4668695745617363,0.967179037663962,-0.0172462888277832,1.0118628706679804,-0.09790175275101011,0.0,0.1111111111111111,-5.201433880659017,1,0
0.16666666666666666,-0.8056590892710066,0.1111111111111111,0.1111111111111111,0.3333333333333333,-2.102083711231995,0.1111111111111111,-2.814764228080276,1.18463381129414,0.3333333333333333,4.300244586254379,-0.35390199637023595,1.18463381129414,-4.321258080645877,-0.0170149141601606,0.22160843477979358,0.002823181295325318,0.25,0.3333333333333333,8.032658116305347,0,1
0.027777777777777776,1.0524881595541893,0.1111111111111111,0.0,0.2222222222222222,0.9662521913648202,0.0,0.40710342996011545,-0.1916190102524236,0.0,-0.2572030669556937,1.0671506352087115,-0.1916190102524235,0.5070233218978856,-0.0059872884346786,0.5479226340652946,4.80350808470248,0.125,0.0,10.064561861921803,1,0
0.027777777777777776,0.7950146571058243,0.1111111111111111,0.1111111111111111,0.2222222222222222,-0.7891132362483021,0.0,1.0963391462974434,-0.1916190102524236,0.0,-0.1571313071385413,-0.29038112522686027,-0.1916190102524235,0.2283146734498298,-0.0159195848982857,1.1638796768439559,0.4796557092248806,0.125,0.1111111111111111,9.11990691200556,1,0
0.05555555555555555,-0.3247400746497875,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.9531238224996238,0.3333333333333333,-2.814764228080276,0.083631554056889,0.1111111111111111,0.0211779919147679,-0.3103448275862069,0.0836315540568891,-0.1653565554017613,-0.0166548479479908,-0.030311539256362482,0.15957173914635375,0.25,0.1111111111111111,8.95921416552698,1,0
0.1388888888888889,-1.625949239908063,0.1111111111111111,0.0,0.2222222222222222,0.3871513198050401,0.1111111111111111,-2.814764228080276,0.9093832469848272,0.3333333333333333,-0.0722192733357296,0.2323049001814882,0.9093832469848272,-4.321258080645877,-0.0173264303436963,-0.4608380511121482,-0.13278996669275375,0.25,0.3333333333333333,4.643669634268389,0,1
0.05555555555555555,-0.6147064383593752,0.1111111111111111,0.1111111111111111,0.1111111111111111,-2.102083711231995,0.3333333333333333,-2.814764228080276,0.083631554056889,0.1111111111111111,1.24375098211194,-0.35390199637023595,0.0836315540568891,-0.29205669657563127,-0.0168885034005803,-0.29790452698888625,0.05785390506600158,0.25,0.1111111111111111,8.06000237732919,1,0
0.0,-0.9126736172038274,0.1111111111111111,0.0,0.0,-0.9531238224996238,0.1111111111111111,-2.814764228080276,-0.4668695745617363,0.0,-0.2844958199592799,-0.3103448275862069,-0.4668695745617363,-0.12305762616024334,-0.0144053045753102,-0.5720553842979529,1.1388712889880936,0.0,0.0,9.588568438089371,1,0
0.05555555555555555,-0.5862641898713474,0.1111111111111111,0.1111111111111111,0.1111111111111111,-1.666848273078999,0.1111111111111111,-0.8838538746613914,0.083631554056889,0.1111111111111111,0.4796657853361687,-0.3484573502722323,0.0836315540568891,-4.321258080645877,-0.0170899840626759,0.472457171767186,-0.029857194034489956,0.25,0.3333333333333333,6.145398854206488,0,1
0.0,0.48894933906119814,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1673597344439074,0.1111111111111111,0.4474646423331391,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.05263157894736842,-0.4668695745617363,0.5890391089691536,-0.0172301812853441,0.5933902626275104,-0.09088961453166965,0.0,0.1111111111111111,2.693962159486539,1,0
0.16666666666666666,0.33792005267658676,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0869332819236188,0.3333333333333333,0.6440248573130932,1.18463381129414,0.1111111111111111,0.0430160464026946,0.0,1.18463381129414,0.7855237563847912,-0.0171867272767671,0.5390376728716304,-0.07197266829490064,0.25,0.1111111111111111,1.9362163366821152,0,1
0.0,1.3814925103729825,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.561142456786503,0.1111111111111111,0.7665693051245074,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,2.8457350272232307,-0.4668695745617363,1.699982794383183,-0.01706347886915,1.0831271999142824,-0.018318619404810964,0.0,0.1111111111111111,3.8251001898429537,1,0
0.08333333333333333,0.45875928547961264,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.7564222381735122,0.1111111111111111,0.46317186353556355,0.3588821183662018,0.3333333333333333,-0.1889712413063934,0.6896551724137931,0.3588821183662018,0.7096586071884762,-0.0172672340143062,-4.755088530712135,-0.10701987511416976,0.25,0.1111111111111111,1.321040343326491,0,1
0.2222222222222222,-0.7448725090018657,0.1111111111111111,0.3333333333333333,0.3333333333333333,-1.666848273078999,0.3333333333333333,-2.814764228080276,1.7351349399127654,0.3333333333333333,2.7721506012225148,-0.3484573502722323,1.7351349399127651,-0.24661117247792613,-0.0172189585307383,-4.755088530712135,-0.08600398366677411,0.25,0.1111111111111111,6.893916985770983,0,1
0.3333333333333333,-0.4758391031030867,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.3723900433022265,0.3333333333333333,0.19648970813407893,2.8361371971500167,0.3333333333333333,2.7722015436314544,-0.3393829401088929,2.836137197150016,0.05240519291336771,-0.0172136890723393,-0.4608380511121482,-0.08371001667744014,0.25,0.3333333333333333,6.315500644408786,0,1
0.2777777777777778,0.1819983274819128,0.3333333333333333,0.1111111111111111,0.3333333333333333,-0.5135592262370264,0.3333333333333333,-2.814764228080276,2.2856360685313915,0.3333333333333333,0.6707420062875338,-0.2395644283121597,2.2856360685313906,0.18912502360221406,-0.0171548696914303,0.48722126621412404,-0.05810402305860275,0.25,0.3333333333333333,4.885061551074379,0,1
0.027777777777777776,-4.959556673683751,0.0,0.0,0.2222222222222222,2.43337711773284,0.0,-2.814764228080276,-0.1916190102524236,0.0,-0.2737324574657663,8.793103448275861,-0.1916190102524235,-4.321258080645877,-0.0173918084564822,-4.755088530712135,-0.16125119006736108,0.125,0.0,9.931829541894084,0,1
0.0,0.1819983274819128,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.3945035917891138,0.1111111111111111,0.26663088282169384,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.20871143375680581,-0.4668695745617363,0.2283146734498298,-0.017215238095976,0.4306891230085945,-0.08438435715403066,0.0,0.1111111111111111,2.8556664256277373,1,0
0.0,0.6347115928935126,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6417328970763176,0.1111111111111111,0.46317186353556355,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,0.5226860254083484,-0.4668695745617363,0.5185005985703939,-0.0172130068222503,0.6523419284522012,-0.08341301097701252,0.0,0.1111111111111111,2.269347671889569,1,0
0.05555555555555555,0.021709742544666878,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.6440902286753902,0.3333333333333333,-2.814764228080276,0.083631554056889,0.1111111111111111,-0.0661561352760001,-0.26678765880217786,0.0836315540568891,0.12882857412027715,-0.0172288948453606,0.08062737668265434,-0.09032958527769788,0.25,0.1111111111111111,4.518806652636342,1,0
0.0,0.4920798286247737,0.0,0.0,0.0,1.3273719327921307,0.0,0.46317186353556355,-0.4668695745617363,0.0,-0.2844958199592799,1.9963702359346642,-0.4668695745617363,0.8206357641906301,-0.0139969211227316,0.1434536682556073,1.316653916400342,0.0,0.0,10.504697985591092,1,0
0.08333333333333333,0.5603327042819727,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.9662521913648202,0.1111111111111111,0.46317186353556355,0.3588821183662018,0.3333333333333333,-0.2026175609485213,1.0671506352087115,0.3588821183662018,0.7855237563847912,-0.0172588128278643,-4.755088530712135,-0.10335385818295682,0.25,0.1111111111111111,0.1917434503851371,0,1
0.0,-0.43005146393026217,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.9531238224996238,0.1111111111111111,-0.3522519488626691,-0.4668695745617363,0.1111111111111111,-0.2844958199592799,-0.3103448275862069,-0.4668695745617363,0.07739427150690893,-0.0172037951157037,-0.07272942908755821,-0.07940285487871686,0.0,0.1111111111111111,5.16271919299343,1,0
0.19444444444444442,-1.1526034040733422,0.3333333333333333,0.1111111111111111,0.0,-1.3723900433022265,0.1111111111111111,-0.5614278860176968,1.4598843756034523,0.4444444444444444,1.498577642135315,-0.3393829401088929,1.4598843756034523,-0.31671326833823454,-0.0172273314112813,-4.755088530712135,-0.08964897146574881,0.375,0.3333333333333333,7.6712603680545985,0,1
