cpi_risk_norm,PAY_AMT2,unemp_x_delinquency,max_delinquency,PAY_AMT4,PAY_AMT3,PAY_AMT6,PAY_2,LIMIT_BAL,PAY_1,PAY_4,PAY_3,PAY_AMT1,AGE,rate_x_delinquency,PAY_5,PAY_6,total_delinquency,PAY_AMT5,avg_payment,true,pred
-0.2462860203394923,0.9808760608028969,-0.1916190102524236,0.125,-1.4978381506157068,0.6133827888783597,-1.2558335710649353,0.0,0.5191192900072952,0.2222222222222222,0.0,0.0,-2.4349041406302154,-0.6416298188340922,-0.1916190102524235,0.0,0.0,0.027777777777777776,0.33687966201807745,1.0409821233285375,1,0
-0.2844958199592799,0.07950741572558931,-0.4668695745617363,0.0,-0.020363180020070946,0.005775291400744047,0.10854127650719715,0.1111111111111111,-0.9531238224996238,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.051328588941306034,1.6391892378370123,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,-0.031672403407900916,-0.11298753047536485,1,0
0.0975849826884444,-0.504636039758671,-0.1916190102524236,0.125,-1.4978381506157068,-1.8377883046032708,-0.1845109244123129,0.0,-1.666848273078999,0.2222222222222222,0.1111111111111111,0.0,-2.4349041406302154,1.1620705813604253,-0.1916190102524235,0.1111111111111111,0.0,0.027777777777777776,-0.42846419375793426,-1.6856286526473698,0,1
-0.2844958199592799,0.10848346083980917,-0.4668695745617363,0.0,0.14322199774777064,0.12386790403924361,0.5388576644625616,0.1111111111111111,-0.3945035917891138,0.0,0.1111111111111111,0.1111111111111111,0.2711884731247592,-0.7958621975017078,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,-0.1037293645278738,0.6975112675956032,1,0
-0.2581441931243478,-2.476644085611099,-0.1916190102524236,0.125,-1.4978381506157068,-1.8377883046032708,-1.2558335710649353,0.0,1.0152348983243975,0.2222222222222222,0.0,0.0,-2.4349041406302154,0.74923519556253,-0.1916190102524235,0.0,0.0,0.027777777777777776,-1.4809843220475034,-5.028059896155144,0,1
-0.2844958199592799,-0.015011832835351221,-0.4668695745617363,0.0,-1.4978381506157068,-0.09584057324942366,-1.2558335710649353,0.1111111111111111,-0.5135592262370264,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.04260204376723723,-1.130080895470915,-0.4668695745617363,0.1111111111111111,0.0,0.0,-1.4809843220475034,-0.6569989910468251,1,0
-0.269211854259697,0.628407104351693,-0.1916190102524236,0.125,0.8364170640772323,0.8993054942573515,0.29700063922122183,0.0,1.8373853869087895,0.2222222222222222,0.0,0.0,-0.3564556978799671,0.1423961078279921,-0.1916190102524235,0.0,0.0,0.027777777777777776,0.16308747552679556,1.5693596679336443,1,0
-0.0456848708478014,0.42394216408510343,0.9093832469848272,0.25,-1.4978381506157068,0.4276185991964999,0.2237522791285938,0.3333333333333333,0.2439439807007004,0.2222222222222222,0.1111111111111111,0.1111111111111111,-2.4349041406302154,-1.130080895470915,0.9093832469848272,0.3333333333333333,0.1111111111111111,0.1388888888888889,0.2589858554836899,0.4131806162585744,0,1
1.9386106998017067,-2.476644085611099,8.341148483336271,0.875,-1.4978381506157068,-1.8377883046032708,-1.2558335710649353,0.3333333333333333,-0.1828566844305228,0.3333333333333333,0.8888888888888888,0.8888888888888888,-2.4349041406302154,0.74923519556253,8.34114848333627,0.8888888888888888,0.8888888888888888,0.8888888888888888,-1.4809843220475034,-5.028059896155144,0,1
-0.2080762207197047,-2.476644085611099,0.083631554056889,0.25,-1.4978381506157068,-1.8377883046032708,-1.2558335710649353,0.0,0.5191192900072952,0.0,0.1111111111111111,0.3333333333333333,0.04749416873223237,-0.95842191396722,0.0836315540568891,0.1111111111111111,0.0,0.05555555555555555,0.10550766064125434,-0.6951479867601055,1,0
0.861746587983893,-0.1074461255133846,0.3588821183662018,0.25,-0.06171670931500967,0.005775291400744047,-0.013820297418117232,0.3333333333333333,-1.666848273078999,0.2222222222222222,0.1111111111111111,0.1111111111111111,-2.4349041406302154,-1.130080895470915,0.3588821183662018,0.1111111111111111,0.1111111111111111,0.08333333333333333,-0.10760598866112799,-0.5334144116126683,0,1
0.1740148978517919,0.10848346083980917,0.3588821183662018,0.25,0.8160348500118819,0.1102628909490476,0.1812882605018963,0.3333333333333333,-0.9531238224996238,0.2222222222222222,0.1111111111111111,0.1111111111111111,-2.4349041406302154,-0.4950413083649336,0.3588821183662018,0.1111111111111111,0.1111111111111111,0.08333333333333333,0.45326014383919727,1.1497850234934615,0,1
-0.2844958199592799,-0.11855058508097212,-0.4668695745617363,0.0,-0.13486887909161116,-0.24006037123132573,-0.015781955055106312,0.1111111111111111,-1.3723900433022265,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.269688548340856,0.5624443361818806,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,-0.09761462245019431,-0.2150177760354202,1,0
-0.1183661480500896,-0.13387036432829214,0.9093832469848272,0.25,-1.4978381506157068,0.18040838650574129,0.07261259370218677,0.3333333333333333,0.6999923241170234,0.2222222222222222,0.1111111111111111,0.1111111111111111,-2.4349041406302154,-1.504321540361816,0.9093832469848272,0.3333333333333333,0.1111111111111111,0.1388888888888889,-0.31854339646043844,-0.4452953844476404,0,1
-0.2844958199592799,-0.12571885385223677,-0.4668695745617363,0.0,-0.22139741587053635,-0.3332952455651344,-0.1845109244123129,0.0,0.5191192900072952,0.0,0.0,0.0,-0.2888353563911394,-0.3554890506588386,-0.4668695745617363,0.0,0.0,0.0,-0.22887460301959633,-0.7965978846761278,1,0
-0.2844958199592799,-2.476644085611099,-0.4668695745617363,0.0,-1.4978381506157068,0.16544191247502313,0.20092761070071893,0.0,1.486110633212629,0.0,0.0,0.0,-2.4349041406302154,0.6575761498836257,-0.4668695745617363,0.0,0.0,0.0,-1.4809843220475034,-0.4363457368166084,1,0
0.0975993105394455,0.055743076375645205,0.6341326826755145,0.25,0.12776328546361485,0.07824744290209906,0.1812882605018963,0.3333333333333333,-0.5135592262370264,0.3333333333333333,0.1111111111111111,0.1111111111111111,-2.4349041406302154,-1.7090442746462755,0.6341326826755145,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11363053313180634,-0.04652465216166876,0,1
-0.029771039660052,-2.476644085611099,-0.1916190102524236,0.125,0.6239339664812485,-1.8377883046032708,0.232909330105537,0.0,-1.3723900433022265,0.2222222222222222,0.0,0.0,-2.4349041406302154,1.6996876816479582,-0.1916190102524235,0.0,0.1111111111111111,0.027777777777777776,-0.08266361641355383,0.49271706485435723,0,1
-0.2844958199592799,-2.476644085611099,-0.4668695745617363,0.0,-1.4978381506157068,-1.8377883046032708,-1.2558335710649353,0.0,-0.9531238224996238,0.0,0.0,0.0,-0.2131146983687719,-0.3554890506588386,-0.4668695745617363,0.0,0.0,0.0,-1.4809843220475034,-1.6378921616938666,1,0
-0.2844958199592799,0.7108036730246189,-0.4668695745617363,0.0,0.214438587242051,0.07824744290209906,0.27738356734502706,0.0,0.8643003776574393,0.0,0.1111111111111111,0.0,0.03792404477441859,1.3790049371340838,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,-0.031672403407900916,0.5822663569787954,1,0
-0.2299105088989508,-2.476644085611099,-0.1916190102524236,0.125,-1.4978381506157068,-1.8377883046032708,-1.2558335710649353,0.0,0.0869332819236188,0.2222222222222222,0.0,0.0,-2.4349041406302154,0.02609689719025,-0.1916190102524235,0.0,0.0,0.027777777777777776,-1.4809843220475034,-5.028059896155144,0,1
-0.2257116711161392,-2.476644085611099,-0.1916190102524236,0.125,-1.4978381506157068,-1.8377883046032708,0.03305301083102878,0.0,0.0021753538983214,0.2222222222222222,0.0,0.0,-2.4349041406302154,-0.6416298188340922,-0.1916190102524235,0.0,0.0,0.027777777777777776,-1.4809843220475034,-1.458592549683602,0,1
0.4796657853361687,-0.053015672188814825,0.083631554056889,0.25,0.14588966808566228,-0.19492155453371052,-1.2558335710649353,0.1111111111111111,-1.666848273078999,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.14922410356796711,-1.504321540361816,0.0836315540568891,0.1111111111111111,0.3333333333333333,0.05555555555555555,-0.1535158427037196,-0.4373103516761162,1,0
1.498577642135315,-0.1940527750620471,1.4598843756034523,0.25,-0.0476719142218868,-1.313637081798087,-1.2558335710649353,0.3333333333333333,-1.3723900433022265,0.2222222222222222,0.3333333333333333,0.3333333333333333,-0.06208652614907963,-1.31171478496986,1.4598843756034523,0.1111111111111111,0.1111111111111111,0.19444444444444442,0.20060187478420244,-0.40079616864682605,0,1
-0.2844958199592799,-0.06552616346685829,-0.4668695745617363,0.0,0.7138069025753654,-0.09634369408832952,-0.01668075456567136,0.1111111111111111,-1.3723900433022265,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.08282810616588625,0.3608480215924758,-0.4668695745617363,0.0,0.1111111111111111,0.0,-0.031672403407900916,0.7477544378954062,1,0
-0.2539278885601141,1.63640910674151,0.083631554056889,0.25,0.43460796580625094,0.38588522734452146,0.11899487881785094,0.0,1.8373853869087895,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.7980526631950502,1.0053451065944692,0.0836315540568891,0.1111111111111111,0.0,0.05555555555555555,0.017099196669504834,2.126304305517543,1,0
-0.2844958199592799,0.032804513559662594,-0.4668695745617363,0.0,-0.011778499179202916,0.008115419874778342,-0.002313897994419707,0.1111111111111111,-0.9531238224996238,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.02369570739551127,0.74923519556253,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,-0.020253038243862632,-0.22646189219682383,1,0
0.861746587983893,-0.3783677660251823,0.3588821183662018,0.25,-0.020363180020070946,0.5225042402305945,-0.07844897203268514,0.3333333333333333,-1.666848273078999,0.2222222222222222,0.0,0.0,-2.4349041406302154,-1.7090442746462755,0.3588821183662018,0.1111111111111111,0.1111111111111111,0.08333333333333333,-0.0682081747173619,0.14086071569503353,0,1
-0.2844958199592799,-0.504636039758671,-0.4668695745617363,0.0,0.47318346748340206,-0.22916569983464,-1.2558335710649353,0.0,0.3170934418812415,0.1111111111111111,0.0,0.0,0.12573256715338607,1.0053451065944692,-0.4668695745617363,0.0,0.0,0.0,0.274153556109928,0.2792090457855628,1,0
0.6325347857855188,-0.13387036432829214,2.8361371971500167,0.25,-1.4978381506157068,-0.01160329552774256,-1.2558335710649353,0.3333333333333333,-0.2847917733012345,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0096341289758159,1.0053451065944692,2.836137197150016,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16864486108146495,-0.3346827978395721,0,1
-0.2844958199592799,0.16979797490495446,-0.4668695745617363,0.0,0.12914815757780418,0.18482117078294227,0.1824210687319908,0.1111111111111111,-0.5135592262370264,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.1190788506094993,-0.4950413083649336,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,0.11519722477629865,1.2258115334558424,1,0
-0.2844958199592799,-0.14082037095110164,-0.4668695745617363,0.0,-1.4978381506157068,0.07824744290209906,-1.2558335710649353,0.1111111111111111,-0.9531238224996238,0.1111111111111111,0.0,0.1111111111111111,0.5270853668270672,-1.9271995283231864,-0.4668695745617363,0.0,0.0,0.0,-1.4809843220475034,0.06500553073846307,1,0
-0.2844958199592799,0.0104722896034069,-0.4668695745617363,0.0,0.17868724336576913,0.18515109682036698,0.3225308677172867,0.0,1.1095988810204689,0.0,0.0,0.0,0.24860886393122,0.8376265013727084,-0.4668695745617363,0.0,0.0,0.0,0.20342236012512438,0.38344154516105805,1,0
-0.2590225777575635,-2.476644085611099,-0.1916190102524236,0.125,-1.4978381506157068,-1.8377883046032708,-1.2558335710649353,0.0,1.0629938337787594,0.2222222222222222,0.0,0.0,-2.4349041406302154,0.6575761498836257,-0.1916190102524235,0.0,0.0,0.027777777777777776,-1.4809843220475034,-5.028059896155144,0,1
-0.0661545757179635,0.16869886832993028,0.6341326826755145,0.25,0.12776328546361485,0.3091352594538665,0.14857534644596138,0.1111111111111111,0.0869332819236188,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.13997425265217076,1.0850063694144667,0.6341326826755145,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.19865366409457927,0.2895959161969545,0,1
-0.2844958199592799,0.034791834629782185,-0.4668695745617363,0.0,0.12776328546361485,0.07824744290209906,0.6461596890355495,0.1111111111111111,-0.2847917733012345,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.08136281572751122,-1.130080895470915,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,0.28368844135924903,0.9861057151624717,1,0
-0.1146745826604397,0.21961315785587668,0.6341326826755145,0.25,-1.4978381506157068,-1.8377883046032708,-1.2558335710649353,0.1111111111111111,0.3871513198050401,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.08282810616588625,-0.95842191396722,0.6341326826755145,0.1111111111111111,0.1111111111111111,0.1111111111111111,-1.4809843220475034,-0.5757926869969202,0,1
-0.2844958199592799,0.25535628738857397,-0.4668695745617363,0.0,0.12776328546361485,0.24353148867454516,0.10854127650719715,0.1111111111111111,-0.2847917733012345,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2481498860704566,1.0053451065944692,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,0.11363053313180634,0.2697737800062164,1,0
-0.2844958199592799,-0.18622478088858616,-0.4668695745617363,0.0,0.14696702787393595,-0.020204480265315877,-0.061249333332234875,0.1111111111111111,1.3273719327921307,0.1111111111111111,0.0,0.1111111111111111,-0.18016479727277124,-0.95842191396722,-0.4668695745617363,0.0,0.0,0.0,0.32963059030568115,0.006010933531714253,1,0
0.2249537406391757,-0.060200737786788555,0.083631554056889,0.25,0.12776328546361485,0.022032598257449288,0.05693515131531388,0.1111111111111111,-1.3723900433022265,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.08282810616588625,1.6391892378370123,0.0836315540568891,0.1111111111111111,0.3333333333333333,0.05555555555555555,-1.4809843220475034,-0.2567850406009787,1,0
-0.2844958199592799,0.5983105583578366,-0.4668695745617363,0.0,0.10760500091082818,0.3465395667932836,0.10854127650719715,0.1111111111111111,1.0152348983243975,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5488416372394338,0.6575761498836257,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,0.11363053313180634,0.6792238932008211,1,0
4.300244586254379,-2.476644085611099,1.18463381129414,0.25,-1.4978381506157068,-0.09634369408832952,-1.2558335710649353,0.3333333333333333,-2.102083711231995,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.13997425265217076,-0.0953809513297535,1.18463381129414,0.1111111111111111,0.1111111111111111,0.16666666666666666,-1.4809843220475034,-0.7232900808057157,0,1
-0.101088598377995,0.5918285295631827,1.18463381129414,0.25,0.214438587242051,0.530157312742273,0.43006921587535435,0.1111111111111111,0.8111528623165425,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.5105916264729294,-1.130080895470915,1.18463381129414,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3057862080103784,0.9775343135797946,0,1
-0.2844958199592799,-2.476644085611099,-0.4668695745617363,0.0,-1.4978381506157068,-1.8377883046032708,-1.2558335710649353,0.0,-1.666848273078999,0.0,0.0,0.0,-2.4349041406302154,-1.31171478496986,-0.4668695745617363,0.0,0.0,0.0,-1.4809843220475034,-5.028059896155144,0,1
-0.2572030669556937,0.3307536368157761,-0.1916190102524236,0.125,0.29249669602588063,-1.8377883046032708,0.6836802390836514,0.0,0.9662521913648202,0.2222222222222222,0.1111111111111111,0.0,0.3088049825494304,-0.7958621975017078,-0.1916190102524235,0.0,0.0,0.027777777777777776,0.4487892222296892,1.2023462707578552,1,0
-0.1571313071385413,0.16869886832993028,-0.1916190102524236,0.125,0.6754927875721165,0.1820826766643028,0.10854127650719715,0.0,-0.7891132362483021,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.6274931589922003,0.6575761498836257,-0.1916190102524235,0.0,0.1111111111111111,0.027777777777777776,0.05331580804312823,0.9355211651627895,1,0
-0.2335495053763295,-2.476644085611099,-0.1916190102524236,0.125,-0.09685381486146143,-1.8377883046032708,0.012831823972486112,0.0,0.1673597344439074,0.2222222222222222,0.0,0.0,-2.4349041406302154,-0.95842191396722,-0.1916190102524235,0.0,0.0,0.027777777777777776,0.0012332392156009556,-0.9041886763449741,0,1
0.0211779919147679,-0.060200737786788555,0.083631554056889,0.25,-1.4978381506157068,0.07824744290209906,-0.015781955055106312,0.1111111111111111,-0.9531238224996238,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0096341289758159,1.3089470244281944,0.0836315540568891,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.11363053313180634,-0.22490377837556208,1,0
-0.0722192733357296,-2.476644085611099,0.9093832469848272,0.25,-1.4978381506157068,-0.6671070807379125,-1.2558335710649353,0.3333333333333333,0.3871513198050401,0.2222222222222222,0.1111111111111111,0.3333333333333333,-0.2131146983687719,-0.222430806752854,0.9093832469848272,0.1111111111111111,0.0,0.1388888888888889,-1.4809843220475034,-1.5733736971041308,0,1
1.24375098211194,-0.13387036432829214,0.083631554056889,0.25,-1.4978381506157068,0.07824744290209906,-0.18177752305139036,0.1111111111111111,-2.102083711231995,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.12881500849105557,-1.504321540361816,0.0836315540568891,0.3333333333333333,0.1111111111111111,0.05555555555555555,-0.17687068600338346,-0.5254019068435359,1,0
-0.2844958199592799,-0.03560608231555398,-0.4668695745617363,0.0,-1.4978381506157068,-1.8377883046032708,-0.1845109244123129,0.0,-0.9531238224996238,0.0,0.1111111111111111,0.0,-0.27065710253046665,-1.7090442746462755,-0.4668695745617363,0.1111111111111111,0.0,0.0,-0.16075689160850876,-0.8341914451960472,1,0
-0.2844958199592799,0.3784416058114561,-0.4668695745617363,0.0,0.31492470755012675,0.29008675168904885,0.27295236848406923,0.1111111111111111,0.1673597344439074,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3323293432228687,1.0850063694144667,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,0.2993978021609803,0.6183393579878068,1,0
0.0430160464026946,0.4926873395741765,1.18463381129414,0.25,0.4241497408825051,-1.8377883046032708,-1.2558335710649353,0.1111111111111111,0.0869332819236188,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.30420801898878946,-0.95842191396722,1.18463381129414,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.19865366409457927,0.46182459082024946,0,1
0.0975849826884444,0.06626646218845192,-0.1916190102524236,0.125,0.3236529324331165,0.35717493848389087,0.10854127650719715,0.0,-1.666848273078999,0.2222222222222222,0.0,0.0,0.30420801898878946,1.4469588684499963,-0.1916190102524235,0.0,0.1111111111111111,0.027777777777777776,0.19865366409457927,0.44081589417818634,0,1
-0.2844958199592799,1.024398316315675,-0.4668695745617363,0.0,0.49224552210794104,0.5860216664245851,0.470118235455667,0.1111111111111111,1.561142456786503,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5857128759064493,-0.3554890506588386,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,0.6816248233933566,1.5433002711255852,1,0
2.7721506012225148,-0.1074461255133846,1.7351349399127654,0.25,-1.4978381506157068,0.005775291400744047,-1.2558335710649353,0.3333333333333333,-1.666848273078999,0.3333333333333333,0.1111111111111111,0.1111111111111111,-2.4349041406302154,-1.504321540361816,1.7351349399127651,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.06684590165054824,-0.660295692859604,0,1
2.7722015436314544,0.06641653765401391,2.8361371971500167,0.25,0.1754623776158648,-1.8377883046032708,-0.9065623779158363,0.3333333333333333,-1.3723900433022265,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.2131146983687719,-1.9271995283231864,2.836137197150016,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.03146293855160058,-0.3814908206885813,0,1
0.6707420062875338,0.14591209917705136,2.2856360685313915,0.25,-1.4978381506157068,0.1134598899578306,0.3144271790189087,0.3333333333333333,-0.5135592262370264,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2773988829603999,-0.6416298188340922,2.2856360685313906,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.18418539902762215,0.300239688319546,0,1
-0.2481055259427889,-2.476644085611099,-0.1916190102524236,0.125,-1.4978381506157068,-1.8377883046032708,-1.2558335710649353,0.0,0.5814972662319737,0.2222222222222222,0.0,0.0,-2.4349041406302154,1.4469588684499963,-0.1916190102524235,0.0,0.0,0.027777777777777776,-0.18367952826439832,-2.1140082356212657,0,1
-0.2420403927034826,-0.7785468623026306,0.083631554056889,0.25,-1.4978381506157068,-1.8377883046032708,-0.18042627536073494,0.3333333333333333,1.3273719327921307,0.0,0.1111111111111111,0.1111111111111111,-2.4349041406302154,0.02609689719025,0.0836315540568891,0.1111111111111111,0.0,0.05555555555555555,-1.4809843220475034,-2.0085244155019844,1,0
-0.2737324574657663,-2.476644085611099,-0.1916190102524236,0.125,-1.4978381506157068,-1.8377883046032708,-1.2558335710649353,0.0,2.43337711773284,0.2222222222222222,0.0,0.0,-2.4349041406302154,1.5129114345882186,-0.1916190102524235,0.0,0.0,0.027777777777777776,-1.4809843220475034,-5.028059896155144,0,1
-0.2844958199592799,0.16869886832993028,-0.4668695745617363,0.0,0.214438587242051,0.18040838650574129,0.1812882605018963,0.1111111111111111,-0.3945035917891138,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2481498860704566,-1.31171478496986,-0.4668695745617363,0.1111111111111111,0.1111111111111111,0.0,0.16864486108146495,0.300239688319546,1,0
