cpi_risk_norm,unemp_x_delinquency,PAY_AMT3,PAY_2,total_delinquency,PAY_AMT2,PAY_1,LIMIT_BAL_sq,rate_x_delinquency,avg_payment,LIMIT_BAL,payment_ratio,PAY_4,max_delinquency,gdp_x_payment_ratio,PAY_3,PAY_5,PAY_AMT1,PAY_6,is_anomaly,true,pred
-0.2844958199592799,-0.4668695745617363,-0.24959447327614714,0.1111111111111111,0.0,-0.12130331587691619,0.1111111111111111,-0.3103448275862069,-0.4668695745617363,-0.3301693396470114,-0.9531238224996238,-0.08289962080431196,0.1111111111111111,0.0,-0.0172118275166326,0.1111111111111111,0.1111111111111111,0.13341011225181146,0.1111111111111111,0,1,0
-0.2844958199592799,-0.4668695745617363,0.5061084552445859,0.0,0.0,-4.321258080645877,0.0,-0.17422867513611615,-0.4668695745617363,-0.05667850433970106,-0.2847917733012345,1.1600995952694124,0.0,0.0,-0.014356541154847,0.0,0.0,0.7177579864408934,0.0,0,1,0
0.4796657853361687,0.083631554056889,-3.0949063951708156,0.1111111111111111,0.05555555555555555,-4.321258080645877,0.1111111111111111,-0.3484573502722323,0.0836315540568891,-1.0802804531790908,-1.666848273078999,-0.07047316064977553,0.1111111111111111,0.25,-0.0171832827663659,0.3333333333333333,0.1111111111111111,0.13269360901044008,0.1111111111111111,0,0,1
-0.2844958199592799,-0.4668695745617363,-2.146606299777608,0.0,0.0,-4.321258080645877,0.0,2.5480943738656987,-0.4668695745617363,1.702319774475024,1.486110633212629,1.899640920868354,0.0,0.0,-0.0126577450223526,0.0,0.0,-0.13420324118399174,0.0,0,1,0
-0.2462860203394923,-0.1916190102524236,0.9100135964128244,0.0,0.027777777777777776,1.6251313776386225,0.2222222222222222,0.3702359346642468,-0.1916190102524235,0.8967794524759559,0.5191192900072952,2.546283573851776,0.0,0.125,-0.0111723458972876,0.0,0.0,-4.755088530712135,0.0,0,1,0
-0.2844958199592799,-0.4668695745617363,-0.08274428171137979,0.1111111111111111,0.0,0.07491943898225609,0.1111111111111111,-0.3103448275862069,-0.4668695745617363,-0.21674623252807326,-0.9531238224996238,-0.04945855659771485,0.1111111111111111,0.0,-0.0171350102400664,0.1111111111111111,0.1111111111111111,0.050275059679505366,0.1111111111111111,0,1,0
0.0975849826884444,-0.1916190102524236,-3.0949063951708156,0.0,0.027777777777777776,-0.9297151947219351,0.2222222222222222,-0.3484573502722323,-0.1916190102524235,-1.7342699187529018,-1.666848273078999,1.192428562767796,0.1111111111111111,0.125,-0.0142822784692434,0.0,0.1111111111111111,-4.755088530712135,0.0,0,0,1
-0.2844958199592799,-0.4668695745617363,0.11020490346463009,0.1111111111111111,0.0,0.12475366753727371,0.0,-0.20871143375680581,-0.4668695745617363,0.5653464562544375,-0.3945035917891138,1.129771911515799,0.1111111111111111,0.0,-0.014426206703052,0.1111111111111111,0.1111111111111111,0.47521785360088037,0.1111111111111111,0,1,0
-0.2581441931243478,-0.1916190102524236,-3.0949063951708156,0.0,0.027777777777777776,-4.321258080645877,0.2222222222222222,1.1705989110707804,-0.1916190102524235,-4.959556673683751,1.0152348983243975,-0.16125119006736108,0.0,0.125,-0.0173918084564822,0.0,0.0,-4.755088530712135,0.0,0,0,1
-0.2844958199592799,-0.4668695745617363,-0.24877243408383018,0.1111111111111111,0.0,-0.08763876442566432,0.1111111111111111,-0.2395644283121597,-0.4668695745617363,-0.7416913489668269,-0.5135592262370264,-0.08797381841280602,0.1111111111111111,0.0,-0.0172234834268224,0.1111111111111111,0.1111111111111111,-0.13127304604343448,0.0,0,1,0
-0.269211854259697,-0.1916190102524236,1.377177052225904,0.0,0.027777777777777776,1.0189403510475612,0.2222222222222222,4.181488203266787,-0.1916190102524235,1.4066385855629433,1.8373853869087895,2.8987221422939795,0.0,0.125,-0.0103627612854655,0.0,0.0,-0.7378859766215805,0.0,0,1,0
-0.0456848708478014,0.9093832469848272,0.60649715932867,0.3333333333333333,0.1388888888888889,0.6672928945168949,0.2222222222222222,0.1088929219600726,0.9093832469848272,0.29098093697579164,0.2439439807007004,-0.09046938570627497,0.1111111111111111,0.25,-0.0172292159801223,0.1111111111111111,0.3333333333333333,-4.755088530712135,0.1111111111111111,0,0,1
1.9386106998017067,8.341148483336271,-3.0949063951708156,0.3333333333333333,0.8888888888888888,-4.321258080645877,0.3333333333333333,-0.13611615245009073,8.34114848333627,-4.959556673683751,-0.1828566844305228,-0.16125119006736108,0.8888888888888888,0.875,-0.0173918084564822,0.8888888888888888,0.8888888888888888,-4.755088530712135,0.8888888888888888,1,0,1
-0.2844958199592799,-0.4668695745617363,-3.0949063951708156,0.0,0.0,-4.321258080645877,0.0,0.05263157894736842,-0.4668695745617363,-4.959556673683751,0.1673597344439074,-0.16125119006736108,0.0,0.0,-0.0173918084564822,0.0,0.0,-4.755088530712135,0.0,0,1,0
0.861746587983893,0.3588821183662018,-0.08274428171137979,0.3333333333333333,0.08333333333333333,-0.24661117247792613,0.2222222222222222,-0.3484573502722323,0.3588821183662018,-0.6224381233584007,-1.666848273078999,-0.06572831341621392,0.1111111111111111,0.25,-0.0171723834050312,0.1111111111111111,0.1111111111111111,-4.755088530712135,0.1111111111111111,0,0,1
-0.2844958199592799,-0.4668695745617363,-3.0949063951708156,0.0,0.0,-0.6382921149923843,0.0,-0.17422867513611615,-0.4668695745617363,-1.1633984022748207,-0.2847917733012345,1.7601007171825391,0.1111111111111111,0.0,-0.012978282022982,0.0,0.0,-1.1562432923224801,0.0,0,0,1
-0.2844958199592799,-0.4668695745617363,-0.4844103108749886,0.1111111111111111,0.0,-0.2657090919451877,0.1111111111111111,-0.3393829401088929,-0.4668695745617363,-0.3152005538387588,-1.3723900433022265,0.025570369377182524,0.1111111111111111,0.0,-0.0169626617250349,0.1111111111111111,0.1111111111111111,0.4723188152851324,0.1111111111111111,0,1,0
-0.1183661480500896,0.9093832469848272,0.20258527999812884,0.3333333333333333,0.1388888888888889,-0.29205669657563127,0.2222222222222222,0.604355716878403,0.9093832469848272,-0.5374074643957685,0.6999923241170234,-0.025800328180102666,0.1111111111111111,0.25,-0.0170806650594168,0.1111111111111111,0.3333333333333333,-4.755088530712135,0.1111111111111111,0,0,1
-0.2844958199592799,-0.4668695745617363,-0.6367449288562597,0.0,0.0,-0.27803738391473914,0.0,0.3702359346642468,-0.4668695745617363,-0.8763976240772376,0.5191192900072952,0.7774005331797246,0.0,0.0,-0.0152356369728672,0.0,0.0,-0.6071901157331824,0.0,0,1,0
-0.2844958199592799,-0.4668695745617363,-3.0949063951708156,0.0,0.0,-4.321258080645877,0.0,0.05263157894736842,-0.4668695745617363,-4.959556673683751,0.1673597344439074,-0.16125119006736108,0.0,0.0,-0.0173918084564822,0.0,0.0,-4.755088530712135,0.0,0,1,0
-0.2844958199592799,-0.4668695745617363,0.17813185395678188,0.0,0.0,-4.321258080645877,0.0,2.5480943738656987,-0.4668695745617363,-0.5287714812258132,1.486110633212629,1.4043323753755432,0.0,0.0,-0.0137955154380804,0.0,0.0,-4.755088530712135,0.0,0,1,0
0.0975993105394455,0.6341326826755145,0.035666533899452305,0.3333333333333333,0.1111111111111111,0.034048522542284965,0.3333333333333333,-0.2395644283121597,0.6341326826755145,-0.15261272446082014,-0.5135592262370264,-0.09712739515371688,0.1111111111111111,0.25,-0.0172445100553929,0.1111111111111111,0.1111111111111111,-4.755088530712135,0.1111111111111111,0,0,1
-0.2844958199592799,-0.4668695745617363,-3.0949063951708156,0.0,0.0,-4.321258080645877,0.0,-0.3103448275862069,-0.4668695745617363,-1.6882064814575903,-0.9531238224996238,-0.11398080903971017,0.0,0.0,-0.017283223935656,0.0,0.0,-0.4608380511121482,0.0,0,1,0
-0.2844958199592799,-0.4668695745617363,0.035666533899452305,0.0,0.0,1.1606494565935317,0.0,0.8711433756805808,-0.4668695745617363,0.4541406133496498,0.8643003776574393,0.9452565762525614,0.1111111111111111,0.0,-0.014850055820175,0.0,0.1111111111111111,0.02436690244256856,0.1111111111111111,0,1,0
-0.2299105088989508,-0.1916190102524236,-3.0949063951708156,0.0,0.027777777777777776,-4.321258080645877,0.2222222222222222,0.0,-0.1916190102524235,-4.959556673683751,0.0869332819236188,-0.16125119006736108,0.0,0.125,-0.0173918084564822,0.0,0.0,-4.755088530712135,0.0,0,0,1
0.4796657853361687,0.083631554056889,-0.4106588906377609,0.1111111111111111,0.05555555555555555,-0.15299937553885104,0.1111111111111111,-0.3484573502722323,0.0836315540568891,-0.5297022885643404,-1.666848273078999,-0.023670646160610088,0.1111111111111111,0.25,-0.0170757729790787,0.1111111111111111,0.1111111111111111,-0.337351004074052,0.3333333333333333,0,1,0
1.498577642135315,1.4598843756034523,-2.2385060743577045,0.3333333333333333,0.19444444444444442,-0.39556095327027846,0.2222222222222222,-0.3393829401088929,1.4598843756034523,-0.4944678432424688,-1.3723900433022265,-0.08748586005921069,0.3333333333333333,0.25,-0.0172223625404902,0.3333333333333333,0.1111111111111111,-0.16893244176358863,0.1111111111111111,0,0,1
-0.2844958199592799,-0.4668695745617363,-0.24959447327614714,0.1111111111111111,0.0,-0.17451544784022996,0.1111111111111111,-0.3393829401088929,-0.4668695745617363,0.6138287195795089,-1.3723900433022265,0.2422908879259925,0.1111111111111111,0.0,-0.0164648342663129,0.1111111111111111,0.0,-0.20902154212594073,0.1111111111111111,0,1,0
-0.2844958199592799,-0.4668695745617363,-0.6102311242960189,0.0,0.0,-0.8931339096976113,0.0,-0.3484573502722323,-0.4668695745617363,-1.0691049351310837,-1.666848273078999,1.4990679303060017,0.0,0.0,-0.0135778989388331,0.0,0.0,-1.005124285491743,0.0,0,1,0
-0.2844958199592799,-0.4668695745617363,-0.07892079206047088,0.1111111111111111,0.0,-0.005402188470527549,0.1111111111111111,-0.3103448275862069,-0.4668695745617363,-0.32624358018341704,-0.9531238224996238,-0.09818923852002467,0.1111111111111111,0.0,-0.0172469492096924,0.1111111111111111,0.1111111111111111,-0.09473108464626209,0.1111111111111111,0,1,0
-0.2844958199592799,-0.4668695745617363,-0.4666097226605012,0.0,0.0,-0.9297151947219351,0.1111111111111111,0.16878402903811252,-0.4668695745617363,0.1617047603534066,0.3170934418812415,0.691864252181012,0.0,0.0,-0.0154321218727893,0.0,0.0,0.19408225987763025,0.0,0,1,0
0.6325347857855188,2.8361371971500167,-0.11113881133048968,0.3333333333333333,0.3333333333333333,-0.29205669657563127,0.3333333333333333,-0.17422867513611615,2.836137197150016,-0.4306715932514936,-0.2847917733012345,-0.08860647162909363,0.3333333333333333,0.25,-0.0172249366908927,0.3333333333333333,0.3333333333333333,-0.030311539256362482,0.3333333333333333,1,0,1
-0.2844958199592799,-0.4668695745617363,0.20979524099077654,0.1111111111111111,0.0,0.2302049634480048,0.1111111111111111,-0.2395644283121597,-0.4668695745617363,1.075131019037924,-0.5135592262370264,0.37503619982583,0.1111111111111111,0.0,-0.016159905772588,0.1111111111111111,0.1111111111111111,2.114011157279568,0.1111111111111111,0,1,0
-0.2844958199592799,-0.4668695745617363,0.035666533899452305,0.1111111111111111,0.0,-0.3040096120661585,0.1111111111111111,-0.3103448275862069,-0.4668695745617363,-0.04499141665336347,-0.9531238224996238,0.11765814640264141,0.0,0.0,-0.0167511274212093,0.1111111111111111,0.0,0.9698125877403967,0.0,0,1,0
-0.2844958199592799,-0.4668695745617363,0.2103343006209019,0.0,0.0,-0.04381009225418542,0.0,1.3883847549909256,-0.4668695745617363,0.26228415157412566,1.1095988810204689,2.1962337774526755,0.0,0.0,-0.0119764432745662,0.0,0.0,0.43157623042805493,0.0,0,1,0
-0.2590225777575635,-0.1916190102524236,-3.0949063951708156,0.0,0.027777777777777776,-4.321258080645877,0.2222222222222222,1.2776769509981851,-0.1916190102524235,-4.959556673683751,1.0629938337787594,-0.16125119006736108,0.0,0.125,-0.0173918084564822,0.0,0.0,-4.755088530712135,0.0,0,0,1
-0.2844958199592799,-0.4668695745617363,0.035666533899452305,0.1111111111111111,0.0,-0.0019843095974738842,0.1111111111111111,-0.17422867513611615,-0.4668695745617363,0.843826335561442,-0.2847917733012345,0.3430056884942437,0.1111111111111111,0.0,-0.0162334828762445,0.1111111111111111,0.1111111111111111,0.10832488669182568,0.1111111111111111,0,1,0
-0.1146745826604397,0.6341326826755145,-3.0949063951708156,0.1111111111111111,0.1111111111111111,0.315879223095951,0.3333333333333333,0.2323049001814882,0.6341326826755145,-0.6633311381538811,0.3871513198050401,-0.03660139720049328,0.3333333333333333,0.25,-0.0171054761330424,0.1111111111111111,0.1111111111111111,-0.20902154212594073,0.1111111111111111,0,0,1
-0.1316563667489812,1.18463381129414,-3.0949063951708156,0.0,0.16666666666666666,-4.321258080645877,0.2222222222222222,1.2776769509981851,1.18463381129414,-1.0150990737269283,1.0629938337787594,1.8656695032951711,0.3333333333333333,0.375,-0.0127357805705919,0.4444444444444444,0.0,-0.18465918818434535,0.0,1,1,0
-0.2844958199592799,-0.4668695745617363,0.3057208687291216,0.1111111111111111,0.0,0.3773517697938406,0.1111111111111111,-0.17422867513611615,-0.4668695745617363,0.15260017882865953,-0.2847917733012345,-0.0889423339332478,0.1111111111111111,0.0,-0.017225708198263,0.1111111111111111,0.1111111111111111,0.4306891230085945,0.1111111111111111,0,1,0
-0.2844958199592799,-0.4668695745617363,-0.12519211703339067,0.1111111111111111,0.0,-0.38209803763669675,0.1111111111111111,1.9963702359346642,-0.4668695745617363,-0.10191838960246757,1.3273719327921307,0.8656342026179568,0.0,0.0,-0.0150329559174494,0.1111111111111111,0.0,-0.39715284049189586,0.0,0,1,0
0.2249537406391757,0.083631554056889,-0.05618178943457677,0.1111111111111111,0.05555555555555555,-0.1653565554017613,0.1111111111111111,-0.3393829401088929,0.0836315540568891,-0.3555039723323022,-1.3723900433022265,-0.009327113800273564,0.1111111111111111,0.25,-0.0170428245332561,0.1111111111111111,0.1111111111111111,-0.20902154212594073,0.3333333333333333,0,1,0
-0.2844958199592799,-0.4668695745617363,0.47402373116471624,0.1111111111111111,0.0,0.967179037663962,0.1111111111111111,1.1705989110707804,-0.4668695745617363,0.5477000120583102,1.0152348983243975,-0.09790175275101011,0.1111111111111111,0.0,-0.0172462888277832,0.1111111111111111,0.1111111111111111,1.0118628706679804,0.1111111111111111,0,1,0
4.300244586254379,1.18463381129414,-0.24959447327614714,0.3333333333333333,0.16666666666666666,-4.321258080645877,0.3333333333333333,-0.35390199637023595,1.18463381129414,-0.8056590892710066,-2.102083711231995,0.002823181295325318,0.1111111111111111,0.25,-0.0170149141601606,0.3333333333333333,0.1111111111111111,0.22160843477979358,0.1111111111111111,1,0,1
-0.2844958199592799,-0.4668695745617363,-3.0949063951708156,0.0,0.0,-4.321258080645877,0.0,-0.3484573502722323,-0.4668695745617363,-4.959556673683751,-1.666848273078999,-0.16125119006736108,0.0,0.0,-0.0173918084564822,0.0,0.0,-4.755088530712135,0.0,0,0,1
-0.2572030669556937,-0.1916190102524236,-3.0949063951708156,0.0,0.027777777777777776,0.5070233218978856,0.2222222222222222,1.0671506352087115,-0.1916190102524235,1.0524881595541893,0.9662521913648202,4.80350808470248,0.1111111111111111,0.125,-0.0059872884346786,0.0,0.0,0.5479226340652946,0.0,0,1,0
-0.1571313071385413,-0.1916190102524236,0.20532086958857654,0.0,0.027777777777777776,0.2283146734498298,0.2222222222222222,-0.29038112522686027,-0.1916190102524235,0.7950146571058243,-0.7891132362483021,0.4796557092248806,0.1111111111111111,0.125,-0.0159195848982857,0.1111111111111111,0.0,1.1638796768439559,0.1111111111111111,0,1,0
0.0211779919147679,0.083631554056889,0.035666533899452305,0.1111111111111111,0.05555555555555555,-0.1653565554017613,0.1111111111111111,-0.3103448275862069,0.0836315540568891,-0.3247400746497875,-0.9531238224996238,0.15957173914635375,0.1111111111111111,0.25,-0.0166548479479908,0.1111111111111111,0.3333333333333333,-0.030311539256362482,0.1111111111111111,0,1,0
-0.0722192733357296,0.9093832469848272,-1.1821534871025023,0.3333333333333333,0.1388888888888889,-4.321258080645877,0.2222222222222222,0.2323049001814882,0.9093832469848272,-1.625949239908063,0.3871513198050401,-0.13278996669275375,0.1111111111111111,0.25,-0.0173264303436963,0.3333333333333333,0.1111111111111111,-0.4608380511121482,0.0,0,0,1
1.24375098211194,0.083631554056889,0.035666533899452305,0.1111111111111111,0.05555555555555555,-0.29205669657563127,0.1111111111111111,-0.35390199637023595,0.0836315540568891,-0.6147064383593752,-2.102083711231995,0.05785390506600158,0.1111111111111111,0.25,-0.0168885034005803,0.1111111111111111,0.3333333333333333,-0.29790452698888625,0.1111111111111111,0,1,0
-0.2844958199592799,-0.4668695745617363,-3.0949063951708156,0.0,0.0,-0.12305762616024334,0.0,-0.3103448275862069,-0.4668695745617363,-0.9126736172038274,-0.9531238224996238,1.1388712889880936,0.1111111111111111,0.0,-0.0144053045753102,0.0,0.1111111111111111,-0.5720553842979529,0.0,0,1,0
0.4796657853361687,0.083631554056889,-0.24959447327614714,0.1111111111111111,0.05555555555555555,-4.321258080645877,0.1111111111111111,-0.3484573502722323,0.0836315540568891,-0.5862641898713474,-1.666848273078999,-0.029857194034489956,0.1111111111111111,0.25,-0.0170899840626759,0.3333333333333333,0.1111111111111111,0.472457171767186,0.1111111111111111,0,0,1
-0.2844958199592799,-0.4668695745617363,0.38178659260129216,0.1111111111111111,0.0,0.5890391089691536,0.1111111111111111,0.05263157894736842,-0.4668695745617363,0.48894933906119814,0.1673597344439074,-0.09088961453166965,0.1111111111111111,0.0,-0.0172301812853441,0.1111111111111111,0.1111111111111111,0.5933902626275104,0.1111111111111111,0,1,0
0.0430160464026946,1.18463381129414,-3.0949063951708156,0.1111111111111111,0.16666666666666666,0.7855237563847912,0.1111111111111111,0.0,1.18463381129414,0.33792005267658676,0.0869332819236188,-0.07197266829490064,0.3333333333333333,0.25,-0.0171867272767671,0.1111111111111111,0.3333333333333333,0.5390376728716304,0.3333333333333333,0,0,1
0.2613533917489195,0.9093832469848272,-3.0949063951708156,0.1111111111111111,0.1388888888888889,-4.321258080645877,0.1111111111111111,-0.26678765880217786,0.9093832469848272,0.4421180379288881,-0.6440902286753902,0.03067206586662082,0.3333333333333333,0.375,-0.0169509426473236,0.4444444444444444,0.1111111111111111,0.9379336656972435,0.1111111111111111,0,1,0
-0.2844958199592799,-0.4668695745617363,0.865308799347172,0.1111111111111111,0.0,1.699982794383183,0.1111111111111111,2.8457350272232307,-0.4668695745617363,1.3814925103729825,1.561142456786503,-0.018318619404810964,0.1111111111111111,0.0,-0.01706347886915,0.1111111111111111,0.1111111111111111,1.0831271999142824,0.1111111111111111,0,1,0
2.7721506012225148,1.7351349399127654,-0.08274428171137979,0.3333333333333333,0.2222222222222222,-0.24661117247792613,0.3333333333333333,-0.3484573502722323,1.7351349399127651,-0.7448725090018657,-1.666848273078999,-0.08600398366677411,0.1111111111111111,0.25,-0.0172189585307383,0.1111111111111111,0.3333333333333333,-4.755088530712135,0.3333333333333333,1,0,1
2.7722015436314544,2.8361371971500167,-3.0949063951708156,0.3333333333333333,0.3333333333333333,0.05240519291336771,0.3333333333333333,-0.3393829401088929,2.836137197150016,-0.4758391031030867,-1.3723900433022265,-0.08371001667744014,0.3333333333333333,0.25,-0.0172136890723393,0.3333333333333333,0.3333333333333333,-0.4608380511121482,0.3333333333333333,1,0,1
0.6707420062875338,2.2856360685313915,0.0931994550166687,0.3333333333333333,0.2777777777777778,0.18912502360221406,0.3333333333333333,-0.2395644283121597,2.2856360685313906,0.1819983274819128,-0.5135592262370264,-0.05810402305860275,0.3333333333333333,0.25,-0.0171548696914303,0.3333333333333333,0.3333333333333333,0.48722126621412404,0.1111111111111111,0,0,1
-0.2737324574657663,-0.1916190102524236,-3.0949063951708156,0.0,0.027777777777777776,-4.321258080645877,0.2222222222222222,8.793103448275861,-0.1916190102524235,-4.959556673683751,2.43337711773284,-0.16125119006736108,0.0,0.125,-0.0173918084564822,0.0,0.0,-4.755088530712135,0.0,1,0,1
-0.2844958199592799,-0.4668695745617363,0.20258527999812884,0.1111111111111111,0.0,0.2283146734498298,0.1111111111111111,-0.20871143375680581,-0.4668695745617363,0.1819983274819128,-0.3945035917891138,-0.08438435715403066,0.1111111111111111,0.0,-0.017215238095976,0.1111111111111111,0.1111111111111111,0.4306891230085945,0.1111111111111111,0,1,0
-0.2844958199592799,-0.4668695745617363,-3.0949063951708156,0.0,0.0,-4.321258080645877,0.0,-0.3393829401088929,-0.4668695745617363,-1.3815458142467287,-1.3723900433022265,4.349748939997623,0.0,0.0,-0.0070296159604382,0.0,0.0,-4.755088530712135,0.0,0,0,1
-0.2844958199592799,-0.4668695745617363,0.5209430600168321,0.1111111111111111,0.0,0.5185005985703939,0.1111111111111111,0.5226860254083484,-0.4668695745617363,0.6347115928935126,0.6417328970763176,-0.08341301097701252,0.1111111111111111,0.0,-0.0172130068222503,0.1111111111111111,0.1111111111111111,0.6523419284522012,0.1111111111111111,0,1,0
-0.0661561352760001,0.083631554056889,0.4845376147355317,0.1111111111111111,0.05555555555555555,0.12882857412027715,0.1111111111111111,-0.26678765880217786,0.0836315540568891,0.021709742544666878,-0.6440902286753902,-0.09032958527769788,0.1111111111111111,0.25,-0.0172288948453606,0.1111111111111111,0.3333333333333333,0.08062737668265434,0.1111111111111111,0,1,0
-0.2844958199592799,-0.4668695745617363,0.32103038572429976,0.0,0.0,0.8206357641906301,0.0,1.9963702359346642,-0.4668695745617363,0.4920798286247737,1.3273719327921307,1.316653916400342,0.0,0.0,-0.0139969211227316,0.0,0.0,0.1434536682556073,0.0,0,1,0
-0.2026175609485213,0.3588821183662018,0.48798343050834453,0.3333333333333333,0.08333333333333333,0.7855237563847912,0.2222222222222222,1.0671506352087115,0.3588821183662018,0.5603327042819727,0.9662521913648202,-0.10335385818295682,0.1111111111111111,0.25,-0.0172588128278643,0.1111111111111111,0.1111111111111111,-4.755088530712135,0.1111111111111111,0,0,1
-0.2844958199592799,-0.4668695745617363,-0.16141431604005146,0.1111111111111111,0.0,0.07739427150690893,0.1111111111111111,-0.3103448275862069,-0.4668695745617363,-0.43005146393026217,-0.9531238224996238,-0.07940285487871686,0.1111111111111111,0.0,-0.0172037951157037,0.1111111111111111,0.1111111111111111,-0.07272942908755821,0.1111111111111111,0,1,0
1.498577642135315,1.4598843756034523,-1.1901506606821763,0.4444444444444444,0.19444444444444442,-0.31671326833823454,0.0,-0.3393829401088929,1.4598843756034523,-1.1526034040733422,-1.3723900433022265,-0.08964897146574881,0.3333333333333333,0.375,-0.0172273314112813,0.3333333333333333,0.1111111111111111,-4.755088530712135,0.1111111111111111,0,0,1
-0.2844958199592799,-0.4668695745617363,-0.5346500221847261,0.1111111111111111,0.0,-0.12870809558806698,0.1111111111111111,-0.3103448275862069,-0.4668695745617363,-0.6333004405434185,-0.9531238224996238,-0.08592237496018786,0.1111111111111111,0.0,-0.017218771067847,0.1111111111111111,0.1111111111111111,-0.09576559222442006,0.1111111111111111,0,1,0
-0.2844958199592799,-0.4668695745617363,0.4466529204004928,0.0,0.0,0.5901419636856501,0.0,1.0671506352087115,-0.4668695745617363,0.38020175655219085,0.9662521913648202,1.887024645868832,0.0,0.0,-0.0126867257952098,0.0,0.0,0.33438084046381855,0.0,0,1,0
-0.2420405106345698,-0.1916190102524236,-3.0949063951708156,0.0,0.027777777777777776,-0.39556095327027846,0.2222222222222222,0.2323049001814882,-0.1916190102524235,-0.5470119890825117,0.3871513198050401,59.88099591149202,0.0,0.125,0.120530892590399,0.0,0.0,-4.755088530712135,0.0,0,1,0
-0.2844958199592799,-0.4668695745617363,0.45780569338170607,0.1111111111111111,0.0,0.5930392708566061,0.1111111111111111,0.3702359346642468,-0.4668695745617363,0.858760281358899,0.5191192900072952,-0.05226376116262375,0.1111111111111111,0.0,-0.0171414540593646,0.1111111111111111,0.1111111111111111,1.5393357743649156,0.1111111111111111,0,1,0
0.4796657853361687,0.083631554056889,-0.14163693776056305,0.1111111111111111,0.05555555555555555,-0.2045326901872562,0.3333333333333333,-0.3484573502722323,0.0836315540568891,-0.38122862158060616,-1.666848273078999,-0.0298772779855543,0.1111111111111111,0.25,-0.0170900301974045,0.1111111111111111,0.1111111111111111,-0.17871493032359645,0.1111111111111111,0,0,1
