PAY_AMT6,total_delinquency,PAY_2,payment_ratio,taiex_x_utilisation,PAY_3,PAY_5,LIMIT_BAL,LIMIT_BAL_sq,PAY_AMT1,unemp_x_delinquency,PAY_AMT2,max_delinquency,rate_x_delinquency,PAY_6,PAY_AMT4,is_anomaly,cpi_risk_norm,avg_payment,PAY_4,PAY_1,gdp_x_payment_ratio,PAY_AMT3,true,pred
0.8134941753891984,0.0,0.1111111111111111,1.129771911515799,-0.7961121774661064,0.1111111111111111,0.1111111111111111,-0.3945035917891138,-0.20871143375680581,0.47521785360088037,-0.4668695745617363,0.12475366753727371,0.0,-0.4668695745617363,0.1111111111111111,0.13847026145079377,0,-0.2844958199592799,0.5653464562544375,0.1111111111111111,0.0,-0.014426206703052,0.11020490346463009,1,0
-2.2159780465851675,0.027777777777777776,0.0,-0.16125119006736108,-1.06385683154724,0.0,0.0,1.0152348983243975,1.1705989110707804,-4.755088530712135,-0.1916190102524236,-4.321258080645877,0.125,-0.1916190102524235,0.0,-2.814764228080276,0,-0.2581441931243478,-4.959556673683751,0.0,0.2222222222222222,-0.0173918084564822,-3.0949063951708156,0,1
-2.2159780465851675,0.0,0.1111111111111111,-0.08797381841280602,-0.3790519654845485,0.1111111111111111,0.1111111111111111,-0.5135592262370264,-0.2395644283121597,-0.13127304604343448,-0.4668695745617363,-0.08763876442566432,0.0,-0.4668695745617363,0.0,-2.814764228080276,0,-0.2844958199592799,-0.7416913489668269,0.1111111111111111,0.1111111111111111,-0.0172234834268224,-0.24877243408383018,1,0
0.405235013504655,0.027777777777777776,0.0,2.8987221422939795,-0.9879414820779812,0.0,0.0,1.8373853869087895,4.181488203266787,-0.7378859766215805,-0.1916190102524236,1.0189403510475612,0.125,-0.1916190102524235,0.0,1.3859367725950993,0,-0.269211854259697,1.4066385855629433,0.0,0.2222222222222222,-0.0103627612854655,1.377177052225904,1,0
0.28159041781431604,0.1388888888888889,0.3333333333333333,-0.09046938570627497,0.7236777798837892,0.1111111111111111,0.3333333333333333,0.2439439807007004,0.1088929219600726,-4.755088530712135,0.9093832469848272,0.6672928945168949,0.25,0.9093832469848272,0.1111111111111111,-2.814764228080276,0,-0.0456848708478014,0.29098093697579164,0.1111111111111111,0.2222222222222222,-0.0172292159801223,0.60649715932867,0,1
-2.2159780465851675,0.8888888888888888,0.3333333333333333,-0.16125119006736108,-1.0599909160314391,0.8888888888888888,0.8888888888888888,-0.1828566844305228,-0.13611615245009073,-4.755088530712135,8.341148483336271,-4.321258080645877,0.875,8.34114848333627,0.8888888888888888,-2.814764228080276,1,1.9386106998017067,-4.959556673683751,0.8888888888888888,0.3333333333333333,-0.0173918084564822,-3.0949063951708156,0,1
-2.2159780465851675,0.0,0.0,-0.16125119006736108,-1.06385683154724,0.0,0.0,0.1673597344439074,0.05263157894736842,-4.755088530712135,-0.4668695745617363,-4.321258080645877,0.0,-0.4668695745617363,0.0,-2.814764228080276,0,-0.2844958199592799,-4.959556673683751,0.0,0.0,-0.0173918084564822,-3.0949063951708156,1,0
-2.2159780465851675,0.05555555555555555,0.0,1.5494405464644398,-1.052781367832336,0.3333333333333333,0.1111111111111111,0.5191192900072952,0.3702359346642468,0.04286393398568506,0.083631554056889,-4.321258080645877,0.25,0.0836315540568891,0.0,-2.814764228080276,0,-0.2080762207197047,-0.7785033105672183,0.1111111111111111,0.0,-0.0134621882915014,-3.0949063951708156,1,0
-0.11943651489904251,0.08333333333333333,0.3333333333333333,-0.06572831341621392,1.469305250154188,0.1111111111111111,0.1111111111111111,-1.666848273078999,-0.3484573502722323,-4.755088530712135,0.3588821183662018,-0.24661117247792613,0.25,0.3588821183662018,0.1111111111111111,-0.23033526864587336,0,0.861746587983893,-0.6224381233584007,0.1111111111111111,0.2222222222222222,-0.0171723834050312,-0.08274428171137979,0,1
0.2099103637100951,0.08333333333333333,0.3333333333333333,0.24526177740625216,1.9675522868887796,0.1111111111111111,0.1111111111111111,-0.9531238224996238,-0.3103448275862069,-4.755088530712135,0.3588821183662018,0.12475366753727371,0.25,0.3588821183662018,0.1111111111111111,1.349257155695728,0,0.1740148978517919,1.0017690625035696,0.1111111111111111,0.2222222222222222,-0.016458009853147,0.08797594153880627,0,1
-0.12274782951552894,0.0,0.1111111111111111,0.025570369377182524,0.3336721119266345,0.1111111111111111,0.1111111111111111,-1.3723900433022265,-0.3393829401088929,0.4723188152851324,-0.4668695745617363,-0.2657090919451877,0.0,-0.4668695745617363,0.1111111111111111,-0.3619791398249584,0,-0.2844958199592799,-0.3152005538387588,0.1111111111111111,0.1111111111111111,-0.0169626617250349,-0.4844103108749886,1,0
0.026463814656494562,0.1388888888888889,0.3333333333333333,-0.025800328180102666,-0.8863600425126499,0.1111111111111111,0.3333333333333333,0.6999923241170234,0.604355716878403,-4.755088530712135,0.9093832469848272,-0.29205669657563127,0.25,0.9093832469848272,0.1111111111111111,-2.814764228080276,0,-0.1183661480500896,-0.5374074643957685,0.1111111111111111,0.2222222222222222,-0.0170806650594168,0.20258527999812884,0,1
-0.40756547145368716,0.0,0.0,0.7774005331797246,-1.0465443319519294,0.0,0.0,0.5191192900072952,0.3702359346642468,-0.6071901157331824,-0.4668695745617363,-0.27803738391473914,0.0,-0.4668695745617363,0.0,-0.5176949796124348,0,-0.2844958199592799,-0.8763976240772376,0.0,0.0,-0.0152356369728672,-0.6367449288562597,1,0
-2.2159780465851675,0.0,0.0,-0.16125119006736108,-1.06385683154724,0.0,0.0,0.1673597344439074,0.05263157894736842,-4.755088530712135,-0.4668695745617363,-4.321258080645877,0.0,-0.4668695745617363,0.0,-2.814764228080276,0,-0.2844958199592799,-4.959556673683751,0.0,0.0,-0.0173918084564822,-3.0949063951708156,1,0
0.24306195252223553,0.0,0.0,1.4043323753755432,-1.0549064264315962,0.0,0.0,1.486110633212629,2.5480943738656987,-4.755088530712135,-0.4668695745617363,-4.321258080645877,0.0,-0.4668695745617363,0.0,-2.814764228080276,0,-0.2844958199592799,-0.5287714812258132,0.0,0.0,-0.0137955154380804,0.17813185395678188,1,0
0.2099103637100951,0.1111111111111111,0.3333333333333333,-0.09712739515371688,0.9059922268871072,0.1111111111111111,0.1111111111111111,-0.5135592262370264,-0.2395644283121597,-4.755088530712135,0.6341326826755145,0.034048522542284965,0.25,0.6341326826755145,0.1111111111111111,0.11065092629307056,0,0.0975993105394455,-0.15261272446082014,0.1111111111111111,0.3333333333333333,-0.0172445100553929,0.035666533899452305,0,1
-2.2159780465851675,0.0,0.0,-0.11398080903971017,-0.6797556833462516,0.0,0.0,-0.9531238224996238,-0.3103448275862069,-0.4608380511121482,-0.4668695745617363,-4.321258080645877,0.0,-0.4668695745617363,0.0,-2.814764228080276,0,-0.2844958199592799,-1.6882064814575903,0.0,0.0,-0.017283223935656,-3.0949063951708156,1,0
0.37212103091592347,0.0,0.0,0.9452565762525614,-0.9730035405954915,0.0,0.1111111111111111,0.8643003776574393,0.8711433756805808,0.02436690244256856,-0.4668695745617363,1.1606494565935317,0.0,-0.4668695745617363,0.1111111111111111,0.26663088282169384,0,-0.2844958199592799,0.4541406133496498,0.1111111111111111,0.0,-0.014850055820175,0.035666533899452305,1,0
-2.2159780465851675,0.05555555555555555,0.1111111111111111,-0.023670646160610088,0.9700813430542278,0.1111111111111111,0.1111111111111111,-1.666848273078999,-0.3484573502722323,-0.337351004074052,0.083631554056889,-0.15299937553885104,0.25,0.0836315540568891,0.3333333333333333,0.14327097278146442,0,0.4796657853361687,-0.5297022885643404,0.1111111111111111,0.1111111111111111,-0.0170757729790787,-0.4106588906377609,1,0
-2.2159780465851675,0.19444444444444442,0.3333333333333333,-0.08748586005921069,1.608779069717203,0.3333333333333333,0.1111111111111111,-1.3723900433022265,-0.3393829401088929,-0.16893244176358863,1.4598843756034523,-0.39556095327027846,0.25,1.4598843756034523,0.1111111111111111,-0.2050604039136025,0,1.498577642135315,-0.4944678432424688,0.3333333333333333,0.2222222222222222,-0.0172223625404902,-2.2385060743577045,0,1
0.3765219353213134,0.16666666666666666,0.3333333333333333,0.6059865700398426,0.0685633456904519,0.0,0.0,0.1673597344439074,0.05263157894736842,-4.755088530712135,1.18463381129414,-4.321258080645877,0.25,1.18463381129414,0.3333333333333333,1.740954579746167,1,0.0211820675384221,1.4801871175993178,0.0,0.3333333333333333,-0.0156293910033153,-3.0949063951708156,1,0
-0.1242650198246356,0.0,0.1111111111111111,0.2422908879259925,1.70850581786421,0.1111111111111111,0.0,-1.3723900433022265,-0.3393829401088929,-0.20902154212594073,-0.4668695745617363,-0.17451544784022996,0.0,-0.4668695745617363,0.1111111111111111,1.1652888225029694,0,-0.2844958199592799,0.6138287195795089,0.1111111111111111,0.1111111111111111,-0.0164648342663129,-0.24959447327614714,1,0
0.10475797555058271,0.05555555555555555,0.0,0.36850090738400615,-0.0466168528841568,0.1111111111111111,0.1111111111111111,1.8373853869087895,4.181488203266787,1.4935352323127615,0.083631554056889,2.752544849970637,0.25,0.0836315540568891,0.0,0.6628453682948996,1,-0.2539278885601141,1.9440636010567385,0.1111111111111111,0.3333333333333333,-0.0161749179553296,0.5383098281013017,1,0
-2.2159780465851675,0.0,0.0,1.4990679303060017,-0.9915199205336076,0.0,0.0,-1.666848273078999,-0.3484573502722323,-1.005124285491743,-0.4668695745617363,-0.8931339096976113,0.0,-0.4668695745617363,0.0,-0.4929187206278991,0,-0.2844958199592799,-1.0691049351310837,0.0,0.0,-0.0135778989388331,-0.6102311242960189,1,0
-0.10001349842747216,0.0,0.1111111111111111,-0.09818923852002467,1.37767929146847,0.1111111111111111,0.1111111111111111,-0.9531238224996238,-0.3103448275862069,-0.09473108464626209,-0.4668695745617363,-0.005402188470527549,0.0,-0.4668695745617363,0.1111111111111111,-0.1404669937593093,0,-0.2844958199592799,-0.32624358018341704,0.1111111111111111,0.1111111111111111,-0.0172469492096924,-0.07892079206047088,1,0
-0.22853092100745945,0.08333333333333333,0.3333333333333333,0.13289332527354786,1.2161969338249732,0.0,0.1111111111111111,-1.666848273078999,-0.3484573502722323,-4.755088530712135,0.3588821183662018,-0.7125536743116083,0.25,0.3588821183662018,0.1111111111111111,-0.1559158946214444,0,0.861746587983893,0.028205219420591853,0.0,0.2222222222222222,-0.0167161307793073,0.7615289323869556,0,1
-2.2159780465851675,0.0,0.0,0.691864252181012,-0.949855923369839,0.0,0.0,0.3170934418812415,0.16878402903811252,0.19408225987763025,-0.4668695745617363,-0.9297151947219351,0.0,-0.4668695745617363,0.0,0.732265433194735,0,-0.2844958199592799,0.1617047603534066,0.0,0.1111111111111111,-0.0154321218727893,-0.4666097226605012,1,0
-2.2159780465851675,0.3333333333333333,0.3333333333333333,-0.08860647162909363,-0.1640744041445883,0.3333333333333333,0.3333333333333333,-0.2847917733012345,-0.17422867513611615,-0.030311539256362482,2.8361371971500167,-0.29205669657563127,0.25,2.836137197150016,0.3333333333333333,-2.814764228080276,1,0.6325347857855188,-0.4306715932514936,0.3333333333333333,0.3333333333333333,-0.0172249366908927,-0.11113881133048968,0,1
0.2118225650949124,0.0,0.1111111111111111,0.37503619982583,0.5471350101042682,0.1111111111111111,0.1111111111111111,-0.5135592262370264,-0.2395644283121597,2.114011157279568,-0.4668695745617363,0.2302049634480048,0.0,-0.4668695745617363,0.1111111111111111,0.11314312750537367,0,-0.2844958199592799,1.075131019037924,0.1111111111111111,0.1111111111111111,-0.016159905772588,0.20979524099077654,1,0
-2.2159780465851675,0.0,0.1111111111111111,0.11765814640264141,-0.2061827624944009,0.1111111111111111,0.0,-0.9531238224996238,-0.3103448275862069,0.9698125877403967,-0.4668695745617363,-0.3040096120661585,0.0,-0.4668695745617363,0.0,-2.814764228080276,0,-0.2844958199592799,-0.04499141665336347,0.0,0.1111111111111111,-0.0167511274212093,0.035666533899452305,1,0
0.4483305145682428,0.0,0.0,2.1962337774526755,-1.0373737693067375,0.0,0.0,1.1095988810204689,1.3883847549909256,0.43157623042805493,-0.4668695745617363,-0.04381009225418542,0.0,-0.4668695745617363,0.0,0.20229314243611982,0,-0.2844958199592799,0.26228415157412566,0.0,0.0,-0.0119764432745662,0.2103343006209019,1,0
-2.2159780465851675,0.027777777777777776,0.0,-0.16125119006736108,-1.06385683154724,0.0,0.0,1.0629938337787594,1.2776769509981851,-4.755088530712135,-0.1916190102524236,-4.321258080645877,0.125,-0.1916190102524235,0.0,-2.814764228080276,0,-0.2590225777575635,-4.959556673683751,0.0,0.2222222222222222,-0.0173918084564822,-3.0949063951708156,0,1
0.9946219907874464,0.0,0.1111111111111111,0.3430056884942437,-0.1096707131866816,0.1111111111111111,0.1111111111111111,-0.2847917733012345,-0.17422867513611615,0.10832488669182568,-0.4668695745617363,-0.0019843095974738842,0.0,-0.4668695745617363,0.1111111111111111,0.11065092629307056,0,-0.2844958199592799,0.843826335561442,0.1111111111111111,0.1111111111111111,-0.0162334828762445,0.035666533899452305,1,0
-2.2159780465851675,0.1111111111111111,0.1111111111111111,-0.03660139720049328,-0.8615470300929748,0.1111111111111111,0.1111111111111111,0.3871513198050401,0.2323049001814882,-0.20902154212594073,0.6341326826755145,0.315879223095951,0.25,0.6341326826755145,0.1111111111111111,-2.814764228080276,0,-0.1146745826604397,-0.6633311381538811,0.3333333333333333,0.3333333333333333,-0.0171054761330424,-3.0949063951708156,0,1
0.08711210020847432,0.0,0.1111111111111111,-0.0889423339332478,1.1902722654774864,0.1111111111111111,0.1111111111111111,-0.2847917733012345,-0.17422867513611615,0.4306891230085945,-0.4668695745617363,0.3773517697938406,0.0,-0.4668695745617363,0.1111111111111111,0.11065092629307056,0,-0.2844958199592799,0.15260017882865953,0.1111111111111111,0.1111111111111111,-0.017225708198263,0.3057208687291216,1,0
0.20275940500071216,0.08333333333333333,0.3333333333333333,-0.11818969718800158,0.7813891337797801,0.1111111111111111,0.1111111111111111,0.5191192900072952,0.3702359346642468,-4.755088530712135,0.3588821183662018,0.40228710157988096,0.25,0.3588821183662018,0.1111111111111111,0.279245976012492,0,-0.1698664210999171,0.13642997701728413,0.1111111111111111,0.2222222222222222,-0.0172928921484535,0.20258527999812884,0,1
-0.1994976106309844,0.0,0.1111111111111111,0.8656342026179568,-1.0342623455313271,0.1111111111111111,0.0,1.3273719327921307,1.9963702359346642,-0.39715284049189586,-0.4668695745617363,-0.38209803763669675,0.0,-0.4668695745617363,0.0,0.1452097780638525,0,-0.2844958199592799,-0.10191838960246757,0.0,0.1111111111111111,-0.0150329559174494,-0.12519211703339067,1,0
0.0,0.05555555555555555,0.1111111111111111,-0.009327113800273564,0.5495209880091894,0.1111111111111111,0.1111111111111111,-1.3723900433022265,-0.3393829401088929,-0.20902154212594073,0.083631554056889,-0.1653565554017613,0.25,0.0836315540568891,0.3333333333333333,0.11065092629307056,0,0.2249537406391757,-0.3555039723323022,0.1111111111111111,0.1111111111111111,-0.0170428245332561,-0.05618178943457677,1,0
0.08711210020847432,0.0,0.1111111111111111,-0.09790175275101011,0.5833895887040046,0.1111111111111111,0.1111111111111111,1.0152348983243975,1.1705989110707804,1.0118628706679804,-0.4668695745617363,0.967179037663962,0.0,-0.4668695745617363,0.1111111111111111,0.07437429057655615,0,-0.2844958199592799,0.5477000120583102,0.1111111111111111,0.1111111111111111,-0.0172462888277832,0.47402373116471624,1,0
-2.2159780465851675,0.16666666666666666,0.3333333333333333,0.002823181295325318,1.1491829131079443,0.3333333333333333,0.1111111111111111,-2.102083711231995,-0.35390199637023595,0.22160843477979358,1.18463381129414,-4.321258080645877,0.25,1.18463381129414,0.1111111111111111,-2.814764228080276,1,4.300244586254379,-0.8056590892710066,0.1111111111111111,0.3333333333333333,-0.0170149141601606,-0.24959447327614714,0,1
0.629857248578352,0.16666666666666666,0.1111111111111111,-0.07930250509902874,1.2545027538414528,0.1111111111111111,0.3333333333333333,0.8111528623165425,0.778584392014519,0.9379336656972435,1.18463381129414,0.9560309702455252,0.25,1.18463381129414,0.3333333333333333,0.26663088282169384,1,-0.101088598377995,0.8355553417902167,0.3333333333333333,0.1111111111111111,-0.0172035646028011,0.7740331362675282,0,1
1.0579573778856701,0.027777777777777776,0.0,4.80350808470248,-1.015869049429993,0.0,0.0,0.9662521913648202,1.0671506352087115,0.5479226340652946,-0.1916190102524236,0.5070233218978856,0.125,-0.1916190102524235,0.0,0.40710342996011545,0,-0.2572030669556937,1.0524881595541893,0.1111111111111111,0.2222222222222222,-0.0059872884346786,-3.0949063951708156,1,0
0.08711210020847432,0.027777777777777776,0.0,0.4796557092248806,0.0952969385148388,0.1111111111111111,0.0,-0.7891132362483021,-0.29038112522686027,1.1638796768439559,-0.1916190102524236,0.2283146734498298,0.125,-0.1916190102524235,0.1111111111111111,1.0963391462974434,0,-0.1571313071385413,0.7950146571058243,0.1111111111111111,0.2222222222222222,-0.0159195848982857,0.20532086958857654,1,0
-0.12274782951552894,0.05555555555555555,0.1111111111111111,0.15957173914635375,-0.5828090298159181,0.1111111111111111,0.3333333333333333,-0.9531238224996238,-0.3103448275862069,-0.030311539256362482,0.083631554056889,-0.1653565554017613,0.25,0.0836315540568891,0.1111111111111111,-2.814764228080276,0,0.0211779919147679,-0.3247400746497875,0.1111111111111111,0.1111111111111111,-0.0166548479479908,0.035666533899452305,1,0
-2.2159780465851675,0.1388888888888889,0.3333333333333333,-0.13278996669275375,-0.8683956906871642,0.3333333333333333,0.1111111111111111,0.3871513198050401,0.2323049001814882,-0.4608380511121482,0.9093832469848272,-4.321258080645877,0.25,0.9093832469848272,0.0,-2.814764228080276,0,-0.0722192733357296,-1.625949239908063,0.1111111111111111,0.2222222222222222,-0.0173264303436963,-1.1821534871025023,0,1
-0.40756547145368716,0.0,0.0,1.1388712889880936,-1.0166261682911126,0.0,0.1111111111111111,-0.9531238224996238,-0.3103448275862069,-0.5720553842979529,-0.4668695745617363,-0.12305762616024334,0.0,-0.4668695745617363,0.0,-2.814764228080276,0,-0.2844958199592799,-0.9126736172038274,0.1111111111111111,0.0,-0.0144053045753102,-3.0949063951708156,1,0
0.3646410847315479,0.0,0.1111111111111111,-0.09088961453166965,1.5514004047837722,0.1111111111111111,0.1111111111111111,0.1673597344439074,0.05263157894736842,0.5933902626275104,-0.4668695745617363,0.5890391089691536,0.0,-0.4668695745617363,0.1111111111111111,0.4474646423331391,0,-0.2844958199592799,0.48894933906119814,0.1111111111111111,0.1111111111111111,-0.0172301812853441,0.38178659260129216,1,0
-2.2159780465851675,0.16666666666666666,0.1111111111111111,-0.07197266829490064,0.6793403363313414,0.1111111111111111,0.3333333333333333,0.0869332819236188,0.0,0.5390376728716304,1.18463381129414,0.7855237563847912,0.25,1.18463381129414,0.3333333333333333,0.6440248573130932,0,0.0430160464026946,0.33792005267658676,0.3333333333333333,0.1111111111111111,-0.0171867272767671,-3.0949063951708156,0,1
0.6974607393259981,0.0,0.1111111111111111,-0.018318619404810964,0.7962461158948069,0.1111111111111111,0.1111111111111111,1.561142456786503,2.8457350272232307,1.0831271999142824,-0.4668695745617363,1.699982794383183,0.0,-0.4668695745617363,0.1111111111111111,0.7665693051245074,0,-0.2844958199592799,1.3814925103729825,0.1111111111111111,0.1111111111111111,-0.01706347886915,0.865308799347172,1,0
0.41987118661557327,0.08333333333333333,0.3333333333333333,-0.10701987511416976,0.9589211157155484,0.1111111111111111,0.1111111111111111,0.7564222381735122,0.6896551724137931,-4.755088530712135,0.3588821183662018,0.7096586071884762,0.25,0.3588821183662018,0.1111111111111111,0.46317186353556355,0,-0.1889712413063934,0.45875928547961264,0.1111111111111111,0.2222222222222222,-0.0172672340143062,0.4129095728616361,0,1
-2.2159780465851675,0.2222222222222222,0.3333333333333333,-0.08600398366677411,1.5902841271302854,0.1111111111111111,0.3333333333333333,-1.666848273078999,-0.3484573502722323,-4.755088530712135,1.7351349399127654,-0.24661117247792613,0.25,1.7351349399127651,0.3333333333333333,-2.814764228080276,1,2.7721506012225148,-0.7448725090018657,0.1111111111111111,0.3333333333333333,-0.0172189585307383,-0.08274428171137979,0,1
-1.6264017692652197,0.3333333333333333,0.3333333333333333,-0.08371001667744014,1.5539545576673397,0.3333333333333333,0.3333333333333333,-1.3723900433022265,-0.3393829401088929,-0.4608380511121482,2.8361371971500167,0.05240519291336771,0.25,2.836137197150016,0.3333333333333333,0.19648970813407893,1,2.7722015436314544,-0.4758391031030867,0.3333333333333333,0.3333333333333333,-0.0172136890723393,-3.0949063951708156,0,1
0.4346513371580695,0.2777777777777778,0.3333333333333333,-0.05810402305860275,1.0044669610897816,0.3333333333333333,0.3333333333333333,-0.5135592262370264,-0.2395644283121597,0.48722126621412404,2.2856360685313915,0.18912502360221406,0.25,2.2856360685313906,0.1111111111111111,-2.814764228080276,0,0.6707420062875338,0.1819983274819128,0.3333333333333333,0.3333333333333333,-0.0171548696914303,0.0931994550166687,0,1
-0.400670507800158,0.05555555555555555,0.3333333333333333,0.19627196731736687,-1.0598457995592752,0.1111111111111111,0.1111111111111111,1.3273719327921307,1.9963702359346642,-4.755088530712135,0.083631554056889,-1.4007986183065364,0.25,0.0836315540568891,0.0,-2.814764228080276,0,-0.2420403927034826,-2.0458489315392145,0.1111111111111111,0.0,-0.0165705440645965,-3.0949063951708156,1,0
-2.2159780465851675,0.027777777777777776,0.0,-0.16125119006736108,-1.06385683154724,0.0,0.0,2.43337711773284,8.793103448275861,-4.755088530712135,-0.1916190102524236,-4.321258080645877,0.125,-0.1916190102524235,0.0,-2.814764228080276,1,-0.2737324574657663,-4.959556673683751,0.0,0.2222222222222222,-0.0173918084564822,-3.0949063951708156,0,1
