LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill,avg_payment,max_delinquency,total_delinquency,utilisation_ratio,LIMIT_BAL_sq,limit_x_bill,payment_ratio,avg_unpaid_balance,is_underpaying,cpi_risk_norm,gdp_x_payment_ratio,taiex_x_utilisation,rate_x_delinquency,unemp_x_delinquency,BILL_AMT_PC1,BILL_AMT_PC2,is_anomaly,default payment next month
0.5191192900072952,2,2,1,2.080689420557296,0,0,0,0,0,0,0.0,6.660575149839686,5.961005339623274,0.0,8.421562960400987,7.234898420314831,10.95299421061384,7.076372244274978,0,0,7.2100948771187285,0.26948483725767824,5.685910578067871,0.5920167047342337,3.8766219663388615,1,0.0,7715.545914937906,43773.49815830283,0.0,0.0,-0.7382178021005856,0.010689235526945784,0,0
0.6417328970763176,2,1,1,0.922938584969287,0,0,0,3,0,1,6.825460036255307,9.185330208972015,0.0,10.038062150832348,0.0,8.891649112650057,11.053795832276371,8.825363930295334,2,2,6.7330050168097015,0.4118211111899637,7.093584423136842,0.7321647100296583,2.228431901981038,1,237.71629804194922,9542.045676003316,40877.018642082134,4.125,8.2,-0.5109275114178295,0.214623598267923,0,1
1.0629938337787594,1,1,2,0.4636163196662027,0,0,0,0,0,0,5.968707559985366,5.968707559985366,5.926926025970411,5.707110264748875,7.065613363597717,7.065613363597717,10.942458936768054,6.450996876486422,0,0,5.304164635686231,1.129955890651665,11.631766376161721,0.5401732516429513,4.4914620602816315,1,0.0,7039.888387851257,32202.32810644093,0.0,0.0,-0.7359691998559938,0.00978056956893636,0,0
1.8373853869087895,1,2,1,0.8376265066445568,2,0,3,3,1,1,8.412054873292933,0.0,0.0,8.853808274977197,3.610917912644224,6.278521424165844,10.997360852134817,7.607050190128317,2,5,3.875878441777686,3.375985060025962,20.206390124275305,0.634060297417387,3.3903106620064998,1,343.86117274312664,8263.48530107641,23531.002119178822,10.3125,20.5,-0.6323956755827211,0.07525508775540934,0,1
-0.5135592262370264,2,2,1,1.3089470157059024,1,1,1,1,1,1,8.517393171418904,8.517393171418904,8.517393171418904,8.006700845440367,7.601402334583733,8.006700845440367,11.582729784921584,8.251750861227901,0,0,23.811181976627363,0.2637430788531733,-5.948417746056888,0.6557997352145575,3.3309789236936833,1,0.0,8546.807763344266,144561.02841429334,0.0,0.0,0.2829515523885888,-0.27931660111547507,0,0
1.8695797115221005,1,3,2,-0.4950412987836017,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.478734825567875,0.0,10.94076211796919,5.689796232681461,0,0,3.812670571247495,3.4953282977350604,20.454626884344762,0.4765019331654809,5.250965885287728,1,0.0,6210.082442767171,23147.258264014847,0.0,0.0,-0.7436710229205836,0.009278197850283831,0,0
-0.7891132362483021,2,2,2,0.026096910942297,1,1,1,1,1,1,8.006700845440367,7.726653664847642,6.90875477931522,7.00397413672268,7.170888478512505,6.933423025730715,11.549842244053211,7.387915488437242,0,0,54.767980875519605,0.6226996996222687,-9.11413339136218,0.5886859248719268,4.161926755615969,1,0.0,7672.137030096192,332504.10027150105,0.0,0.0,0.22264874733592066,-0.13631846842478457,0,0
-0.5135592262370264,2,2,1,0.026096910942297,3,3,3,1,1,1,8.558527054909215,0.0,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,11.25860509479796,7.336936913707618,2,6,23.144863058465376,0.2637430788531733,-5.781960520992684,0.5985131959933278,3.921668181090343,1,2406.8706061439084,7800.212405249246,140515.71272370956,12.375,24.599999999999998,-0.23938895580232966,0.0623927317312305,0,1
-0.2847917733012345,2,1,1,0.4636163196662027,1,1,1,1,1,1,8.517393171418904,7.798523053625206,8.006700845440367,8.006700845440367,7.601402334583733,8.006700845440367,11.650410905035722,8.030626481871032,0,0,16.289537046869977,0.08110635414006175,-3.317941181333164,0.6348115126184792,3.61978442316469,1,0.0,8273.27562511571,98896.06615075709,0.0,0.0,0.3942275372151869,-0.04089493340898853,0,0
1.2431022551165405,2,1,2,-1.1300809003483965,1,1,1,1,1,1,9.324472306021097,8.517393171418904,10.077860939480908,8.327726166461412,8.188966863648876,8.061486866871327,12.424170823661123,9.04640868029382,0,0,5.538833905285171,1.5453032166758285,15.444514768846268,0.6738895682367835,3.3777621433673026,1,0.0,8782.566207591548,33627.03818524983,0.0,0.0,1.7975690616794502,-0.5092089655413929,0,0
-1.666848273078999,1,3,2,-1.5043215583093366,2,0,1,1,1,3,8.619208116822968,9.546884034617923,4.927253685157205,6.2166061010848646,0.0,0.0,11.141612960354934,8.12063826943783,2,3,-16.707868056569186,2.7783831654664413,-18.571378322282214,0.6688269751270708,3.020974690917104,1,-877.8608622574176,8716.587208562843,-101435.81243630763,6.1875,12.299999999999999,-0.43227564924086437,0.1738736358519251,0,0
0.7564222381735122,2,2,1,-0.2224307940931312,1,1,1,1,1,1,9.210440366976515,9.305741456739437,9.305741456739437,9.210440366976515,8.517393171418904,8.517393171418904,12.518262557405254,9.067354906294602,0,0,7.127137362154378,0.5721746024034255,9.469092181716157,0.6707485424099519,3.4509076511106525,1,0.0,8741.630320490516,43269.851439307015,0.0,0.0,2.1316448216619754,0.11558569924290407,0,0
-1.666848273078999,1,1,2,-0.6416298116997754,1,1,1,1,1,1,7.438971592395862,7.601402334583733,7.378383712996714,6.90875477931522,7.313886831633462,6.90875477931522,11.244228692429528,7.291429117087644,0,0,-16.861749735831534,2.7783831654664413,-18.74242317808149,0.5954992593037611,3.952799575341884,1,-0.0,7760.932826265903,-102370.04971315172,0.0,0.0,-0.2773732193539544,0.04533832488350453,0,0
0.9662521913648202,2,2,1,-0.3554890392596897,1,1,1,3,3,3,8.699681400989514,8.699681400989514,0.0,8.476579508530941,0.0,7.708410667257367,11.82718617522622,8.06211758275474,2,6,6.015091160313826,0.9336432973173171,11.428044559492042,0.628518014209968,3.765068592471481,1,595.4475245554951,8191.254669375525,36518.46283793154,12.375,24.599999999999998,0.6697663550508643,-0.013686015219990466,0,0
0.2439439807007004,1,2,1,0.7492352026919706,0,0,0,0,1,0,7.175489713624222,6.481577129276431,8.801705427407326,0.0,8.68375857489284,5.7899601708972535,11.26345291082582,7.813306664354754,0,0,9.054630341537756,0.05950866572010369,2.7476515395017413,0.6371212676535329,3.450146246471065,1,0.0,8303.377851763547,54971.93190026438,0.0,0.0,-0.3929037523332326,0.2064875700099703,0,1
-0.2847917733012345,1,2,1,1.162070577752494,2,3,3,1,1,1,7.601402334583733,0.0,7.601402334583733,7.090909822079984,7.00397413672268,7.090909822079984,11.293074404122349,7.131698510466912,2,5,15.789911221027964,0.08110635414006175,-3.2161746855727857,0.5801395384115934,4.161375893655436,1,1364.1714821571845,7560.754975140314,95862.76762416743,10.3125,20.5,-0.18967379520828231,0.06555447932319902,0,1
0.8643003776574393,2,1,2,-1.1300809003483965,1,1,1,1,1,1,9.246575864558276,9.62819507773027,9.589803677545346,8.883501584323207,8.968396191198256,8.841158975945264,12.539921802025638,9.245498356231996,0,0,6.726341930897694,0.7470151428187921,10.838259149285516,0.6828324780168837,3.294423445793642,1,0.0,8899.116011794262,40836.56611214061,0.0,0.0,2.072274886142633,-0.040720886341331974,0,0
0.2439439807007004,2,2,2,-0.7958621935264368,1,1,1,1,1,1,8.517393171418904,8.517393171418904,9.90353755128617,8.517393171418904,8.594339400592892,8.716207971151853,11.93728211007656,8.955577146281511,0,0,9.596318078047545,0.05950866572010369,2.9120281166793323,0.6922301817401209,2.981704963795048,1,0.0,9021.592985825204,58260.59419120528,0.0,0.0,0.9189412997260327,0.19787368264866811,0,0
0.6999923241170234,1,1,1,1.0850063682138462,1,1,1,1,1,1,7.313886831633462,7.696667081526462,7.601402334583733,7.00397413672268,6.90875477931522,6.888572459565364,11.336253916774693,7.28915535530767,0,0,6.668414766321223,0.48998925382275194,7.935290725983827,0.5908726753261752,4.047098561467023,1,0.0,7700.636181217001,40484.88216413171,0.0,0.0,-0.12230700766380664,0.0858389215627009,0,0
0.0869332819236188,2,1,1,1.3089470157059024,0,0,0,0,0,0,9.714053658392196,9.36220272128543,9.572410734431823,0.0,10.74753012020266,7.783640596221253,11.17865713130312,9.6319909880571,0,0,10.28458445169652,0.007557395506011386,0.971797351923046,0.7908910550819056,1.5466661432460214,1,0.0,10307.405518122141,62439.15596505322,0.0,0.0,-0.49142686595337537,-0.08664775015365844,0,0
1.486110633212629,1,1,1,-0.2224307940931312,3,3,1,1,0,0,8.853808274977197,9.210440366976515,0.0,0.0,0.0,8.364275084991524,11.928961173570771,8.174515071406837,2,4,4.7982422882588285,2.2085248141476415,17.727756043224126,0.6322638734593066,3.754446102163934,1,313.95760225067056,8240.073138175558,29130.80251339526,8.25,16.4,0.4544778901673219,-1.1580616518652596,0,1
0.6417328970763176,1,1,1,1.3089470157059024,3,0,0,0,1,0,9.127284796838858,10.180778321920783,9.473319831787592,0.0,9.904437101571716,9.593014391783532,11.141255319524005,9.53825226364703,2,2,6.786277682176513,0.4118211111899637,7.149710053265075,0.7856067608024715,1.6030030558769752,1,237.71629804194922,10238.537165565569,41200.44447198659,4.125,8.2,-0.48962098988030434,0.03323659025700365,0,0
-1.3723900433022265,2,2,1,0.922938584969287,3,3,3,3,3,3,0.0,8.052614818815567,0.0,7.268920128193722,0.0,7.366445148327599,11.198769360809491,6.934397209928558,2,12,-30.07268739384831,1.8834544309550871,-15.369079568012985,0.5684505547097582,4.264372150880933,1,-6288.030633782522,7408.416553387576,-182575.50679775316,24.75,49.199999999999996,-0.34426502257834457,0.0661967655407033,0,1
-1.3723900433022265,1,2,1,0.922938584969287,2,3,1,1,1,3,0.0,7.202661196523238,6.853299093186078,8.343077871169383,0.0,6.90875477931522,11.265581003077063,7.130098510125578,2,5,-30.252100467503848,1.8834544309550871,-15.460771200637671,0.5813094796191759,4.1354824929514855,1,-2620.0127640760506,7576.002408249373,-183664.7487540774,10.3125,20.5,-0.2353517765458193,0.0899434037592296,0,0
0.5191192900072952,2,2,1,0.5624443464676504,1,1,1,1,1,1,8.210124405164267,7.80057265467065,7.525639975041535,7.357556200910353,8.517393171418904,7.577633832602728,11.9471011192123,7.919234971192622,0,0,7.864491747158926,0.26948483725767824,6.201970650650851,0.6116608573822915,4.027866148019679,1,0.0,7971.561261302463,47746.433421111855,0.0,0.0,0.937549929711512,-0.29507678993204745,0,0
1.4082741704448445,2,1,1,0.922938584969287,0,0,0,0,0,0,9.946786476931276,5.241747015059643,7.683863980256429,8.551401362745974,8.602820277383675,7.6236419465115715,11.079446610406864,8.697123001373788,0,0,4.600575277672942,1.983236139142115,15.60289848425867,0.7199934965465151,2.382323609033076,1,0.0,9383.422522773444,27930.738343463527,0.0,0.0,-0.5143285057693205,-0.12670534670289713,0,0
1.0152348983243975,2,1,2,1.3089470157059024,1,1,1,1,1,0,7.252762418053187,7.090909822079984,6.386879319362645,5.303304908059076,8.637284671674058,0.0,11.37578948839359,7.318429020797686,0,0,5.644895043179428,1.0307018987757497,11.549098484609017,0.5913504772896422,4.057360467595903,1,0.0,7706.863206498378,34270.95024235955,0.0,0.0,-0.12267946304502786,-0.23225652089786397,0,0
1.4082741704448445,2,3,1,0.1423961215147439,1,1,1,1,1,1,7.601402334583733,8.006700845440367,7.601402334583733,7.601402334583733,7.601402334583733,7.601402334583733,11.200652385877127,7.681406599201042,0,0,4.6509041716824955,1.983236139142115,15.77358944716218,0.6295898248926965,3.519245786676086,1,0.0,8205.223201797977,28236.29212420892,0.0,0.0,-0.34119743135441993,0.04387561281588648,0,0
1.0152348983243975,2,1,1,1.00534510768548,0,0,0,0,0,0,9.173365135851288,9.21642184229205,8.28121766128665,8.907747686788648,8.40804774415544,9.000483164987708,11.05527982689214,8.891649112650057,0,0,5.485851716881365,1.0307018987757497,11.223705891002604,0.7375730169958512,2.163630714242082,1,0.0,9612.530242377963,33305.37588176519,0.0,0.0,-0.5584358290063172,-0.00674437521303306,0,0
-0.6440902286753902,2,2,1,0.6575761586912998,2,3,3,1,1,1,8.612685172875459,0.0,7.909856667269403,6.968850378341948,6.842683282238422,6.8501261661455,11.546552034397312,7.529227422835191,2,5,32.442357486909806,0.41485222267511646,-7.437021340247257,0.6001033114271754,4.01732461156212,1,2741.331498248762,7820.935821568066,196962.10658905358,10.3125,20.5,0.22574518468181282,-0.1299516910888603,0,1
-0.9531238224996238,2,2,1,0.7492352026919706,1,1,0,1,1,1,0.0,10.06160179562982,7.313886831633462,6.803505257608338,6.901737206656574,7.00397413672268,11.177233590453955,8.445482343862237,0,0,238.44166027326466,0.9084450210162943,-10.65328760470467,0.6935468783716908,2.7317512465917186,1,0.0,9038.753030863938,1447612.7921641697,0.0,0.0,-0.43053461630395873,0.2093244352226562,0,0
-0.9531238224996238,2,2,1,-0.3554890392596897,1,1,1,1,1,1,7.601402334583733,7.32052696227274,8.294299608857235,6.90875477931522,6.398594934535208,6.2166061010848646,11.18874306464836,7.379424187546934,0,0,238.68718955504775,0.9084450210162943,-10.6642575587438,0.605429464581123,3.8093188771014264,1,0.0,7890.349706143708,1449103.4349014864,0.0,0.0,-0.36847594885970736,-0.04411678537801689,0,0
-0.7891132362483021,2,2,1,-1.5043215583093366,1,1,1,1,1,1,7.70210434005105,8.03947991910045,7.601402334583733,7.013915474810528,7.023758954738443,7.097548850614793,11.590022299355171,7.491738423365854,0,0,54.95850992811234,0.6226996996222687,-9.145840004834147,0.5950536262155439,4.098283875989317,1,0.0,7755.125046644382,333660.8288964237,0.0,0.0,0.29676294330860387,-0.09735901081369835,0,1
0.7564222381735122,2,1,1,-0.2224307940931312,3,3,3,3,3,3,0.0,9.99884318585288,9.04793908261736,9.04793908261736,9.105090961257083,0.0,12.53317733382844,8.987321812850125,2,12,7.13562892876008,0.5721746024034255,9.48037405028004,0.664095473749894,3.545855520978316,1,1333.1646281335,8654.92321187108,43321.404932223646,24.75,49.199999999999996,2.0390069538516755,0.19401197093501665,1,1
0.5191192900072952,2,1,2,0.026096910942297,0,0,0,0,0,0,9.339788439163067,0.0,6.90875477931522,0.0,0.0,0.0,10.977491183422895,7.632643345326145,0,0,7.226220650104561,0.26948483725767824,5.698627429199836,0.6372489220355168,3.34484783809675,1,0.0,8305.041526517254,43871.399989849684,0.0,0.0,-0.6539777025297013,-0.08329085923807866,0,0
0.8111528623165425,2,2,1,0.1423961215147439,3,1,1,1,1,1,7.403670290012373,7.698936199813447,7.601402334583733,7.601402334583733,6.90875477931522,6.90875477931522,11.532128239187903,7.403670290012373,2,2,6.367285986251771,0.6579689660443198,9.354318829818697,0.5907751779032338,4.12845794917553,1,215.4796951636091,7699.365531525401,38656.68706761314,4.125,8.2,0.11319444601393869,-0.044076834716694435,0,1
0.3871513198050401,2,2,2,-0.9584219139588164,3,3,3,3,1,1,8.699681400989514,8.428580533059634,0.0,8.434028950155469,8.699681400989514,8.03947991910045,12.118270046516027,8.305689961258702,2,8,8.736083708747229,0.1498861444267844,4.691604242262565,0.6331391206163302,3.8125800852573253,1,1125.3759012290525,8251.479927161294,53037.99057474303,16.5,32.8,1.2447232007148479,0.10236571942139217,0,0
0.6417328970763176,2,3,1,1.5129114175940517,1,1,1,1,1,1,7.601402334583733,7.378383712996714,7.378383712996714,6.90875477931522,8.006700845440367,6.90875477931522,11.41218573848497,7.438971592395862,0,0,6.951304782165465,0.4118211111899637,7.323575015930995,0.5993280916938536,3.9732141460891084,1,0.0,7810.832654885809,42202.34716266564,0.0,0.0,0.0011017268637765198,-0.04138880464476902,0,0
-1.666848273078999,1,1,2,-1.5043215583093366,0,0,0,0,0,0,0.0,0.0,6.206575926724928,7.736743682453495,6.198478716492308,7.436027816351848,10.944441302322607,6.7208231096305,0,0,-16.412191114763612,2.7783831654664413,-18.24272308459091,0.5626737106844528,4.223618192692108,1,-0.0,7333.128972878023,-99640.71621522281,0.0,0.0,-0.7228492998254126,0.0337218733354524,0,0
-1.3723900433022265,2,3,2,1.0850063682138462,1,1,1,1,0,0,7.210079628170788,7.1631723908466425,8.33110454805304,9.650271316965624,0.0,0.0,11.206739920953888,8.221613346837316,0,0,-30.094091188841634,1.8834544309550871,-15.380018285394696,0.6735306396365691,2.9851265741165722,1,-0.0,8777.888417128892,-182705.45224184077,0.0,0.0,-0.2908634835089856,-0.0403831075981026,0,0
-0.7891132362483021,1,2,2,0.7492352026919706,1,0,0,0,0,0,8.81744592104187,8.663023639627777,8.565411763686711,8.232440158470336,9.342420712333393,8.914088348841334,11.066927383071294,8.814627555310697,0,0,52.478055930061615,0.6226996996222687,-8.733058882580341,0.7304782133417616,2.252299827760597,1,0.0,9520.066156630295,318601.64446599386,0.0,0.0,-0.59228007870216,-0.0226932699929997,0,0
0.2439439807007004,2,2,2,-0.4950412987836017,1,1,0,1,1,1,7.61085279039525,11.698392070908255,8.19229373114764,8.03947991910045,8.071218539969863,7.847371836159788,11.819366728370913,10.020321990267584,0,0,9.501526525103799,0.05950866572010369,2.8832633690802143,0.7816549914350542,1.799044738103328,1,0.0,10187.035142471068,57685.10136636413,0.0,0.0,0.5102164500541484,0.7930269086170774,0,0
-0.9531238224996238,1,2,2,-0.3554890392596897,0,0,0,1,1,0,0.0,9.807637226879294,5.834810737062605,0.0,8.862980147485528,5.783825182329737,11.084511535483657,8.370490007717782,0,0,236.46363945513045,0.9084450210162943,-10.564912005241357,0.6926626685025354,2.7140215277658744,1,0.0,9027.2294339969,1435603.9501010147,0.0,0.0,-0.6066576775149954,0.05341193473513439,0,0
1.155113830650042,1,1,1,0.6575761586912998,0,0,0,0,0,1,9.297343415597757,10.438576428437798,11.367518117239056,12.355539516286454,8.070906088787819,8.922791623969637,11.718453435657237,11.041512843561073,0,0,5.437510199692156,1.3342879617590138,13.536147637356175,0.8681490166567956,0.6769405920961642,1,0.0,11314.28141378317,33011.88774468577,0.0,0.0,0.5927701551805207,1.0322752855580222,0,0
0.4544096728511559,2,3,1,0.4636163196662027,1,1,1,1,1,1,9.61587214452889,9.210440366976515,8.643825842349603,9.3337961759031,8.619569258033104,9.813179839504594,11.908905733867178,9.302661239751204,0,0,8.188137053930287,0.20648815078069455,5.411521958541839,0.7206390248357918,2.6062444941159733,1,0.0,9391.835466387156,49711.329512127086,0.0,0.0,1.0331673235005496,0.16826880998359162,0,0
0.5191192900072952,2,1,2,0.5624443464676504,0,0,0,0,0,0,0.0,6.683360945766275,0.0,5.730099782973575,6.210600077024653,0.0,10.938648136674892,5.5909869805108565,0,0,7.200651198776077,0.26948483725767824,5.678463254350293,0.46830988873318424,5.347661156164036,1,0.0,6103.318403088645,43716.164261372905,0.0,0.0,-0.7410656480338176,0.012402416380144055,0,0
0.3871513198050401,2,1,2,0.8376265066445568,0,1,1,1,1,1,7.824445930877619,10.819798284210286,8.006700845440367,8.006700845440367,7.601402334583733,7.824445930877619,11.463530367865758,9.259225769705994,0,0,8.26408064080343,0.1498861444267844,4.4381209115443845,0.7429055409195054,2.204304598159764,1,0.0,9682.02715495905,50172.39368905992,0.0,0.0,0.01713291188119115,0.5030104144432186,0,0
-0.0875094222424097,1,1,1,0.026096910942297,3,3,3,3,3,3,8.294299608857235,8.294299608857235,8.294299608857235,8.294299608857235,0.0,8.987321812850125,11.96363902304045,8.294299608857235,2,12,13.11097266608563,0.007657898981200351,-1.0469311388230167,0.639812601547734,3.6693394141832147,1,2566.163483851406,8338.453061748474,79598.55558541596,24.75,49.199999999999996,0.9671298865655125,0.12956116759507408,1,1
0.8111528623165425,2,4,1,0.922938584969287,0,0,0,0,0,0,7.173958319756794,6.722629794855448,7.628031126930335,0.0,0.0,0.0,10.946102517743777,6.54965074223381,0,0,6.043720961102776,0.6579689660443198,8.878962388478177,0.5482667449492826,4.396451775509966,1,0.0,7145.368045296523,36692.27837759729,0.0,0.0,-0.7225723900233056,0.004520737509930872,0,0
1.8373853869087895,2,1,1,0.5624443464676504,1,1,1,1,1,0,10.309185966759635,10.043988352323694,6.340359303727752,10.013417611908324,9.38697914563464,9.276502574229852,11.4414205122763,9.7063670292301,0,0,4.0323815598209025,3.375985060025962,21.022298854734952,0.7801654979552016,1.735053483046201,1,0.0,10167.62309676036,24481.154518861396,0.0,0.0,0.09640946398996775,-0.15814078473073168,0,0
1.3273719327921307,1,3,1,2.1297869866165136,1,1,1,1,1,3,9.61587214452889,9.39274525863144,9.210440366976515,9.210440366976515,0.0,9.210440366976515,12.365849610944592,9.15915233520675,2,2,5.31322451590682,1.761916247964317,16.41408169869634,0.6852652544965643,3.2066972757378416,1,167.68556033863766,8930.821533749393,32257.3319110939,4.125,8.2,1.6807397067205834,-0.3971374720882086,0,0
0.2439439807007004,2,2,1,-0.6416298116997754,1,1,1,3,1,1,8.294299608857235,7.710205194432532,0.0,2.833213344056216,2.833213344056216,4.406719247264253,11.014157411214727,6.964293129942395,2,2,8.854223005292063,0.05950866572010369,2.6868374029558417,0.5796738707153538,4.049864281272332,1,313.7333133336387,7554.6860915045845,53755.23082856269,4.125,8.2,-0.6340599022396702,-0.006336156636299717,0,0
1.8373853869087895,2,1,2,0.2538723449130812,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.933895349340576,0.0,1,1,3.853510841279333,3.375985060025962,20.08977953686835,0.0,10.933895349340576,1,68.77223454862533,0.0,23395.20527657034,2.0625,4.1,-0.7455121172061325,0.00967339863506489,0,1
0.8111528623165425,1,1,1,0.6575761586912998,1,1,1,1,1,1,8.019612794400267,7.601402334583733,6.90875477931522,6.90875477931522,0.0,10.23933481730158,11.0061637943709,8.672100906196134,0,0,6.076882864703945,0.6579689660443198,8.927681264928655,0.7223040643725063,2.334062888174767,1,0.0,9413.535342240279,36893.60894965652,0.0,0.0,-0.630359509031944,-0.013209592441946083,0,0
1.3273719327921307,2,2,1,-0.7958621935264368,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.933895349340576,0.0,1,1,4.6979578963226825,1.761916247964317,14.513345802801089,0.0,10.933895349340576,1,83.84278016931883,0.0,28521.9618919418,2.0625,4.1,-0.7455121172061325,0.00967339863506489,0,0
-1.3723900433022265,1,2,2,-0.6416298116997754,1,1,1,3,3,3,7.601402334583733,7.650168700845001,6.90875477931522,7.601402334583733,0.0,6.90875477931522,11.268756163650137,7.208600337960199,2,6,-30.260626905388484,1.8834544309550871,-15.465128759394043,0.5875575520294254,4.060155825689938,1,-3144.015316891261,7657.431342898739,-183716.5139554237,12.375,24.599999999999998,-0.22832849366560737,0.0835740995192884,0,1
0.6417328970763176,1,1,2,-0.3554890392596897,1,1,3,3,3,3,9.39274525863144,0.0,10.221977646629885,0.0,9.39274525863144,0.0,12.179666211018956,9.057694115491978,2,8,7.41878671780844,0.4118211111899637,7.816092483019731,0.6872476108628022,3.121972095526978,1,950.8651921677969,8956.656888463487,45040.495619470006,16.5,32.8,1.3644169679993503,0.21637373625985407,0,1
