PAY_AMT3,PAY_2,SEX,rate_x_delinquency,MARRIAGE_2,max_delinquency,PAY_AMT2,unemp_x_delinquency,PAY_AMT6,avg_payment,total_delinquency,LIMIT_BAL_sq,PAY_AMT1,PAY_AMT4,LIMIT_BAL,cpi_risk_norm,PAY_3,PAY_1,PAY_4,PAY_AMT5,true,pred
-1.8377883046032708,0.0,1,0.0836315540568891,1,0.25,-2.476644085611099,0.083631554056889,-1.2558335710649353,-0.6951479867601055,0.05555555555555555,0.5577342047930284,0.04749416873223237,-1.4978381506157068,0.5191192900072952,-0.2080762207197047,0.3333333333333333,0.0,0.1111111111111111,0.10550766064125434,1,0
0.005775291400744047,0.3333333333333333,1,0.3588821183662018,1,0.25,-0.1074461255133846,0.3588821183662018,-0.013820297418117232,-0.5334144116126683,0.08333333333333333,-0.30501089324618735,-2.4349041406302154,-0.06171670931500967,-1.666848273078999,0.861746587983893,0.1111111111111111,0.2222222222222222,0.1111111111111111,-0.10760598866112799,0,1
0.1102628909490476,0.3333333333333333,0,0.3588821183662018,1,0.25,0.10848346083980917,0.3588821183662018,0.1812882605018963,1.1497850234934615,0.08333333333333333,-0.25925925925925924,-2.4349041406302154,0.8160348500118819,-0.9531238224996238,0.1740148978517919,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.45326014383919727,0,1
-0.24006037123132573,0.1111111111111111,0,-0.4668695745617363,1,0.0,-0.11855058508097212,-0.4668695745617363,-0.015781955055106312,-0.2150177760354202,0.0,-0.29411764705882354,0.269688548340856,-0.13486887909161116,-1.3723900433022265,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.09761462245019431,1,0
0.18040838650574129,0.3333333333333333,1,0.9093832469848272,1,0.25,-0.13387036432829214,0.9093832469848272,0.07261259370218677,-0.4452953844476404,0.1388888888888889,0.8387799564270153,-2.4349041406302154,-1.4978381506157068,0.6999923241170234,-0.1183661480500896,0.1111111111111111,0.2222222222222222,0.1111111111111111,-0.31854339646043844,0,1
-0.3332952455651344,0.0,1,-0.4668695745617363,1,0.0,-0.12571885385223677,-0.4668695745617363,-0.1845109244123129,-0.7965978846761278,0.0,0.5577342047930284,-0.2888353563911394,-0.22139741587053635,0.5191192900072952,-0.2844958199592799,0.0,0.0,0.0,-0.22887460301959633,1,0
-0.03123996372521755,0.1111111111111111,0,-0.4668695745617363,0,0.0,-0.002393482026773546,-0.4668695745617363,-0.0594107524704438,-0.3453309873764148,0.0,-0.25925925925925924,-0.04071698307562879,-0.06145764754416603,-0.9531238224996238,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.11124913150114606,0,1
-1.8377883046032708,0.0,1,-0.4668695745617363,1,0.0,-2.476644085611099,-0.4668695745617363,-1.2558335710649353,-5.028059896155144,0.0,0.17647058823529413,-2.4349041406302154,-1.4978381506157068,0.1673597344439074,-0.2844958199592799,0.0,0.0,0.0,-1.4809843220475034,1,0
0.16544191247502313,0.0,0,-0.4668695745617363,0,0.0,-2.476644085611099,-0.4668695745617363,0.20092761070071893,-0.4363457368166084,0.0,3.1721132897603486,-2.4349041406302154,-1.4978381506157068,1.486110633212629,-0.2844958199592799,0.0,0.0,0.0,-1.4809843220475034,1,0
-1.8377883046032708,0.0,1,-0.1916190102524235,1,0.125,-0.22882628365535493,-0.1916190102524236,-0.058498476619916105,-0.7262708103919377,0.027777777777777776,0.39215686274509803,0.05371960689384174,-1.4978381506157068,0.3871513198050401,-0.2420405106345698,0.0,0.2222222222222222,0.0,-1.4809843220475034,0,1
0.07824744290209906,0.3333333333333333,0,0.6341326826755145,1,0.25,0.055743076375645205,0.6341326826755145,0.1812882605018963,-0.04652465216166876,0.1111111111111111,-0.17429193899782136,-2.4349041406302154,0.12776328546361485,-0.5135592262370264,0.0975993105394455,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.11363053313180634,0,1
-1.8377883046032708,0.1111111111111111,0,0.6341326826755145,0,0.25,-2.476644085611099,0.6341326826755145,-1.2558335710649353,-0.8707379835714645,0.1111111111111111,3.5294117647058822,0.1607225259841257,-1.4978381506157068,1.561142456786503,-0.211715058639596,0.3333333333333333,0.1111111111111111,0.3333333333333333,-1.4809843220475034,0,1
-1.8377883046032708,0.0,1,-0.1916190102524235,0,0.125,-2.476644085611099,-0.1916190102524236,0.232909330105537,0.49271706485435723,0.027777777777777776,-0.29411764705882354,-2.4349041406302154,0.6239339664812485,-1.3723900433022265,-0.029771039660052,0.0,0.2222222222222222,0.0,-0.08266361641355383,0,1
1.050083117098424,0.0,0,-0.1916190102524235,0,0.125,0.3126730152723201,-0.1916190102524236,0.15394842643593593,1.4597175730838725,0.027777777777777776,0.17647058823529413,-0.2929268929199516,0.23377563058426423,0.1673597344439074,-0.2335495053763295,0.0,0.2222222222222222,0.1111111111111111,0.1667001979211911,0,1
-1.8377883046032708,0.0,0,-0.4668695745617363,1,0.0,-2.476644085611099,-0.4668695745617363,-1.2558335710649353,-1.6378921616938666,0.0,-0.25925925925925924,-0.2131146983687719,-1.4978381506157068,-0.9531238224996238,-0.2844958199592799,0.0,0.0,0.0,-1.4809843220475034,1,0
0.07824744290209906,0.0,1,-0.4668695745617363,0,0.0,0.7108036730246189,-0.4668695745617363,0.27738356734502706,0.5822663569787954,0.0,1.159041394335512,0.03792404477441859,0.214438587242051,0.8643003776574393,-0.2844958199592799,0.0,0.0,0.1111111111111111,-0.031672403407900916,1,0
-1.8377883046032708,0.0,1,-0.1916190102524235,0,0.125,-2.476644085611099,-0.1916190102524236,-1.2558335710649353,-5.028059896155144,0.027777777777777776,0.11328976034858387,-2.4349041406302154,-1.4978381506157068,0.0869332819236188,-0.2299105088989508,0.0,0.2222222222222222,0.0,-1.4809843220475034,0,1
-1.313637081798087,0.3333333333333333,1,1.4598843756034523,1,0.25,-0.1940527750620471,1.4598843756034523,-1.2558335710649353,-0.40079616864682605,0.19444444444444442,-0.29411764705882354,-0.06208652614907963,-0.0476719142218868,-1.3723900433022265,1.498577642135315,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.20060187478420244,0,1
-0.09634369408832952,0.1111111111111111,0,-0.4668695745617363,1,0.0,-0.06552616346685829,-0.4668695745617363,-0.01668075456567136,0.7477544378954062,0.0,-0.29411764705882354,-0.08282810616588625,0.7138069025753654,-1.3723900433022265,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.031672403407900916,1,0
-0.009810518008647455,0.1111111111111111,0,0.0836315540568891,1,0.25,-0.1940527750620471,0.083631554056889,0.5170230292563598,0.6019221900356891,0.05555555555555555,1.6470588235294117,-0.08888378753776144,0.3729667689245295,1.0629938337787594,-0.233549335555847,0.1111111111111111,0.1111111111111111,0.0,-1.4809843220475034,0,1
-0.3170677375367942,0.0,0,-0.4668695745617363,1,0.0,-0.4833659008213198,-0.4668695745617363,-1.2558335710649353,-0.9963044491650136,0.0,-0.30501089324618735,-0.4947213291085484,-0.20762968716860375,-1.666848273078999,-0.2844958199592799,0.0,0.0,0.0,-0.035478982298581895,1,0
0.008115419874778342,0.1111111111111111,0,-0.4668695745617363,0,0.0,0.032804513559662594,-0.4668695745617363,-0.002313897994419707,-0.22646189219682383,0.0,-0.25925925925925924,-0.02369570739551127,-0.011778499179202916,-0.9531238224996238,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.020253038243862632,1,0
0.5225042402305945,0.3333333333333333,0,0.3588821183662018,1,0.25,-0.3783677660251823,0.3588821183662018,-0.07844897203268514,0.14086071569503353,0.08333333333333333,-0.30501089324618735,-2.4349041406302154,-0.020363180020070946,-1.666848273078999,0.861746587983893,0.0,0.2222222222222222,0.0,-0.0682081747173619,0,1
-0.22916569983464,0.0,1,-0.4668695745617363,1,0.0,-0.504636039758671,-0.4668695745617363,-1.2558335710649353,0.2792090457855628,0.0,0.3159041394335512,0.12573256715338607,0.47318346748340206,0.3170934418812415,-0.2844958199592799,0.0,0.1111111111111111,0.0,0.274153556109928,1,0
-0.01160329552774256,0.3333333333333333,0,2.836137197150016,0,0.25,-0.13387036432829214,2.8361371971500167,-1.2558335710649353,-0.3346827978395721,0.3333333333333333,-0.09586056644880174,0.0096341289758159,-1.4978381506157068,-0.2847917733012345,0.6325347857855188,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16864486108146495,0,1
0.18482117078294227,0.1111111111111111,0,-0.4668695745617363,1,0.0,0.16979797490495446,-0.4668695745617363,0.1824210687319908,1.2258115334558424,0.0,-0.17429193899782136,1.1190788506094993,0.12914815757780418,-0.5135592262370264,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11519722477629865,1,0
0.07824744290209906,0.1111111111111111,1,-0.4668695745617363,1,0.0,-0.14082037095110164,-0.4668695745617363,-1.2558335710649353,0.06500553073846307,0.0,-0.25925925925925924,0.5270853668270672,-1.4978381506157068,-0.9531238224996238,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.0,-1.4809843220475034,1,0
-0.5010189380442357,0.0,0,-0.4668695745617363,0,0.0,-0.3454658624929588,-0.4668695745617363,-0.17295560566553667,-0.8998597763779844,0.0,0.3159041394335512,-0.27219765844989235,-0.20762968716860375,0.3170934418812415,-0.2844958199592799,0.0,0.0,0.1111111111111111,-0.1509098584317996,0,1
0.18515109682036698,0.0,0,-0.4668695745617363,0,0.0,0.0104722896034069,-0.4668695745617363,0.3225308677172867,0.38344154516105805,0.0,1.7799564270152506,0.24860886393122,0.17868724336576913,1.1095988810204689,-0.2844958199592799,0.0,0.0,0.0,0.20342236012512438,1,0
-1.8377883046032708,0.0,1,-0.1916190102524235,0,0.125,-2.476644085611099,-0.1916190102524236,-1.2558335710649353,-5.028059896155144,0.027777777777777776,1.6470588235294117,-2.4349041406302154,-1.4978381506157068,1.0629938337787594,-0.2590225777575635,0.0,0.2222222222222222,0.0,-1.4809843220475034,0,1
0.3091352594538665,0.1111111111111111,1,0.6341326826755145,0,0.25,0.16869886832993028,0.6341326826755145,0.14857534644596138,0.2895959161969545,0.1111111111111111,0.11328976034858387,0.13997425265217076,0.12776328546361485,0.0869332819236188,-0.0661545757179635,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.19865366409457927,0,1
0.07824744290209906,0.1111111111111111,0,-0.4668695745617363,1,0.0,0.034791834629782185,-0.4668695745617363,0.6461596890355495,0.9861057151624717,0.0,-0.09586056644880174,0.08136281572751122,0.12776328546361485,-0.2847917733012345,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.28368844135924903,1,0
-1.8377883046032708,0.1111111111111111,0,0.6341326826755145,1,0.25,0.21961315785587668,0.6341326826755145,-1.2558335710649353,-0.5757926869969202,0.1111111111111111,0.39215686274509803,-0.08282810616588625,-1.4978381506157068,0.3871513198050401,-0.1146745826604397,0.1111111111111111,0.3333333333333333,0.3333333333333333,-1.4809843220475034,0,1
0.24353148867454516,0.1111111111111111,0,-0.4668695745617363,1,0.0,0.25535628738857397,-0.4668695745617363,0.10854127650719715,0.2697737800062164,0.0,-0.09586056644880174,0.2481498860704566,0.12776328546361485,-0.2847917733012345,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11363053313180634,1,0
0.18040838650574129,0.3333333333333333,0,0.3588821183662018,1,0.25,0.269854902491498,0.3588821183662018,0.17705195728437265,0.2530162660687228,0.08333333333333333,0.5577342047930284,-2.4349041406302154,0.22144857130416912,0.5191192900072952,-0.1698664210999171,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.27897516657095944,0,1
-0.020204480265315877,0.1111111111111111,1,-0.4668695745617363,0,0.0,-0.18622478088858616,-0.4668695745617363,-0.061249333332234875,0.006010933531714253,0.0,2.5098039215686274,-0.18016479727277124,0.14696702787393595,1.3273719327921307,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.0,0.32963059030568115,1,0
0.3465395667932836,0.1111111111111111,1,-0.4668695745617363,0,0.0,0.5983105583578366,-0.4668695745617363,0.10854127650719715,0.6792238932008211,0.0,1.5185185185185186,0.5488416372394338,0.10760500091082818,1.0152348983243975,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11363053313180634,1,0
-0.09634369408832952,0.3333333333333333,1,1.18463381129414,1,0.25,-2.476644085611099,1.18463381129414,-1.2558335710649353,-0.7232900808057157,0.16666666666666666,-0.3115468409586057,0.13997425265217076,-1.4978381506157068,-2.102083711231995,4.300244586254379,0.3333333333333333,0.3333333333333333,0.1111111111111111,-1.4809843220475034,0,1
0.530157312742273,0.1111111111111111,1,1.18463381129414,1,0.25,0.5918285295631827,1.18463381129414,0.43006921587535435,0.9775343135797946,0.16666666666666666,1.0479302832244008,0.5105916264729294,0.214438587242051,0.8111528623165425,-0.101088598377995,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3057862080103784,0,1
-1.8377883046032708,0.0,1,-0.1916190102524235,1,0.125,0.3307536368157761,-0.1916190102524236,0.6836802390836514,1.2023462707578552,0.027777777777777776,1.3943355119825709,0.3088049825494304,0.29249669602588063,0.9662521913648202,-0.2572030669556937,0.0,0.2222222222222222,0.1111111111111111,0.4487892222296892,1,0
-0.6671070807379125,0.3333333333333333,1,0.9093832469848272,1,0.25,-2.476644085611099,0.9093832469848272,-1.2558335710649353,-1.5733736971041308,0.1388888888888889,0.39215686274509803,-0.2131146983687719,-1.4978381506157068,0.3871513198050401,-0.0722192733357296,0.3333333333333333,0.2222222222222222,0.1111111111111111,-1.4809843220475034,0,1
-1.8377883046032708,0.0,0,-0.4668695745617363,1,0.0,-0.03560608231555398,-0.4668695745617363,-0.1845109244123129,-0.8341914451960472,0.0,-0.25925925925925924,-0.27065710253046665,-1.4978381506157068,-0.9531238224996238,-0.2844958199592799,0.0,0.0,0.1111111111111111,-0.16075689160850876,1,0
-0.14144558704784438,0.1111111111111111,0,-0.4668695745617363,0,0.0,-0.08725200727550758,-0.4668695745617363,-0.03427519765921853,-0.43090598196514446,0.0,0.0,-0.11219600591684108,-0.0510975898966219,-0.0875094222424097,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.06085535302542331,0,1
-1.8377883046032708,0.1111111111111111,0,-0.4668695745617363,0,0.0,-2.476644085611099,-0.4668695745617363,-0.061249333332234875,-1.804609847214789,0.0,-0.13725490196078433,-2.4349041406302154,-1.4978381506157068,-0.3945035917891138,-0.2844958199592799,0.0,0.1111111111111111,0.0,-1.4809843220475034,0,1
0.29008675168904885,0.1111111111111111,1,-0.4668695745617363,0,0.0,0.3784416058114561,-0.4668695745617363,0.27295236848406923,0.6183393579878068,0.0,0.17647058823529413,0.3323293432228687,0.31492470755012675,0.1673597344439074,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2993978021609803,1,0
-1.8377883046032708,0.1111111111111111,1,1.18463381129414,1,0.25,0.4926873395741765,1.18463381129414,-1.2558335710649353,0.46182459082024946,0.16666666666666666,0.11328976034858387,0.30420801898878946,0.4241497408825051,0.0869332819236188,0.0430160464026946,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.19865366409457927,0,1
0.35717493848389087,0.0,1,-0.1916190102524235,0,0.125,0.06626646218845192,-0.1916190102524236,0.10854127650719715,0.44081589417818634,0.027777777777777776,-0.30501089324618735,0.30420801898878946,0.3236529324331165,-1.666848273078999,0.0975849826884444,0.0,0.2222222222222222,0.0,0.19865366409457927,0,1
0.5860216664245851,0.1111111111111111,1,-0.4668695745617363,1,0.0,1.024398316315675,-0.4668695745617363,0.470118235455667,1.5433002711255852,0.0,3.5294117647058822,0.5857128759064493,0.49224552210794104,1.561142456786503,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6816248233933566,1,0
0.005775291400744047,0.3333333333333333,0,1.7351349399127651,1,0.25,-0.1074461255133846,1.7351349399127654,-1.2558335710649353,-0.660295692859604,0.2222222222222222,-0.30501089324618735,-2.4349041406302154,-1.4978381506157068,-1.666848273078999,2.7721506012225148,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.06684590165054824,0,1
-1.8377883046032708,0.3333333333333333,1,2.836137197150016,1,0.25,0.06641653765401391,2.8361371971500167,-0.9065623779158363,-0.3814908206885813,0.3333333333333333,-0.29411764705882354,-0.2131146983687719,0.1754623776158648,-1.3723900433022265,2.7722015436314544,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.03146293855160058,0,1
0.1134598899578306,0.3333333333333333,1,2.2856360685313906,1,0.25,0.14591209917705136,2.2856360685313915,0.3144271790189087,0.300239688319546,0.2777777777777778,-0.17429193899782136,0.2773988829603999,-1.4978381506157068,-0.5135592262370264,0.6707420062875338,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18418539902762215,0,1
-1.8377883046032708,0.0,0,-0.1916190102524235,0,0.125,-2.476644085611099,-0.1916190102524236,-1.2558335710649353,-2.1140082356212657,0.027777777777777776,0.6470588235294118,-2.4349041406302154,-1.4978381506157068,0.5814972662319737,-0.2481055259427889,0.0,0.2222222222222222,0.0,-0.18367952826439832,0,1
-1.8377883046032708,0.0,0,-0.1916190102524235,0,0.125,-2.476644085611099,-0.1916190102524236,-1.2558335710649353,-5.028059896155144,0.027777777777777776,10.66884531590414,-2.4349041406302154,-1.4978381506157068,2.43337711773284,-0.2737324574657663,0.0,0.2222222222222222,0.0,-1.4809843220475034,0,1
-1.8377883046032708,0.0,0,0.0836315540568891,1,0.25,-2.476644085611099,0.083631554056889,-1.2558335710649353,-1.5345473448067248,0.05555555555555555,-0.30501089324618735,-0.1626704783002936,-1.4978381506157068,-1.666848273078999,0.4796657853361687,0.3333333333333333,0.0,0.1111111111111111,-1.4809843220475034,1,0
0.18040838650574129,0.1111111111111111,1,-0.4668695745617363,0,0.0,0.16869886832993028,-0.4668695745617363,0.1812882605018963,0.300239688319546,0.0,-0.13725490196078433,0.2481498860704566,0.214438587242051,-0.3945035917891138,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16864486108146495,1,0
-1.8377883046032708,0.1111111111111111,0,0.6341326826755145,0,0.25,0.16869886832993028,0.6341326826755145,0.27295236848406923,0.18088555051181665,0.1111111111111111,2.355119825708061,0.31663300104543846,0.1754623776158648,1.285678693674575,-0.1971589479645469,0.1111111111111111,0.1111111111111111,0.3333333333333333,-1.4809843220475034,0,1
0.3752560712052453,0.1111111111111111,0,-0.4668695745617363,1,0.0,0.33742708388807957,-0.4668695745617363,0.2799907094430656,0.7693957905944278,0.0,0.7407407407407407,0.36283016970125886,0.3236529324331165,0.6417328970763176,-0.2844958199592799,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.46140713546779055,1,0
0.3529744837312432,0.1111111111111111,1,0.0836315540568891,0,0.25,0.11085280978749044,0.083631554056889,0.10719070664972187,0.1341293189228295,0.05555555555555555,-0.20697167755991286,0.06703248366894908,-1.4978381506157068,-0.6440902286753902,-0.0661561352760001,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.08943258073734779,1,0
-1.8377883046032708,0.0,1,-0.1916190102524235,0,0.125,-2.476644085611099,-0.1916190102524236,0.24796432535168417,-0.6403103231538447,0.027777777777777776,0.3159041394335512,-2.4349041406302154,-0.3802836621858927,0.3170934418812415,-0.2395431541881542,0.0,0.2222222222222222,0.0,-1.4809843220475034,0,1
0.2529015249281053,0.0,1,-0.4668695745617363,1,0.0,0.5131031692505524,-0.4668695745617363,0.28669696074197043,0.6215835489450211,0.0,2.5098039215686274,0.09953799120194902,0.3236529324331165,1.3273719327921307,-0.2844958199592799,0.0,0.0,0.0,0.3057862080103784,1,0
