total_delinquency,rate_x_delinquency,max_delinquency,cpi_risk_norm,unemp_x_delinquency,true,pred
0.08333333333333333,0.3588821183662018,0.25,0.861746587983893,0.3588821183662018,0,1
0.05555555555555555,0.0836315540568891,0.25,0.0211779919147679,0.083631554056889,0,1
0.08333333333333333,0.3588821183662018,0.25,0.1740148978517919,0.3588821183662018,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1388888888888889,0.9093832469848272,0.25,-0.1183661480500896,0.9093832469848272,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.1753251978386217,0.083631554056889,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,0.0975993105394455,0.6341326826755145,0,1
0.1111111111111111,0.6341326826755145,0.25,-0.211715058639596,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.19444444444444442,1.4598843756034523,0.25,1.498577642135315,1.4598843756034523,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,-0.2539278885601141,0.083631554056889,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.08333333333333333,0.3588821183662018,0.25,0.861746587983893,0.3588821183662018,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.3333333333333333,2.836137197150016,0.25,0.6325347857855188,2.8361371971500167,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,-0.0661545757179635,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,-0.1146745826604397,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.16666666666666666,1.18463381129414,0.25,4.300244586254379,1.18463381129414,0,1
0.16666666666666666,1.18463381129414,0.25,-0.101088598377995,1.18463381129414,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2572030669556937,-0.1916190102524236,1,0
0.027777777777777776,-0.1916190102524235,0.125,-0.1571313071385413,-0.1916190102524236,1,0
0.05555555555555555,0.0836315540568891,0.25,-0.0661561352760001,0.083631554056889,1,0
0.1388888888888889,0.9093832469848272,0.25,-0.0722192733357296,0.9093832469848272,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.16666666666666666,1.18463381129414,0.25,0.0430160464026946,1.18463381129414,0,1
0.027777777777777776,-0.1916190102524235,0.125,0.0975849826884444,-0.1916190102524236,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.2222222222222222,1.7351349399127651,0.25,2.7721506012225148,1.7351349399127654,0,1
0.3333333333333333,2.836137197150016,0.25,2.7722015436314544,2.8361371971500167,0,1
0.2777777777777778,2.2856360685313906,0.25,0.6707420062875338,2.2856360685313915,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.2420403927034826,0.083631554056889,1,0
0.05555555555555555,0.0836315540568891,0.25,0.2249537406391757,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,-0.1971589479645469,0.6341326826755145,0,1
0.05555555555555555,0.0836315540568891,0.25,0.2249537406391757,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,-0.0661561352760001,0.083631554056889,1,0
0.05555555555555555,0.0836315540568891,0.25,-0.2367334808806074,0.083631554056889,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.19444444444444442,1.4598843756034523,0.375,1.498577642135315,1.4598843756034523,0,1
0.05555555555555555,0.0836315540568891,0.25,0.2249537406391757,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.027777777777777776,-0.1916190102524235,0.125,-0.2420405106345698,-0.1916190102524236,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.08333333333333333,0.3588821183662018,0.25,-0.1207398867782926,0.3588821183662018,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.16666666666666666,1.18463381129414,0.25,0.6325256156628638,1.18463381129414,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,0.0211810486223196,0.6341326826755145,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2526542937416511,-0.1916190102524236,1,0
0.027777777777777776,-0.1916190102524235,0.125,-0.2649010031927661,-0.1916190102524236,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,0.0211779919147679,0.083631554056889,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.1316573856684801,0.083631554056889,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.1571302457764458,0.083631554056889,1,0
0.19444444444444442,1.4598843756034523,0.25,0.60705576978589,1.4598843756034523,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,0.0211779919147679,0.083631554056889,0,1
0.1111111111111111,0.6341326826755145,0.25,-0.0297646715936118,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1388888888888889,0.9093832469848272,0.25,0.9891280815368592,0.9093832469848272,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.3611111111111111,3.1113877614593286,0.375,3.026926323930682,3.111387761459329,0,1
0.05555555555555555,0.0836315540568891,0.25,0.2249537406391757,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.19444444444444442,1.4598843756034523,0.25,-0.1953393236596071,1.4598843756034523,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.1111111111111111,0.6341326826755145,0.25,-0.1995849654476854,0.6341326826755145,0,1
0.3333333333333333,2.836137197150016,0.375,4.300473811813412,2.8361371971500167,0,1
0.05555555555555555,0.0836315540568891,0.25,0.0211779919147679,0.083631554056889,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2420405106345698,-0.1916190102524236,1,0
0.1111111111111111,0.6341326826755145,0.25,0.3268518037888158,0.6341326826755145,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.1146755261012753,0.083631554056889,0,1
0.3333333333333333,2.836137197150016,0.25,0.3705279127646692,2.8361371971500167,0,1
0.08333333333333333,0.3588821183662018,0.25,0.0975977185029357,0.3588821183662018,0,1
0.41666666666666663,3.661888890077954,0.5,3.536375884529138,3.6618888900779543,0,1
0.1388888888888889,0.9093832469848272,0.25,-0.0115692646576344,0.9093832469848272,0,1
0.2222222222222222,1.7351349399127651,0.25,0.3268579172039191,1.7351349399127654,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1388888888888889,0.9093832469848272,0.25,1.6259081932793418,0.9093832469848272,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,0.0211779919147679,0.083631554056889,0,1
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.1111111111111111,0.6341326826755145,0.25,-0.1316566214801296,0.6341326826755145,0,1
0.08333333333333333,0.3588821183662018,0.25,2.00787438314755,0.3588821183662018,0,1
0.19444444444444442,1.4598843756034523,0.25,0.0976013574630238,1.4598843756034523,0,1
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2512698855774418,-0.1916190102524236,1,0
0.05555555555555555,0.0836315540568891,0.25,-0.2208127675240223,0.083631554056889,1,0
0.2222222222222222,1.7351349399127651,0.25,1.7533024224345426,1.7351349399127654,0,1
0.1111111111111111,0.6341326826755145,0.25,-0.16222433890509,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,0.1521835494072796,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.25,2.0103855042220777,0.375,3.154231403870239,2.010385504222078,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,-0.1046851568747772,0.6341326826755145,0,1
0.1111111111111111,0.6341326826755145,0.25,-0.0661545757179635,0.6341326826755145,0,1
0.2222222222222222,1.7351349399127651,0.25,1.7533024224345426,1.7351349399127654,0,1
0.1111111111111111,0.6341326826755145,0.25,-0.1389346438933157,0.6341326826755145,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2572030669556937,-0.1916190102524236,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.08333333333333333,0.3588821183662018,0.25,0.1740148978517919,0.3588821183662018,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.2777777777777778,2.2856360685313906,0.25,1.2438732394109595,2.2856360685313915,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.0661561352760001,0.083631554056889,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1388888888888889,0.9093832469848272,0.25,0.0976002657677195,0.9093832469848272,0,1
0.1388888888888889,0.9093832469848272,0.25,-0.1527376857846195,0.9093832469848272,0,1
0.08333333333333333,0.3588821183662018,0.25,0.4796785209384036,0.3588821183662018,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.2278886360321305,0.083631554056889,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.3333333333333333,2.836137197150016,0.625,0.3705279127646692,2.8361371971500167,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.1571302457764458,0.083631554056889,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,-0.0934482547099171,0.083631554056889,0,1
0.05555555555555555,0.0836315540568891,0.25,0.0211779919147679,0.083631554056889,0,1
0.3055555555555555,2.5608866328407034,0.25,0.4160148380463074,2.560886632840704,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.08333333333333333,0.3588821183662018,0.25,-0.2449683115562402,0.3588821183662018,1,0
0.1111111111111111,0.6341326826755145,0.25,0.0975993105394455,0.6341326826755145,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.1316573856684801,0.083631554056889,0,1
0.1388888888888889,0.9093832469848272,0.25,0.4796887097258397,0.9093832469848272,0,1
0.2777777777777778,2.2856360685313906,0.25,2.2627519830329987,2.2856360685313915,0,1
0.2222222222222222,1.7351349399127651,0.25,2.7721506012225148,1.7351349399127654,0,1
0.1388888888888889,0.9093832469848272,0.25,-0.0456848708478014,0.9093832469848272,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.0297667943178028,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.027777777777777776,-0.1916190102524235,0.125,-0.2367336301369842,-0.1916190102524236,1,0
0.027777777777777776,-0.1916190102524235,0.125,0.0975849826884444,-0.1916190102524236,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.2222222222222222,1.7351349399127651,0.25,0.1521866685233528,1.7351349399127654,0,1
0.05555555555555555,0.0836315540568891,0.25,0.0211779919147679,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,-0.0493592245867171,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,-0.1889714403146885,0.083631554056889,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,-0.1316566214801296,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.25,2.0103855042220777,0.25,1.0910363334739357,2.010385504222078,0,1
0.3055555555555555,2.5608866328407034,0.25,1.3967101453479835,2.560886632840704,0,1
0.1111111111111111,0.6341326826755145,0.25,0.3268518037888158,0.6341326826755145,0,1
0.2222222222222222,1.7351349399127651,0.25,0.9381994275369115,1.7351349399127654,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.1571302457764458,0.083631554056889,1,0
0.1111111111111111,0.6341326826755145,0.25,-0.16222433890509,0.6341326826755145,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2632681063313813,-0.1916190102524236,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.027777777777777776,-0.1916190102524235,0.125,-0.26201942096705,-0.1916190102524236,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2632681063313813,-0.1916190102524236,0,1
0.3333333333333333,2.836137197150016,0.25,1.243878333889583,2.8361371971500167,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.3333333333333333,2.836137197150016,0.25,1.243878333889583,2.8361371971500167,0,1
0.2222222222222222,1.7351349399127651,0.25,0.9381994275369115,1.7351349399127654,0,1
0.19444444444444442,1.4598843756034523,0.375,0.7853625215998877,1.4598843756034523,0,1
0.1111111111111111,0.6341326826755145,0.25,2.77199778418316,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.2222222222222222,1.7351349399127651,0.25,2.7721506012225148,1.7351349399127654,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.1571313071385413,-0.1916190102524236,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.2777777777777778,2.2856360685313906,0.25,2.2627519830329987,2.2856360685313915,0,1
0.1111111111111111,0.6341326826755145,0.25,-0.0493592245867171,0.6341326826755145,0,1
0.19444444444444442,1.4598843756034523,0.375,0.3841706584134897,1.4598843756034523,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.1316589140222559,-0.1916190102524236,1,0
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.2222222222222222,1.7351349399127651,0.25,0.1521866685233528,1.7351349399127654,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.0297667943178028,0.083631554056889,0,1
0.19444444444444442,1.4598843756034523,0.375,0.4796930764321994,1.4598843756034523,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.19444444444444442,1.4598843756034523,0.25,1.498577642135315,1.4598843756034523,0,1
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2632681063313813,-0.1916190102524236,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.08333333333333333,0.3588821183662018,0.25,0.4796785209384036,0.3588821183662018,0,1
0.1111111111111111,0.6341326826755145,0.25,0.0551447677567291,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,0.0975993105394455,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.027777777777777776,-0.1916190102524235,0.125,-0.2649010031927661,-0.1916190102524236,0,1
0.08333333333333333,0.3588821183662018,0.25,0.861746587983893,0.3588821183662018,0,1
0.25,2.0103855042220777,0.375,0.2067719795836819,2.010385504222078,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.3333333333333333,2.836137197150016,0.25,2.7722015436314544,2.8361371971500167,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.2777777777777778,2.2856360685313906,0.25,0.4796963514947189,2.2856360685313915,0,1
0.2222222222222222,1.7351349399127651,0.25,0.9381994275369115,1.7351349399127654,0,1
0.3611111111111111,3.1113877614593286,0.375,3.026926323930682,3.111387761459329,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.1316573856684801,0.083631554056889,0,1
0.3055555555555555,2.5608866328407034,0.25,1.3967101453479835,2.560886632840704,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.1316573856684801,0.083631554056889,0,1
0.19444444444444442,1.4598843756034523,0.25,2.3900697985747907,1.4598843756034523,0,1
0.08333333333333333,0.3588821183662018,0.25,0.0020755279147641,0.3588821183662018,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.08333333333333333,0.3588821183662018,0.25,-0.1571298919851497,0.3588821183662018,1,0
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.08333333333333333,0.3588821183662018,0.25,-0.0552381685230802,0.3588821183662018,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.2222222222222222,1.7351349399127651,0.25,-0.0807098823455483,1.7351349399127654,0,1
0.2777777777777778,2.2856360685313906,0.375,2.2627519830329987,2.2856360685313915,0,1
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,-0.2080762207197047,0.083631554056889,1,0
0.05555555555555555,0.0836315540568891,0.25,0.0211779919147679,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,-0.0493592245867171,0.6341326826755145,0,1
0.1388888888888889,0.9093832469848272,0.25,-0.0722192733357296,0.9093832469848272,0,1
0.08333333333333333,0.3588821183662018,0.25,0.1740148978517919,0.3588821183662018,0,1
0.05555555555555555,0.0836315540568891,0.25,0.0211779919147679,0.083631554056889,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.027777777777777776,-0.1916190102524235,0.125,-0.2462860203394923,-0.1916190102524236,1,0
0.1111111111111111,0.6341326826755145,0.25,1.2438273906316173,0.6341326826755145,0,1
0.4444444444444444,3.937139454387266,0.5,3.791100664828365,3.937139454387268,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.2317925662894157,0.083631554056889,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,0.0211810486223196,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
0.08333333333333333,0.3588821183662018,0.25,-0.2335492789487679,0.3588821183662018,1,0
0.027777777777777776,-0.1916190102524235,0.125,-0.1889720373345985,-0.1916190102524236,1,0
0.1111111111111111,0.6341326826755145,0.25,-0.16222433890509,0.6341326826755145,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.2351927652352168,0.083631554056889,1,0
0.19444444444444442,1.4598843756034523,0.25,-0.0616051364358781,1.4598843756034523,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.08333333333333333,0.3588821183662018,0.25,-0.1207398867782926,0.3588821183662018,0,1
0.08333333333333333,0.3588821183662018,0.25,0.288639711684214,0.3588821183662018,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,-0.0297646715936118,0.6341326826755145,0,1
0.05555555555555555,0.0836315540568891,0.25,0.2249537406391757,0.083631554056889,0,1
0.3333333333333333,2.836137197150016,0.25,0.6325347857855188,2.8361371971500167,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2208130328678629,-0.1916190102524236,1,0
0.05555555555555555,0.0836315540568891,0.25,1.24375098211194,0.083631554056889,0,1
0.05555555555555555,0.0836315540568891,0.25,0.2249537406391757,0.083631554056889,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2539279496957324,-0.1916190102524236,1,0
0.05555555555555555,0.0836315540568891,0.25,-0.233549335555847,0.083631554056889,1,0
0.19444444444444442,1.4598843756034523,0.25,-0.0170272226207668,1.4598843756034523,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.027777777777777776,-0.1916190102524235,0.125,-0.2606146504199437,-0.1916190102524236,0,1
0.1388888888888889,0.9093832469848272,0.25,0.3523267441444129,0.9093832469848272,0,1
0.19444444444444442,1.4598843756034523,0.25,0.309875208543736,1.4598843756034523,0,1
0.3055555555555555,2.5608866328407034,0.25,0.6495157962597452,2.560886632840704,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.3333333333333333,2.836137197150016,0.25,4.300473811813412,2.8361371971500167,0,1
0.05555555555555555,0.0836315540568891,0.25,-0.1889714403146885,0.083631554056889,1,0
0.19444444444444442,1.4598843756034523,0.25,0.60705576978589,1.4598843756034523,0,1
0.1111111111111111,0.6341326826755145,0.25,-0.1146745826604397,0.6341326826755145,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.1111111111111111,0.6341326826755145,0.25,0.7344033012376314,0.6341326826755145,0,1
0.027777777777777776,-0.1916190102524235,0.125,-0.2632681063313813,-0.1916190102524236,0,1
0.0,-0.4668695745617363,0.0,-0.2844958199592799,-0.4668695745617363,1,0
0.05555555555555555,0.0836315540568891,0.25,0.4796657853361687,0.083631554056889,0,1
