PAY_2,PAY_4,avg_payment,PAY_AMT5,cpi_risk_norm,AGE,LIMIT_BAL,total_delinquency,rate_x_delinquency,PAY_1,PAY_AMT3,PAY_AMT4,PAY_AMT1,PAY_3,PAY_AMT2,PAY_5,unemp_x_delinquency,PAY_AMT6,PAY_6,max_delinquency,true,pred
0.3333333333333333,0.0,-4.231166616082292,-1.4809843220475034,-0.1995849654476854,0.3608480215924758,1.3273719327921307,0.1111111111111111,0.6341326826755145,0.0,-1.8377883046032708,-1.4978381506157068,-1.5640211033661209,0.3333333333333333,-2.476644085611099,0.0,0.6341326826755145,-1.2558335710649353,0.0,0.25,0,1
0.0,0.1111111111111111,-0.649123719868043,-0.1789748063130828,-0.2844958199592799,0.4636163081257023,1.0629938337787594,0.0,-0.4668695745617363,0.0,-1.8377883046032708,-1.4978381506157068,0.0096341289758159,0.0,-0.06351905625755919,0.1111111111111111,-0.4668695745617363,-0.14181595809853542,0.0,0.0,1,0
0.1111111111111111,0.1111111111111111,-0.23053023776812961,0.007237426191509312,-0.2844958199592799,-0.4950413083649336,-0.9531238224996238,0.0,-0.4668695745617363,0.1111111111111111,-0.09634369408832952,-0.020363180020070946,0.09434158572956174,0.1111111111111111,-0.034586040962693326,0.1111111111111111,-0.4668695745617363,-0.015781955055106312,0.1111111111111111,0.0,1,0
0.0,0.0,0.05289396051336311,-1.4809843220475034,-0.2844958199592799,1.2366750160392723,-0.2847917733012345,0.0,-0.4668695745617363,0.0,0.36617670021222426,-1.4978381506157068,0.396675588752636,0.0,-2.476644085611099,0.0,-0.4668695745617363,-1.2558335710649353,0.0,0.0,1,0
0.1111111111111111,0.1111111111111111,-1.0078858692136146,-1.4809843220475034,0.4796657853361687,1.5769583967038283,-1.666848273078999,0.05555555555555555,0.0836315540568891,0.1111111111111111,-1.8377883046032708,-1.4978381506157068,0.09397087625544337,0.3333333333333333,-2.476644085611099,0.1111111111111111,0.083631554056889,-1.2558335710649353,0.1111111111111111,0.25,0,1
0.1111111111111111,0.1111111111111111,-0.05646451238309186,0.03400543665492556,0.0211810486223196,-0.0953809513297535,-0.2847917733012345,0.1111111111111111,0.6341326826755145,0.1111111111111111,-0.033192440231208487,0.2083672571808811,0.32871493089226683,0.3333333333333333,-2.476644085611099,0.1111111111111111,0.6341326826755145,-1.2558335710649353,0.3333333333333333,0.25,0,1
0.0,0.0,1.0409821233285375,0.33687966201807745,-0.2462860203394923,-0.6416298188340922,0.5191192900072952,0.027777777777777776,-0.1916190102524235,0.2222222222222222,0.6133827888783597,-1.4978381506157068,-2.4349041406302154,0.0,0.9808760608028969,0.0,-0.1916190102524236,-1.2558335710649353,0.0,0.125,1,0
0.1111111111111111,0.1111111111111111,-0.11298753047536485,-0.031672403407900916,-0.2844958199592799,1.6391892378370123,-0.9531238224996238,0.0,-0.4668695745617363,0.1111111111111111,0.005775291400744047,-0.020363180020070946,0.051328588941306034,0.1111111111111111,0.07950741572558931,0.1111111111111111,-0.4668695745617363,0.10854127650719715,0.1111111111111111,0.0,1,0
0.1111111111111111,0.1111111111111111,0.6975112675956032,-0.1037293645278738,-0.2844958199592799,-0.7958621975017078,-0.3945035917891138,0.0,-0.4668695745617363,0.0,0.12386790403924361,0.14322199774777064,0.2711884731247592,0.1111111111111111,0.10848346083980917,0.1111111111111111,-0.4668695745617363,0.5388576644625616,0.1111111111111111,0.0,1,0
0.0,0.0,-5.028059896155144,-1.4809843220475034,-0.2581441931243478,0.74923519556253,1.0152348983243975,0.027777777777777776,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,-1.4978381506157068,-2.4349041406302154,0.0,-2.476644085611099,0.0,-0.1916190102524236,-1.2558335710649353,0.0,0.125,0,1
0.1111111111111111,0.1111111111111111,-0.6569989910468251,-1.4809843220475034,-0.2844958199592799,-1.130080895470915,-0.5135592262370264,0.0,-0.4668695745617363,0.1111111111111111,-0.09584057324942366,-1.4978381506157068,-0.04260204376723723,0.1111111111111111,-0.015011832835351221,0.1111111111111111,-0.4668695745617363,-1.2558335710649353,0.0,0.0,1,0
0.0,0.0,1.5693596679336443,0.16308747552679556,-0.269211854259697,0.1423961078279921,1.8373853869087895,0.027777777777777776,-0.1916190102524235,0.2222222222222222,0.8993054942573515,0.8364170640772323,-0.3564556978799671,0.0,0.628407104351693,0.0,-0.1916190102524236,0.29700063922122183,0.0,0.125,1,0
0.3333333333333333,0.1111111111111111,0.4131806162585744,0.2589858554836899,-0.0456848708478014,-1.130080895470915,0.2439439807007004,0.1388888888888889,0.9093832469848272,0.2222222222222222,0.4276185991964999,-1.4978381506157068,-2.4349041406302154,0.1111111111111111,0.42394216408510343,0.3333333333333333,0.9093832469848272,0.2237522791285938,0.1111111111111111,0.25,0,1
0.3333333333333333,0.8888888888888888,-5.028059896155144,-1.4809843220475034,1.9386106998017067,0.74923519556253,-0.1828566844305228,0.8888888888888888,8.34114848333627,0.3333333333333333,-1.8377883046032708,-1.4978381506157068,-2.4349041406302154,0.8888888888888888,-2.476644085611099,0.8888888888888888,8.341148483336271,-1.2558335710649353,0.8888888888888888,0.875,0,1
0.0,0.0,-5.028059896155144,-1.4809843220475034,-0.2844958199592799,1.4469588684499963,0.1673597344439074,0.0,-0.4668695745617363,0.0,-1.8377883046032708,-1.4978381506157068,-2.4349041406302154,0.0,-2.476644085611099,0.0,-0.4668695745617363,-1.2558335710649353,0.0,0.0,1,0
0.0,0.3333333333333333,0.10248910160755105,-0.10941965156748759,-0.171281452104981,-0.95842191396722,0.9159689132265976,0.1111111111111111,0.6341326826755145,0.0,-1.8377883046032708,-0.04597943703343627,0.3647003527839023,0.3333333333333333,-2.476644085611099,0.0,0.6341326826755145,0.3153080778824469,0.0,0.25,0,1
0.1111111111111111,0.1111111111111111,-0.2150177760354202,-0.09761462245019431,-0.2844958199592799,0.5624443361818806,-1.3723900433022265,0.0,-0.4668695745617363,0.1111111111111111,-0.24006037123132573,-0.13486887909161116,0.269688548340856,0.1111111111111111,-0.11855058508097212,0.1111111111111111,-0.4668695745617363,-0.015781955055106312,0.1111111111111111,0.0,1,0
0.3333333333333333,0.1111111111111111,-0.4452953844476404,-0.31854339646043844,-0.1183661480500896,-1.504321540361816,0.6999923241170234,0.1388888888888889,0.9093832469848272,0.2222222222222222,0.18040838650574129,-1.4978381506157068,-2.4349041406302154,0.1111111111111111,-0.13387036432829214,0.3333333333333333,0.9093832469848272,0.07261259370218677,0.1111111111111111,0.25,0,1
0.0,0.0,-0.6948313704203604,-0.10760598866112799,-0.1753251978386217,-1.504321540361816,0.0869332819236188,0.05555555555555555,0.0836315540568891,0.3333333333333333,-0.1875829443115877,-0.0977723078940348,-0.3295205844026337,0.0,-0.3136442443991265,0.0,0.083631554056889,-0.08075179618569549,0.0,0.25,1,0
0.0,0.0,-0.7965978846761278,-0.22887460301959633,-0.2844958199592799,-0.3554890506588386,0.5191192900072952,0.0,-0.4668695745617363,0.0,-0.3332952455651344,-0.22139741587053635,-0.2888353563911394,0.0,-0.12571885385223677,0.0,-0.4668695745617363,-0.1845109244123129,0.0,0.0,1,0
0.0,0.0,-5.028059896155144,-1.4809843220475034,-0.2844958199592799,0.02609689719025,0.1673597344439074,0.0,-0.4668695745617363,0.0,-1.8377883046032708,-1.4978381506157068,-2.4349041406302154,0.0,-2.476644085611099,0.0,-0.4668695745617363,-1.2558335710649353,0.0,0.0,1,0
0.0,0.0,-0.4363457368166084,-1.4809843220475034,-0.2844958199592799,0.6575761498836257,1.486110633212629,0.0,-0.4668695745617363,0.0,0.16544191247502313,-1.4978381506157068,-2.4349041406302154,0.0,-2.476644085611099,0.0,-0.4668695745617363,0.20092761070071893,0.0,0.0,1,0
0.3333333333333333,0.1111111111111111,-0.04652465216166876,0.11363053313180634,0.0975993105394455,-1.7090442746462755,-0.5135592262370264,0.1111111111111111,0.6341326826755145,0.3333333333333333,0.07824744290209906,0.12776328546361485,-2.4349041406302154,0.1111111111111111,0.055743076375645205,0.1111111111111111,0.6341326826755145,0.1812882605018963,0.1111111111111111,0.25,0,1
0.1111111111111111,0.3333333333333333,-0.8707379835714645,-1.4809843220475034,-0.211715058639596,-0.222430806752854,1.561142456786503,0.1111111111111111,0.6341326826755145,0.1111111111111111,-1.8377883046032708,-1.4978381506157068,0.1607225259841257,0.3333333333333333,-2.476644085611099,0.0,0.6341326826755145,-1.2558335710649353,0.0,0.25,0,1
0.0,0.0,-1.6378921616938666,-1.4809843220475034,-0.2844958199592799,-0.3554890506588386,-0.9531238224996238,0.0,-0.4668695745617363,0.0,-1.8377883046032708,-1.4978381506157068,-0.2131146983687719,0.0,-2.476644085611099,0.0,-0.4668695745617363,-1.2558335710649353,0.0,0.0,1,0
0.0,0.1111111111111111,0.5822663569787954,-0.031672403407900916,-0.2844958199592799,1.3790049371340838,0.8643003776574393,0.0,-0.4668695745617363,0.0,0.07824744290209906,0.214438587242051,0.03792404477441859,0.0,0.7108036730246189,0.1111111111111111,-0.4668695745617363,0.27738356734502706,0.1111111111111111,0.0,1,0
0.0,0.0,-5.028059896155144,-1.4809843220475034,-0.2299105088989508,0.02609689719025,0.0869332819236188,0.027777777777777776,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,-1.4978381506157068,-2.4349041406302154,0.0,-2.476644085611099,0.0,-0.1916190102524236,-1.2558335710649353,0.0,0.125,0,1
0.1111111111111111,0.1111111111111111,-0.4373103516761162,-0.1535158427037196,0.4796657853361687,-1.504321540361816,-1.666848273078999,0.05555555555555555,0.0836315540568891,0.1111111111111111,-0.19492155453371052,0.14588966808566228,-0.14922410356796711,0.1111111111111111,-0.053015672188814825,0.1111111111111111,0.083631554056889,-1.2558335710649353,0.3333333333333333,0.25,1,0
0.3333333333333333,0.3333333333333333,-0.40079616864682605,0.20060187478420244,1.498577642135315,-1.31171478496986,-1.3723900433022265,0.19444444444444442,1.4598843756034523,0.2222222222222222,-1.313637081798087,-0.0476719142218868,-0.06208652614907963,0.3333333333333333,-0.1940527750620471,0.1111111111111111,1.4598843756034523,-1.2558335710649353,0.1111111111111111,0.25,0,1
0.1111111111111111,0.1111111111111111,0.7477544378954062,-0.031672403407900916,-0.2844958199592799,0.3608480215924758,-1.3723900433022265,0.0,-0.4668695745617363,0.1111111111111111,-0.09634369408832952,0.7138069025753654,-0.08282810616588625,0.1111111111111111,-0.06552616346685829,0.0,-0.4668695745617363,-0.01668075456567136,0.1111111111111111,0.0,1,0
0.0,0.0,-0.9963044491650136,-0.035478982298581895,-0.2844958199592799,-1.130080895470915,-1.666848273078999,0.0,-0.4668695745617363,0.0,-0.3170677375367942,-0.20762968716860375,-0.4947213291085484,0.0,-0.4833659008213198,0.0,-0.4668695745617363,-1.2558335710649353,0.0,0.0,1,0
0.1111111111111111,0.1111111111111111,-0.22646189219682383,-0.020253038243862632,-0.2844958199592799,0.74923519556253,-0.9531238224996238,0.0,-0.4668695745617363,0.1111111111111111,0.008115419874778342,-0.011778499179202916,-0.02369570739551127,0.1111111111111111,0.032804513559662594,0.1111111111111111,-0.4668695745617363,-0.002313897994419707,0.1111111111111111,0.0,1,0
0.0,0.0,0.2792090457855628,0.274153556109928,-0.2844958199592799,1.0053451065944692,0.3170934418812415,0.0,-0.4668695745617363,0.1111111111111111,-0.22916569983464,0.47318346748340206,0.12573256715338607,0.0,-0.504636039758671,0.0,-0.4668695745617363,-1.2558335710649353,0.0,0.0,1,0
0.3333333333333333,0.3333333333333333,-0.3346827978395721,0.16864486108146495,0.6325347857855188,1.0053451065944692,-0.2847917733012345,0.3333333333333333,2.836137197150016,0.3333333333333333,-0.01160329552774256,-1.4978381506157068,0.0096341289758159,0.3333333333333333,-0.13387036432829214,0.3333333333333333,2.8361371971500167,-1.2558335710649353,0.3333333333333333,0.25,0,1
0.1111111111111111,0.1111111111111111,-0.4679327933259229,-0.23103173293845417,-0.2844958199592799,-0.4950413083649336,-0.9531238224996238,0.0,-0.4668695745617363,0.1111111111111111,-0.01160329552774256,-0.2010645410316105,0.011876302433388126,0.1111111111111111,-0.038891540158578077,0.1111111111111111,-0.4668695745617363,-0.5270251131328135,0.1111111111111111,0.0,0,1
0.1111111111111111,0.1111111111111111,1.2258115334558424,0.11519722477629865,-0.2844958199592799,-0.4950413083649336,-0.5135592262370264,0.0,-0.4668695745617363,0.1111111111111111,0.18482117078294227,0.12914815757780418,1.1190788506094993,0.1111111111111111,0.16979797490495446,0.1111111111111111,-0.4668695745617363,0.1824210687319908,0.1111111111111111,0.0,1,0
0.1111111111111111,0.0,0.06500553073846307,-1.4809843220475034,-0.2844958199592799,-1.9271995283231864,-0.9531238224996238,0.0,-0.4668695745617363,0.1111111111111111,0.07824744290209906,-1.4978381506157068,0.5270853668270672,0.1111111111111111,-0.14082037095110164,0.0,-0.4668695745617363,-1.2558335710649353,0.0,0.0,1,0
0.0,0.0,0.38344154516105805,0.20342236012512438,-0.2844958199592799,0.8376265013727084,1.1095988810204689,0.0,-0.4668695745617363,0.0,0.18515109682036698,0.17868724336576913,0.24860886393122,0.0,0.0104722896034069,0.0,-0.4668695745617363,0.3225308677172867,0.0,0.0,1,0
0.0,0.0,-5.028059896155144,-1.4809843220475034,-0.2590225777575635,0.6575761498836257,1.0629938337787594,0.027777777777777776,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,-1.4978381506157068,-2.4349041406302154,0.0,-2.476644085611099,0.0,-0.1916190102524236,-1.2558335710649353,0.0,0.125,0,1
0.1111111111111111,0.1111111111111111,0.2895959161969545,0.19865366409457927,-0.0661545757179635,1.0850063694144667,0.0869332819236188,0.1111111111111111,0.6341326826755145,0.1111111111111111,0.3091352594538665,0.12776328546361485,0.13997425265217076,0.1111111111111111,0.16869886832993028,0.3333333333333333,0.6341326826755145,0.14857534644596138,0.3333333333333333,0.25,0,1
0.1111111111111111,0.1111111111111111,0.9861057151624717,0.28368844135924903,-0.2844958199592799,-1.130080895470915,-0.2847917733012345,0.0,-0.4668695745617363,0.1111111111111111,0.07824744290209906,0.12776328546361485,0.08136281572751122,0.1111111111111111,0.034791834629782185,0.1111111111111111,-0.4668695745617363,0.6461596890355495,0.1111111111111111,0.0,1,0
0.1111111111111111,0.3333333333333333,-0.5757926869969202,-1.4809843220475034,-0.1146745826604397,-0.95842191396722,0.3871513198050401,0.1111111111111111,0.6341326826755145,0.3333333333333333,-1.8377883046032708,-1.4978381506157068,-0.08282810616588625,0.1111111111111111,0.21961315785587668,0.1111111111111111,0.6341326826755145,-1.2558335710649353,0.1111111111111111,0.25,0,1
0.1111111111111111,0.1111111111111111,0.2697737800062164,0.11363053313180634,-0.2844958199592799,1.0053451065944692,-0.2847917733012345,0.0,-0.4668695745617363,0.1111111111111111,0.24353148867454516,0.12776328546361485,0.2481498860704566,0.1111111111111111,0.25535628738857397,0.1111111111111111,-0.4668695745617363,0.10854127650719715,0.1111111111111111,0.0,1,0
0.1111111111111111,0.0,0.006010933531714253,0.32963059030568115,-0.2844958199592799,-0.95842191396722,1.3273719327921307,0.0,-0.4668695745617363,0.1111111111111111,-0.020204480265315877,0.14696702787393595,-0.18016479727277124,0.1111111111111111,-0.18622478088858616,0.0,-0.4668695745617363,-0.061249333332234875,0.0,0.0,1,0
0.1111111111111111,0.1111111111111111,-0.2567850406009787,-1.4809843220475034,0.2249537406391757,1.6391892378370123,-1.3723900433022265,0.05555555555555555,0.0836315540568891,0.1111111111111111,0.022032598257449288,0.12776328546361485,-0.08282810616588625,0.1111111111111111,-0.060200737786788555,0.1111111111111111,0.083631554056889,0.05693515131531388,0.3333333333333333,0.25,1,0
0.1111111111111111,0.1111111111111111,0.6792238932008211,0.11363053313180634,-0.2844958199592799,0.6575761498836257,1.0152348983243975,0.0,-0.4668695745617363,0.1111111111111111,0.3465395667932836,0.10760500091082818,0.5488416372394338,0.1111111111111111,0.5983105583578366,0.1111111111111111,-0.4668695745617363,0.10854127650719715,0.1111111111111111,0.0,1,0
0.3333333333333333,0.1111111111111111,-0.7232900808057157,-1.4809843220475034,4.300244586254379,-0.0953809513297535,-2.102083711231995,0.16666666666666666,1.18463381129414,0.3333333333333333,-0.09634369408832952,-1.4978381506157068,0.13997425265217076,0.3333333333333333,-2.476644085611099,0.1111111111111111,1.18463381129414,-1.2558335710649353,0.1111111111111111,0.25,0,1
0.1111111111111111,0.3333333333333333,0.9775343135797946,0.3057862080103784,-0.101088598377995,-1.130080895470915,0.8111528623165425,0.16666666666666666,1.18463381129414,0.1111111111111111,0.530157312742273,0.214438587242051,0.5105916264729294,0.1111111111111111,0.5918285295631827,0.3333333333333333,1.18463381129414,0.43006921587535435,0.3333333333333333,0.25,0,1
0.0,0.1111111111111111,1.2023462707578552,0.4487892222296892,-0.2572030669556937,-0.7958621975017078,0.9662521913648202,0.027777777777777776,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,0.29249669602588063,0.3088049825494304,0.0,0.3307536368157761,0.0,-0.1916190102524236,0.6836802390836514,0.0,0.125,1,0
0.0,0.1111111111111111,0.9355211651627895,0.05331580804312823,-0.1571313071385413,0.6575761498836257,-0.7891132362483021,0.027777777777777776,-0.1916190102524235,0.2222222222222222,0.1820826766643028,0.6754927875721165,0.6274931589922003,0.1111111111111111,0.16869886832993028,0.0,-0.1916190102524236,0.10854127650719715,0.1111111111111111,0.125,1,0
0.1111111111111111,0.1111111111111111,-0.22490377837556208,0.11363053313180634,0.0211779919147679,1.3089470244281944,-0.9531238224996238,0.05555555555555555,0.0836315540568891,0.1111111111111111,0.07824744290209906,-1.4978381506157068,0.0096341289758159,0.1111111111111111,-0.060200737786788555,0.3333333333333333,0.083631554056889,-0.015781955055106312,0.1111111111111111,0.25,1,0
0.3333333333333333,0.1111111111111111,-1.5733736971041308,-1.4809843220475034,-0.0722192733357296,-0.222430806752854,0.3871513198050401,0.1388888888888889,0.9093832469848272,0.2222222222222222,-0.6671070807379125,-1.4978381506157068,-0.2131146983687719,0.3333333333333333,-2.476644085611099,0.1111111111111111,0.9093832469848272,-1.2558335710649353,0.0,0.25,0,1
0.1111111111111111,0.1111111111111111,-0.5254019068435359,-0.17687068600338346,1.24375098211194,-1.504321540361816,-2.102083711231995,0.05555555555555555,0.0836315540568891,0.1111111111111111,0.07824744290209906,-1.4978381506157068,-0.12881500849105557,0.1111111111111111,-0.13387036432829214,0.3333333333333333,0.083631554056889,-0.18177752305139036,0.1111111111111111,0.25,1,0
0.0,0.1111111111111111,-0.8341914451960472,-0.16075689160850876,-0.2844958199592799,-1.7090442746462755,-0.9531238224996238,0.0,-0.4668695745617363,0.0,-1.8377883046032708,-1.4978381506157068,-0.27065710253046665,0.0,-0.03560608231555398,0.1111111111111111,-0.4668695745617363,-0.1845109244123129,0.0,0.0,1,0
0.1111111111111111,0.1111111111111111,0.6183393579878068,0.2993978021609803,-0.2844958199592799,1.0850063694144667,0.1673597344439074,0.0,-0.4668695745617363,0.1111111111111111,0.29008675168904885,0.31492470755012675,0.3323293432228687,0.1111111111111111,0.3784416058114561,0.1111111111111111,-0.4668695745617363,0.27295236848406923,0.1111111111111111,0.0,1,0
0.1111111111111111,0.3333333333333333,0.46182459082024946,0.19865366409457927,0.0430160464026946,-0.95842191396722,0.0869332819236188,0.16666666666666666,1.18463381129414,0.1111111111111111,-1.8377883046032708,0.4241497408825051,0.30420801898878946,0.1111111111111111,0.4926873395741765,0.3333333333333333,1.18463381129414,-1.2558335710649353,0.3333333333333333,0.25,0,1
0.1111111111111111,0.1111111111111111,1.5433002711255852,0.6816248233933566,-0.2844958199592799,-0.3554890506588386,1.561142456786503,0.0,-0.4668695745617363,0.1111111111111111,0.5860216664245851,0.49224552210794104,0.5857128759064493,0.1111111111111111,1.024398316315675,0.1111111111111111,-0.4668695745617363,0.470118235455667,0.1111111111111111,0.0,1,0
0.3333333333333333,0.1111111111111111,-0.660295692859604,0.06684590165054824,2.7721506012225148,-1.504321540361816,-1.666848273078999,0.2222222222222222,1.7351349399127651,0.3333333333333333,0.005775291400744047,-1.4978381506157068,-2.4349041406302154,0.1111111111111111,-0.1074461255133846,0.3333333333333333,1.7351349399127654,-1.2558335710649353,0.3333333333333333,0.25,0,1
0.3333333333333333,0.3333333333333333,-0.3814908206885813,-0.03146293855160058,2.7722015436314544,-1.9271995283231864,-1.3723900433022265,0.3333333333333333,2.836137197150016,0.3333333333333333,-1.8377883046032708,0.1754623776158648,-0.2131146983687719,0.3333333333333333,0.06641653765401391,0.3333333333333333,2.8361371971500167,-0.9065623779158363,0.3333333333333333,0.25,0,1
0.3333333333333333,0.3333333333333333,0.300239688319546,0.18418539902762215,0.6707420062875338,-0.6416298188340922,-0.5135592262370264,0.2777777777777778,2.2856360685313906,0.3333333333333333,0.1134598899578306,-1.4978381506157068,0.2773988829603999,0.3333333333333333,0.14591209917705136,0.3333333333333333,2.2856360685313915,0.3144271790189087,0.1111111111111111,0.25,0,1
0.0,0.0,-5.028059896155144,-1.4809843220475034,-0.2737324574657663,1.5129114345882186,2.43337711773284,0.027777777777777776,-0.1916190102524235,0.2222222222222222,-1.8377883046032708,-1.4978381506157068,-2.4349041406302154,0.0,-2.476644085611099,0.0,-0.1916190102524236,-1.2558335710649353,0.0,0.125,0,1
0.1111111111111111,0.1111111111111111,0.300239688319546,0.16864486108146495,-0.2844958199592799,-1.31171478496986,-0.3945035917891138,0.0,-0.4668695745617363,0.1111111111111111,0.18040838650574129,0.214438587242051,0.2481498860704566,0.1111111111111111,0.16869886832993028,0.1111111111111111,-0.4668695745617363,0.1812882605018963,0.1111111111111111,0.0,1,0
0.1111111111111111,0.3333333333333333,0.18088555051181665,-1.4809843220475034,-0.1971589479645469,0.1423961078279921,1.285678693674575,0.1111111111111111,0.6341326826755145,0.1111111111111111,-1.8377883046032708,0.1754623776158648,0.31663300104543846,0.1111111111111111,0.16869886832993028,0.0,0.6341326826755145,0.27295236848406923,0.3333333333333333,0.25,0,1
0.1111111111111111,0.1111111111111111,0.7693957905944278,0.46140713546779055,-0.2844958199592799,-0.3554890506588386,0.6417328970763176,0.0,-0.4668695745617363,0.1111111111111111,0.3752560712052453,0.3236529324331165,0.36283016970125886,0.1111111111111111,0.33742708388807957,0.1111111111111111,-0.4668695745617363,0.2799907094430656,0.1111111111111111,0.0,1,0
0.1111111111111111,0.1111111111111111,0.1341293189228295,0.08943258073734779,-0.0661561352760001,0.3608480215924758,-0.6440902286753902,0.05555555555555555,0.0836315540568891,0.1111111111111111,0.3529744837312432,-1.4978381506157068,0.06703248366894908,0.1111111111111111,0.11085280978749044,0.3333333333333333,0.083631554056889,0.10719070664972187,0.1111111111111111,0.25,1,0
0.0,0.0,0.6215835489450211,0.3057862080103784,-0.2844958199592799,-1.130080895470915,1.3273719327921307,0.0,-0.4668695745617363,0.0,0.2529015249281053,0.3236529324331165,0.09953799120194902,0.0,0.5131031692505524,0.0,-0.4668695745617363,0.28669696074197043,0.0,0.0,1,0
0.1111111111111111,0.1111111111111111,-0.33404014502269297,-0.1386932439311027,-0.2844958199592799,-0.222430806752854,-0.9531238224996238,0.0,-0.4668695745617363,0.1111111111111111,-0.04237391369570947,-0.12946365119646047,-0.012312336475528375,0.1111111111111111,0.0809464037658137,0.1111111111111111,-0.4668695745617363,-0.10735048804702164,0.1111111111111111,0.0,1,0
0.4444444444444444,0.3333333333333333,-1.0828356361830347,-0.24620309161875784,1.498577642135315,0.9229385817157996,-1.3723900433022265,0.19444444444444442,1.4598843756034523,0.0,-0.6720016705797187,-0.24569901810638894,-2.4349041406302154,0.3333333333333333,-0.1482068947908121,0.1111111111111111,1.4598843756034523,-0.19686166059755505,0.1111111111111111,0.375,0,1
0.1111111111111111,0.1111111111111111,-0.5446712551415699,-0.25696334947661975,-0.2844958199592799,-0.7958621975017078,-0.9531238224996238,0.0,-0.4668695745617363,0.1111111111111111,-0.27080908240809903,-0.16838295792244487,-0.024230948184563922,0.1111111111111111,-0.038891540158578077,0.1111111111111111,-0.4668695745617363,-0.14001564323410587,0.1111111111111111,0.0,1,0
